id,name
794562,"Stephen E. Cross"
794599,"S. Cumming"
794660,"W. Bruce Croft"
794853,"Quentin Delamarre"
794857,"Narayanan Ramanathan"
795062,"Haitao Wang"
795108,"Michael M. Merzenich"
795186,"J. Chauché"
795197,"John Carey"
795198,"Jing-Shin Chang"
795201,"Roldano Cattoni"
795258,"Bangpeng Yao"
795359,"Junwei Han"
795423,"Jian Sun"
795634,"George Kim"
796216,"Ted Scully"
796390,"Michel Galley"
796429,"P. Bonton"
796468,"Donald E. Walker"
796692,"Sze-Meng Jojo Wong"
796947,"Fausto Giunchiglia"
796991,"Pong C. Yuen"
797084,"Borislav Antic"
797183,"Swapna Gottipati"
797752,"Asla Sa"
797930,"Amaç Herdaǧdelen"
798138,"Jiyoung Park"
798205,"Ashwin Thangali"
798216,"Jian Sun"
798314,"Olivier Bernier"
798543,"Alexia Briassouli"
798616,"Rohit Singh"
798818,"R. E. Kahn"
798830,"Arkady Borkovsky"
799204,"Qinfeng Shi"
799395,"Codruta Orniana Ancuti"
799612,"Joachim A. Weickert"
799656,"Tomás Werner"
799913,"Laurent Kneip"
800332,"K. Goldgof"
800422,"Rita McCardell"
800533,"Teresa M. Kamm"
800771,"R. Prevete"
800832,"Candace A. Kamm"
800910,"Jiaguang Sun"
801069,"András Kornai"
801076,"A. Kornai"
801110,"G. Soucy"
801111,"Sergey Sigelman"
801262,"Raviteja Vemulapalli"
801291,"Patrick Denis"
801394,"Sang W. Lee"
801414,"Mehryar Mohri"
801809,"Sauro Menchetti"
802021,"Thomas Navin Lal"
802123,"Sylvain Calinon"
802274,"Ivor W. Tsang"
802304,"Keiji Yanai"
802364,"Hossein Yahia"
802383,"Bo-June (Paul) Hsu"
802523,"Nikolay Stefanov"
802670,"Michael Glass"
802720,"René Gerber"
802813,"Meritxell González"
802832,"Miriam Goldberg"
802909,"R. Manmatha"
802955,"Masataka Kagesawa"
803013,"Steven Gillis"
803018,"Igor Gridchyn"
803026,"W. J. Gao"
803038,"C. Gdaniec"
803084,"Marilyn W. Friedman"
803095,"Michael Gasser"
803278,"Martin Franz"
803302,"Micha Elsner"
803315,"Robert John Freeman"
803370,"Radu Florian"
803388,"Ayman El-Baz"
803482,"Demetrios Betsis"
803514,"Hongyan Jing"
803617,"Michael Johnston"
803625,"K. Johnson"
803640,"Howard Johnson"
803689,"Wenping Wang"
803699,"Pierre-François Jurie"
803749,"Genichiro Kikui"
803776,"Rukmini Iyer"
803861,"Akira Watanabe"
803898,"Tracy H. King"
803905,"Ralf Klinkenberg"
804094,"Jinxi Xu"
804169,"Dieter Fox"
804194,"Jennifer Lai Pheng Kwan"
804209,"Xiaobai Liu"
804231,"Shankar Kumar"
804246,"Anagha Kulkarni"
804254,"Katrin Kirchhoff"
804270,"Youji Kiyota"
804273,"Alistair Knott"
804275,"Stuart Evan Kirtman"
804514,"Hanspeter Pfister"
804541,"E. Ros"
804729,"Stefan Hinz"
804747,"Mei-Yuh Hwang"
804753,"Chu-Ren Huang"
804767,"Erhard W. Hinrichs"
804769,"Paul Hoffmann"
804775,"Akira Shimazu"
804850,"Chang Hu"
804914,"A. Carlson"
804951,"D. Richard Hipp"
804969,"Tsutomu Hirao"
804971,"Catherine Hill"
805024,"Nancy Hupp"
805091,"Hiroyuki Kaji"
805092,"Andrew D. Wilson"
805118,"Florin Ciucu"
805181,"Wu Qiu"
805210,"Lynette Hirshman"
805249,"Bob Coyne"
805282,"Patrick Herring"
805299,"Nobuhiro Kaji"
805338,"Su Jian"
805339,"Mark Johnson"
805450,"Tony Heap"
805488,"Robyn Kozierok"
805552,"Mark Jones"
805575,"Kentaro Inui"
805588,"Mark Johnson"
805592,"Matthew Johnson"
805604,"Hideki Isozaki"
805614,"Sang W. Lee"
805629,"Tetsuya Ishikawa"
805715,"Annie Lien"
805733,"Mohammad T. Islam"
805777,"Michael I. Jordan"
805805,"Jose P. Queiroz-Neto"
805923,"Wei Wei"
806228,"Raymonde Guindon"
806376,"Mark Hoebeke"
806436,"Margret Keuper"
806477,"Rolf Carlson"
806536,"Lynn Carlson"
806668,"Maurice Gross"
806669,"Caroline Hagège"
806693,"Narendra K. Gupta"
806829,"James Tompkin"
806928,"K. Hanakata"
807053,"Thore Graepel"
807076,"Jue Wang"
807310,"Horst Bunke"
807333,"Steven L. Tanimoto"
807601,"Michel Antunes"
807681,"Anoop Cherian"
807721,"Roderick De Nijs"
807973,"N. Suditu"
808039,"Igor Labutov"
808300,"Claudia Lainscsek"
808353,"Marc D. Richards"
808372,"Ameet Talwalkar"
808414,"Lawrence Cayton"
808508,"Mark Treshock"
808600,"Kenji Sugiyama"
808663,"I. Laptev"
808818,"S. Kawada"
809060,"Wen Zhou"
809267,"David Winfield"
809347,"Daniel Glasner"
809356,"Michael Johnson"
809529,"Ramesh Nallapati"
809596,"David A. duVerle"
809648,"Florent Monay"
809838,"Jan Padeken"
809879,"Jianbo Shi"
809889,"Eric Sung"
809956,"Xiaogang Wang"
809992,"Gareth James"
810255,"Gary Kratkiewicz"
810393,"Shashi D. Buluswar"
810437,"Bruce Blumberg"
810539,"Christopher Johnson"
810735,"Jianping Shi"
810891,"Catherine Macleod"
810943,"C. K. Nicholas"
810972,"Hujun Bao"
811131,"D. W. Kosy"
811400,"Chunhua Shen"
811421,"Goran Nenadic"
811494,"Amir Jafari"
811550,"Carole D. Hafner"
811706,"Christian Leistner"
811710,"Shih-Fu Chang"
811799,"Alexandra Gilinsky"
812130,"Xiaowei Zhou"
812136,"S. Makram-Ebeid"
812349,"Satoshi Kinoshita"
812404,"Teresa Cerratto Pargman"
812406,"John S Denker"
812451,"Abhinav Gupta"
812683,"Marta Wilczkowiak"
812692,"D. Bereziat"
812853,"Gaby Hayun"
812872,"Neill D. Campbell"
812876,"Blanca García"
813100,"Miguel Angel García"
813175,"H. K. Ekenel"
813230,"David West"
813562,"Xiaorong Huang"
813685,"Jiaping Shi"
813903,"Palaiahnakote Shivakumara"
813923,"David R. Martin"
813941,"Alexander Churkin"
814056,"Patrick Ehlen"
814077,"Joon-Young Lee"
814352,"Qian Zheng"
814378,"Kavita Thomas"
814404,"Ainur Yessenalina"
814693,"Toshimitsu Kaneko"
814825,"Xiaoqian Jiang"
814919,"Nikos Canterakis"
815125,"Amaury Dame"
815377,"Atsuhiko Banno"
815430,"Maximilian Baust"
815500,"Sing Bing Kang"
815734,"Chun Chen"
816162,"Silja Huttunen"
816251,"Sun Yi"
816350,"Shuicheng Yan"
816471,"Shaishav Kumar"
816501,"Wolfgang Macherey"
816511,"Klaus Macherey"
816756,"Yangyan Li"
816819,"V. Couture"
816948,"Özgür Şimşek"
817262,"Babak Saleh"
817301,"Yuval Merhav"
817383,"Jian Liang"
817570,"Xinbo Gao"
817654,"Lei Tang"
817914,"P. Nesi"
817988,"Rong Yan"
818016,"Bastien Jacquet"
818017,"Jacob Whitehill"
818086,"Morgan Quigley"
818163,"G. Leifman"
818170,"Jennifer Williams"
818888,"Fan Zhang"
819027,"Jennifer Williams"
819162,"John D. Bain"
819290,"Victor H. Yngve"
819329,"Weifa Liang"
819348,"Hyeongwoo Kim"
819400,"Nicholas Diakopoulos"
819438,"Kim Boyer"
819478,"Jonathan H. Fernyhough"
819635,"Marc T. Law"
819925,"Cyril Kwong"
819956,"Lijun Yin"
820036,"Zhuwen Li"
820250,"Przemyslaw Glowacki"
820260,"Paul Cook"
820339,"J. Schlessman"
820387,"Feng Liu"
820412,"Xinxiao Wu"
820478,"Stuart M. Fairley"
820516,"Chengping Xu"
820765,"Zijian Xu"
820849,"Xiaoyu Wang"
821272,"Hailin Jin"
821281,"O L Mangasarian"
821399,"Feiyu Xu"
821402,"Claus B. Madsen"
821570,"Giovanni Battista Varile"
821968,"Vincent Rabaud"
821988,"S. Doucette"
822020,"Ryu Iida"
822032,"Thomas Wasow"
822033,"J. Sinkkonen"
822058,"Curry Guinn"
822295,"Paul B. Kantor"
822317,"Melody Xu"
822334,"Olivier Teboul"
822385,"Ruth O'Donovan"
822446,"Michael Walsh"
822520,"Chitta Baral"
822569,"J. L. Barlow"
822610,"Hailin Jin"
822749,"A. Hill"
822958,"Xiaogang Wang"
823326,"Geoffrey J. Goodhill"
823336,"Xun Xu"
823351,"Peng Xu"
823463,"Mark Sanderson"
823630,"Kristoffer Stensbo-Smidt"
823667,"Conrad Sanderson"
823804,"T. Walsh"
823929,"Frank Anshen"
824130,"Yuchen Guo"
824531,"Christian Scheible"
824592,"Li Xu"
824690,"John A. Goldsmith"
825099,"Thomas M. Breuel"
825351,"Oscar Danielsson"
825564,"Asad A. Butt"
825663,"G. Sommer"
825670,"Yuhong Guo"
825863,"Claudia Kondermann"
825884,"Andrei Zaharescu"
825919,"George Vamos"
825952,"Avinash Sharma"
826012," Fang Wen"
826013," Taeg Sang Cho"
826073,"Ritwik Bose"
826079,"Sing Bing Kang"
826189,"Chris Rossbach"
826269," Sung Ju Hwang"
826273," Nan Jiang"
826284,"D. Pomeranz"
826291," Qixing Huang"
826301,"Vincent Rabaud"
826314," Junge Zhang"
826315," Luhong Liang"
826318," Chao Liang"
826355," Jingdong Wang"
826382," Yimeng Zhang"
826424,"Matthew Frampton"
826486,"P. Lalande"
826785,"Tijmen Tieleman"
826927,"Hirotoshi Taira"
827003,"A. Shokoufandeh"
827057,"Farooq Ahmad"
827369,"S H Myaeng"
827595,"Yang Gao"
827737,"Alexander Borowsky"
827753,"J. A. Moore"
827780,"Johanna D. Moore"
827993,"Noam Slonim"
828252,"Philipp Koehn"
828581,"Miguel Ecksteinz"
828637,"N. J. Mitra"
828846,"R. Szeliski"
829144,"Dedre Gentner"
829205,"Oliviero Stock"
829546,"Jasna Maver"
829605,"Takeshi Kawabata"
829624,"Jingyu Yan"
829706,"J. K. Aggarwal"
829882,"Thomas S. Huang"
830080,"Richard Tompkins"
830165,"John Langford"
830170,"Julia Hockenmaier"
830244,"Yanlin Guo"
830260,"Benjamin Taskar"
830305,"Ashutosh Saxena"
830522,"Richang Hong"
830534,"Timothy Yau"
830622,"Liefeng Bo"
830866,"Franz Beil"
830895,"Jinhui Tang"
830966,"Xiaogang Wang"
830980,"Yuanzhong Li"
831286,"Vladimir I. Pavlovic"
831316,"Qiong Yan"
831409,"Thomas Stepleton"
831418,"Martin S. Chodorow"
831438,"Chun Chen"
831462,"Dragomir R. Radev"
831476,"A. Busti"
831699,"Leigh J. Fitzgibbon"
831763,"S. Abney"
831818,"Abdou Youssef"
831827,"Chia-Ying Lee"
831937,"G. S. Lehal"
832103,"Madeleine Bates"
832115,"Richard Bamler"
832273,"Andrew W. Fitzgibbon"
832304,"Indrajit Bhattacharya"
832371,"Djemel Ziou"
832418,"Hassan Shekarforoush"
832523,"K. N. Ball"
833094,"Nicholas Dowson"
833098,"Dragomir Anguelov"
833156,"Jiajun Bu"
833161,"Keke Cai"
833224,"Louis C. Boggess"
833352,"Margrit Gelautz"
833412,"F. T. Sommer"
833564,"Riccardo Serafin"
833805,"Pranav Anand"
833928,"Elvan Göçmen"
834008,"Luisa Bentivogli"
834190,"Jundong Liu"
834228,"Quang-Tuan Luong"
834563,"Rod Johnson"
834708,"François Barthélemy"
834716,"L. Xu"
834892,"John Kaufhold"
835219,"Jerry Ball"
835239,"Catherine N. Ball"
835269,"Gaurav Bharaj"
835278,"Martin Hirzer"
835383,"Takahiro Toyoda"
835435,"Tran The Truyen"
835847,"Hua Yu"
835855,"M. F. Valstar"
835867,"Hong Yu"
835895,"Hao Yu"
836059,"P. Tsiamyrtzis"
836086,"Kiran Varanasi"
836218,"Raja Rajasekaran"
836245,"Jianguo Lee"
836251,"Peter Nicholas Yianilos"
836530,"Constantine Papageorgiou"
836552,"Harris Papageorgiou"
836716,"Romuald Boné"
836788,"S. P. Chan"
836819,"Samuel W.  K. Chan"
837095,"Ying-Kin Yu"
837226,"Jing He"
837338,"Sida Wang"
837424,"C. W. A. M. van Overveld"
837517,"Jody J. Daniels"
837581,"Avihai Mejer"
837637,"Ivan Mak"
837727,"Chenyu Wu"
837742,"Carla B. Zoltowski"
837809,"Shoshana Berleant"
837902,"Eric Grimson"
837947,"Dimitri Metaxas"
838345,"Sanguthevar Rajasekaran"
838459,"Antoni B. Chan"
838685,"Constantin Fotios Aliferis"
838829,"Luca Ballan"
838888,"Christophe Garcia"
839346,"William Yang Wang"
839783,"M. Loughlin"
839831,"Jimin Liu"
839850,"Kap Luk Chan"
839952,"Alexey Kostin"
840058,"John Lazzaro"
840117,"Jianhua Yao"
840144,"Jian Yao"
840154,"Jianmin Yao"
840172,"Masatoshi Okutomi"
840301,"Elizabeth Boschee"
840329,"Barabara Vauthey"
840369,"Juan Pino"
840378,"Sophia Y. M. Lee"
840416,"Jane Liu"
840458,"Jane Liu"
840537,"WenTing Wang"
840573,"Thomas Finley"
840674,"Jing Liu"
840792,"Yves Bérubé Lauzière"
840990,"Chris McIntosh"
841025,"B. J. Matuszewski"
841088,"Jong-Hyeok Lee"
841097,"M Teillaud"
841159,"Yizhou Yu"
841211,"Yeong-Ho Yu"
841231,"J. Pearson"
841290,"Scott Fertig"
841312,"Changhua Wu"
841363,"Scott Winters"
841366,"D. J. Kriegman"
841367,"D. J. Kriegman"
841392,"Marcin Marszaek"
841393,"Stefan Schaal"
841395,"L. P. Nolte"
841590,"Stefan Merten"
841632,"Alan M. Wallington"
841634,"Jianxing Yu"
841757,"M. Samuelides"
841814,"David Beymer"
841869,"Einav Namer"
841953,"Jingyi Yu"
841992,"Jie Yu"
842111,"Andre Stechert"
842130,"Michael Jahr"
842141,"Hagen Spies"
842185,"José L. Vicedo"
842467,"Rodney A. Pearson"
842652,"Francois Marie Bar"
842687,"Ulrich Neumann"
842714,"Heiko Neumann"
842728,"Yi Ma"
842800,"Simon Lucey"
842816,"Einat Neumann"
842848,"Gerard G. L. Meyer"
842949,"Aida Khemakhem"
842981,"Anne Jorstad"
843032,"Michael Maire"
843033,"Benny Rousso"
843072,"Graham McNeill"
843158,"Valentin Zhikov"
843199,"Peide Qian"
843432,"Efstratios Gavves"
843633,"Roberto Lublinerman"
843768,"Bernd Neumann"
843964,"Wujun Li"
843968,"Sang-Chul Lee"
843973,"Weizheng Gao"
843987,"Sang-Mook Lee"
844003,"Kathryn Leonard"
844060,"Boris Xavier Vintimilla"
844313,"Xing Mei"
844365,"Daniel A. Teibel"
844480,"Jue Wang"
844532,"Lok Ming Lui"
844869,"Keisuke Tagami"
845005,"Allen Tannen"
845077,"Yang Song"
845140,"Xiaolong Li"
845167,"Chukka Srinivas"
845213,"Hao Tang"
845228,"Xiaoou Tang"
845247,"Stephen Gould"
845306,"Zhaohui Sun"
845314,"Stephan Kanthak"
845346,"David Claus"
845548,"Seokhwan Kim"
845567,"Judy Hoffman"
845576,"Xiaoyang Tan"
845742,"Michael Greenspan"
845840,"Yifan Shi"
845843,"Jason Selzer"
845881,"P. Song"
846143,"Nan Yang"
846487,"Daniel Mills"
846518,"Gurmeet Singh"
846550,"Jie Shao"
846894,"Matthew Brown"
847285,"Danish Contractor"
847494,"Tetsunosuke Fujisaki"
847570,"L. Van Gool"
847916,"Daniel Weinland"
848184,"John A. Bateman"
848271,"Zhong Xue"
848435,"Sven Schmeier"
848446,"Nail Gumerov"
848486,"Marius A. Pasca"
848537,"J G Wilpon"
848648,"Zhaozheng Yin"
848730,"Shelly D. D. Goggin"
848745,"Christian Hans Debrunner"
848748,"A. N. Rajagopalan"
848981,"Mohammed Bennamoun"
849160,"Raquel Urtasun"
849202,"Claudio Gentile"
849229,"Marta R. Costa-jussà"
849286,"Jing Xiao"
849367,"Shipeng Yu"
849433,"L. Venkata Subramaniam"
849505,"A. Gentile"
849520,"Marc Swerts"
849560,"X. Cufí"
849624,"Adrià de Gispert"
849696,"Nicolas Wotawa"
849731,"Kin-Chung Wong"
849766,"Xu Xiang"
849819,"Panos Giannopoulos"
849907,"M. Eskénazi"
849964,"C. D. Spyropoulos"
850035,"Uzi Murad"
850154,"S. S. Keerthi"
850229,"Gabriele Lohmann"
850386,"Xavier Pennec"
850524,"Johannes Matiasek"
850650,"Lipchen Alex Chan"
850669,"A. J. Davison"
850790,"Leonid Sigal"
850894,"Mrinal K. Mandal"
850904,"Patrice Enjalbert"
850908,"Hiroyuki Shindo"
850934,"Chhandomay Mandal"
851097,"Yee Seng Chan"
851198,"David Jurgens"
851449,"Fredrik Gustafsson"
851464,"R M Bolle"
851492,"Adam Louis Buchsbaum"
851581,"Giovanni Adorni"
851674,"Chun Qi"
851991,"T Kailath"
852061,"Jeremy Gaston"
852087,"Arrigo Benedetti"
852321,"Lukas Zebedin"
852556,"Jose M.  N.  Leitao Instituto de"
852569,"Maria Wolters"
852652,"Makoto Sato"
852755,"Zhili Wu"
852863,"Katunobu Itou"
853394,"Rachel Reichman"
853569,"Mark R. Stevens"
853672,"Martin Jansche"
853742,"Lei Zhang"
853867,"Ying Zhu"
853938,"Arnau Oliver"
853981,"Carl Olsson"
854044,"Lei Zhang"
854051,"Toufiq Parag"
854270,"I. Patras"
854599,"Austin J. Peck"
854601,"Markus Persson"
854817,"Derya Ozkan"
854867,"Feng Li"
855139,"Gyutae Park"
855152,"Daniel Pizarro"
855315,"Guy N. Rothblum"
855600,"Chang Ma"
855700,"Huazhong Ning"
855704,"Bernard Ng"
855836,"Sachin Gangaputra"
855874,"T. Steiner"
855982,"Gang Li"
855998,"David Tock"
856058,"Michael Brownlow"
856325,"Drew Steedly"
856452,"Jim Mutch"
856486,"Vlad I. Morariu"
856537,"Shou-Der Wei"
856551,"E. Mouragnon"
856706,"John Zelek"
856740,"Pradeep Natarajan"
856755,"Beate Neumann"
856830,"Hao Wu"
856847,"Xiaozhou Wei"
856870,"ZHANG Xiaoxun"
856896,"Jingdong Wang"
857023,"Andreas Lehrmann"
857060,"David William Opitz"
857092,"Armin Grau"
857443,"Paula Valsasina"
857448,"Andrew Wagner"
857489,"Tomy Tsai"
857561,"Yuandong Tian"
858016,"Wei Xu"
858102,"Jacques B. M. Guy"
858110,"Zhaohui Zheng"
858144,"Mingjie Zhu"
858217,"Larry Zitnick"
858508,"Chunliang Zhang"
858886,"Celal Ziftci"
859494,"Magnus Burenius"
859512,"Yang Mo Yoo"
859525,"Youdong Zhao"
860189,"T. Sloboda"
860213,"Chih Yen"
860421,"Yin Li"
860475,"Yun Weng"
860700,"Christoph Schnorr"
860703,"C. Schnörr"
860798,"Fuliang Weng"
861000,"Hayong Shin"
861156,"Raul Queiroz Feitosa"
861163,"Falk Scholer"
861171,"Janusz Bobulski"
861290,"Dawn Dutton"
861330,"H.-P. Seidel"
861753,"Rayid Ghani"
861838,"Atul Kanaujia"
861869,"Wei Jiang"
861916,"Raphaël Feraud"
861933,"Hong-Wen Kang"
862168,"Brij Masand"
862182,"Jason Merron"
862246,"Ya Jin"
862275,"Anuj Dev"
862342,"Minyoung Kim"
862351,"Aleksandar Ivanovic"
862377,"Pietro Perona"
862385,"Seok Cheol Kee"
862387,"B. Ladendorf"
862404,"Christopher James Langmead"
862417,"Yigal Arens"
862585,"Yang Wang"
862778,"S. K. Feiner"
862874,"Xianhua Jiang"
862887,"Yuzo Hirai"
862905,"Kyle Kakligian"
862914,"Enhua Wu"
863011,"T Pun"
863045,"Alejandro Acero"
863049,"Scott Prevost"
863102,"Slaven Bilac"
863129,"Alexander M. Bronstein"
863222,"Vincent Gay-Bellile"
863226,"Hajime Nagahara"
863228,"Makoto Itami"
863315,"Marko Grobelnik"
863379,"Gene Yu"
863381,"T. Lindeberg"
863408,"Ruiduo Yang"
863446,"Michael M. Bronstein"
863452,"Y. Kim"
863526,"Wen Chan"
863542,"Claus Bahlmann"
863585,"Pieter W. Adriaans"
863590,"Sinan KALKAN"
863620,"Paula Carvalho"
863624,"P. Carvalho"
863939,"Hao Jiang"
864007,"Yong Xu"
864212,"Laurent El Ghaoui"
864216,"Cheng-xiang Zhai"
864358,"Lihe Zhang"
864475,"Vincent Ng"
864629,"Shai Ben-David"
864800,"Terry Windeatt"
864828,"Ray R. Larson"
864859,"Yoav HaCohen"
864976,"Hwee Tou Ng"
865015,"Gilbert Rondeau"
865101,"Violetta Cavalli-Sforza"
865113,"Robert Luk"
865183,"Stephan Gouws"
865185,"Jens Rannacher"
865219,"Leonardo De-Maeztu"
865237,"See-Kiong Ng"
865518,"Junhwan Kim"
865530,"P. Lipson"
865544,"B. -L. Yeo"
865640,"Robert Bart"
865859,"Kismat Sood"
866199,"R. R. Martin"
866259,"Paul G. Chapin"
866366,"Harpreet S. Sawhney"
866754,"Ullrich Koethe"
866895,"Hod Lipson"
866984,"Christophe Meilhac"
867088,"Xiaochun Cao"
867095,"Gerhard Widmer"
867108,"Jan Fornell"
867139,"Alice H. Oh"
867223,"D. Hogg"
867226,"David Hogg"
867388,"Andrew Bardagjy"
867485,"Zhenfu Cao"
867490,"Frédéric Cao"
867618,"Fumin Shen"
867672,"Nicholas Kushmerick"
867716,"Benjamin Ummenhofer"
867877,"Wensheng Hu"
868073,"Richard Scheines"
868272,"Yunbo Cao"
868378,"András Lőrincz"
868697,"Erich T.  H. Leung"
868749,"Junling Hu"
868906,"Benoit Mory"
868923,"P. Anandan"
868927,"P. Anandan"
868934,"P. Anandan"
869115,"Justin Ma"
869128,"Jordan L. Boyd-Graber"
869237,"Eitan Sharon"
869282,"C. Kotropoulos"
869333,"Nikita S. Imennov"
869385,"Ran He"
869427,"Noriyoshi Uratani"
869550,"Vikas Khandelwal"
869595,"Jufeng Li"
869620,"Feng Zhou"
869650,"Frédérick Garcia"
869672,"Mei-Chen Yeh"
869681,"Zhenglu Yang"
869849,"Tara McIntosh"
870107,"Ye Zhang"
870152,"Chia-ying Lee"
870308,"Michael A. Bukatin"
870345,"Tom M. Mitchell"
870547,"Lichen Zhang"
870964,"Marco Guerini"
871001,"Diarmuid Ó Séaghdha"
871052,"Vidas Daudaravičius"
871487,"Hung Hay Ho"
871520,"Paula Estrella"
871621,"Miroslav Spousta"
871701,"Antoine Raux"
871730,"Csaba Oravecz"
872136,"Paul van Pelt"
872220,"Enikő Héja"
872463,"Jin-Dong Kim"
872504,"Jung-jae Kim"
873283,"Jean-Marc Laferté"
873427,"Vasanth Philomin"
873447,"Daniel Janus"
873551,"Seyed Abolghasem Mirroshandel"
873607,"Manuel Werlberger"
873906,"Lu Zhang"
873963,"Geoffrey Numberg"
873966,"Sunil Govindappa"
874005,"Radosław Moszczyński"
874061,"Sittichai Jiampojamarn"
874094,"Rahul Chitturi"
874288,"D. Hardin"
874355,"Kenney Ng"
874450,"E Plaza"
874467,"Kwong Bor Ng"
874483,"Ryszard Kozera"
874638,"Daniel Reisfeld"
874656,"Yves Petinot"
874672,"Hans Burkhardt"
874723,"O D Faugeras"
875033,"Tony F Chan"
875089,"Andrew Y. Ng"
875260,"Pascal Monasse"
875276,"Clark Francis Olson"
875282,"Maxime Meilland"
875289,"M. Burkhardt"
875484,"Ralf Haeusler"
875600,"Lonneke van der Plas"
875626,"Wenwei Yu"
875673,"Kai Yu"
875762,"Joerg Liebelt"
875804,"Alícia Casals"
875856,"Linda Manganaro"
876055,"Tao Daniel Alter"
876095,"Megumi Kameyama"
876117,"Edmund S. Yu"
876192,"P Martin"
876484,"Fernand Meyer"
876492,"François G. Meyer"
876544,"R. T. Ng"
876604,"Jun Li"
876630,"Juan José del Coz"
876691,"Cheng Lei"
876763,"Yan Gao"
876768,"Yongsheng Gao"
876773,"Yuqing Gao"
876949,"Zeyun Yu"
876968,"A. Shashua"
876970,"Amnon Shashua"
877017,"Ting Yu"
877031,"Tianli Yu"
877064,"Weichuan Yu"
877127,"Oliver Müller"
877149,"Xiang Gao"
877192,"Peter Tu"
877400,"Michael S. Lewicki"
877619,"Sheng Gao"
877647,"David Shaw"
877847,"Dimitris Meretakis"
878058,"E. Kent"
878129,"Bhuvana Ramabhadran"
878161,"Jongha Lee"
878209,"Dmitriy Genzel"
878226,"George Yu"
878480,"Donald E. Walker"
878567,"Uwe D. Hanebeck"
878580,"Dahua Lin"
878598,"X. Yu"
878607,"Balázs Kis"
878685,"Xavier Llad"
878742,"Sarel Van Vuuren"
878812,"Lu Xia"
878883,"Lindsay Martin"
878898,"Yang Feng"
878933,"A. Bartoli"
879004,"William A. Martin"
879007,"Takaki Makino"
879061,"Jiahua Wu"
879086,"Adrien Bartoli"
879371,"Zuoguan Wang"
879385,"L. H. Berman"
879661,"Wen Gao"
879685,"Gerald J. Witt"
879696,"Gertjan van Noord"
879761,"Steven Kropac"
879839,"Sophia Katrenko"
879896,"Caroline Kulcsar"
879920,"Ankita Kumar"
879925,"Drahomíra  johanka  Spoustová"
879969,"K. Obermayer"
880063,"Yi Wu"
880156,"Pietro Lanzafame"
880186,"Rodrigo Agerri"
880188,"Shravan Vasishth"
880196,"Guy Le Besnerais"
880225,"Joel Wallenberg"
880307,"Liang Mong Koh"
880537,"Sung-Dong Kim"
880551,"Seung-Jean Kim"
880573,"Julia A. Lasserre"
880620,"Günther Palm"
880648,"Michael Kolomenkin"
880664,"Santhosh Kodipaka"
880722,"Roxana Girju"
880757,"Géraldine Damnati"
880864,"Judita Preiss"
881071,"Jinbo Bi"
881182,"Yonatan Wexler"
881569,"Andrius Utka"
881730,"Michele Mammini"
881750,"Eva Banik"
881812,"Zhenhua Wang"
881819,"Paul Nulty"
881915,"Jingliang Peng"
881962,"Jiaya Jia"
882006,"Leonid Peshkin"
882161,"Felix X. Yu"
882444,"Ahcene Sadi"
882680,"Michaela Regneri"
882730,"Jamie Brunning"
882858,"David Chapman"
882960,"Kate Acomb"
883114,"David Huggins-Daines"
883121,"Johan Westermark"
883220,"Colin R. Batchelor"
883242,"David E. Rumelhart"
883308,"C. L. Wu"
883365,"Yang Feng"
883469,"Aminul Islam"
883676,"Aleksander Buczyński"
883773,"Fredrik Engberg"
883785,"Marisa Ulivieri"
883802,"Narendra Gupta"
883972,"L. M. Rojas-Barahona"
884207,"Jörg Steffen"
884251,"Heng Yang"
884328,"Derek Hoiem"
884337,"Andrew Zirm"
884481,"Robbie Hertel"
884488,"Michael Kaisser"
884535,"Yansong Feng"
884602,"Feng Gao"
884692,"E. Shechtman"
884741,"Chunyu Gao"
884797,"Bruce L. McNaughton"
884834,"Ya Zhang"
884849,"Shen Li"
885011,"Hui Gao"
885118,"Masayuki Tanaka"
885175,"Masaya Tanaka"
885409,"Sridhar Mahadevan"
885505,"Zheyun Feng"
885663,"Noam Shental"
885694,"Glen Coppersmith"
885749,"Seiji Yamada"
885795,"T. Tanaka"
885802,"John M. Winn"
885804,"R. Basili"
885809,"Paulo F. U. Gotardo"
886004,"Arash Vahdat"
886094,"Mingjun Tian"
886357,"Yinggong Zhao"
886440,"Nadia Mana"
886783,"Julien Sénégas"
886971,"Naoki Abe"
887072,"Miao Zhang"
887159,"Augusta Mela"
887167,"George Baciu"
887172,"Netalee Efrat"
887264,"Chan-Do Lee"
887357,"Yunliang Jiang"
887358,"Yuning Jiang"
887484,"Yung-Nien Sun"
887678,"J. Nie"
887709,"Yiming Ying"
887751,"Farhad A. Kamangar"
887836,"Hiroshi Yokoi"
887845,"Mark W. Wright"
888198,"Qihui Zhu"
888220,"Jonas Wulff"
888413,"M. J. Colbourn"
888572,"Pravin Bhutada"
888589,"Ricardo Sánchez-Sáez"
888639,"Olivier Duchenne"
888730,"Jason D. Williams"
888778,"Mei-Hua Chen"
889131,"Norbert Strobel"
889263,"Matthew R. Gormley"
889310,"Keith Vertanen"
889788,"T. Deselaers"
889790,"Kevin Smith"
889791,"P. Fua"
890141,"Hamdi Dibeklioglu"
890170,"Tomás Werner"
890288,"Xiaoou Tang"
890350,"Bing Li"
890429,"Xiaoou Tang"
890442,"Ivan Marsic"
890460,"Erik Rodner"
890464,"Zicheng Liao"
890599,"T. Werner"
