author_id,topic_id,n_pubs
1298082,0,4
1073282,0,6
624926,0,1
751909,0,2
526015,0,1
264020,0,1
1552701,0,1
1450264,0,1
900098,2,1
193077,2,1
1270163,2,1
1670732,2,1
1226857,2,1
272541,0,1
691265,0,2
1562938,0,1
1032253,0,2
104812,0,1
1037572,0,1
39354,0,1
298490,0,1
1252916,2,5
431572,2,44
94479,1,1
1322588,1,1
204883,1,1
767742,1,7
1160356,1,1
1306317,1,1
1556301,0,1
1364752,0,1
1653275,0,1
1420822,0,7
990857,0,5
376308,0,5
658297,0,1
1166090,0,2
529517,0,1
1381509,1,1
59136,1,1
619321,1,1
623348,0,2
1633260,0,1
464531,0,1
417621,0,1
331264,0,1
968258,0,1
1682827,0,1
267960,0,1
367337,0,2
618263,2,2
1191345,2,16
656886,2,2
1684128,2,1
780836,1,1
1130291,0,1
942321,0,2
1084028,2,1
284855,2,1
118181,2,1
618494,2,4
101160,2,2
158795,2,1
47638,0,1
737218,0,1
743178,0,1
721723,1,1
1073435,1,1
477048,2,1
463837,2,1
583078,2,2
880551,1,2
784643,1,1
885809,0,3
858886,0,1
539576,2,4
320753,2,1
1135761,0,1
960627,1,1
1008902,2,4
1034241,2,4
869595,2,1
1114938,2,3
299335,2,3
1450202,2,3
274097,2,2
1103490,2,2
1591881,2,1
531877,2,1
1522813,2,1
1364089,2,1
1062776,2,1
1667186,0,1
861330,0,7
978259,0,2
403918,0,4
466137,0,1
323564,0,1
333770,0,1
313009,2,1
610748,2,1
938656,2,2
1653629,2,1
1355853,2,1
621824,2,1
793763,0,1
1483841,0,1
898824,0,1
368501,0,1
803689,0,1
1068959,0,1
1474344,0,1
748364,0,1
1562827,0,2
354623,2,1
458818,2,8
1138989,1,1
1338754,1,2
1333706,0,6
1353689,1,1
877847,1,1
227290,0,1
443308,0,1
593925,0,2
355204,0,1
885802,0,5
1381368,1,1
1552613,1,4
718672,0,1
214228,0,1
179697,0,1
259756,0,1
898558,2,1
803514,2,7
603958,2,6
160397,2,2
1661826,0,4
1224077,2,4
472439,2,14
320989,2,1
139304,2,1
1123203,2,1
1325148,2,1
1154695,2,7
1040519,0,1
712577,1,1
1330001,1,1
863408,0,1
912382,0,1
758903,2,1
164165,2,2
87815,2,1
227577,2,1
92364,2,1
804971,2,1
1353769,2,1
1689607,0,1
1048324,2,1
296640,2,1
933934,2,1
455279,2,1
457047,2,3
1004320,2,1
1157663,2,3
490135,2,1
903516,2,1
336597,0,4
1393008,0,1
1691075,0,1
275513,0,1
1038253,0,1
903609,0,1
1422533,0,1
1422635,2,1
1445110,2,1
461470,2,1
1075736,2,1
921705,2,1
632213,2,1
1629902,0,1
1577478,0,2
60425,0,2
327166,0,2
1177508,0,1
806829,0,1
1402338,0,1
1446746,2,2
1213171,2,1
1115577,1,1
1154201,1,7
1532038,0,2
352417,0,3
504174,0,1
190521,0,1
46701,0,2
524805,0,4
802364,0,1
1125854,0,1
563954,1,2
823804,1,1
1519712,1,1
1274322,1,1
551936,0,5
1695417,0,1
1092421,0,1
969211,0,2
1446477,0,1
562823,2,14
795186,2,1
1692295,2,1
423081,2,2
973803,2,1
1682413,2,1
668855,1,1
449174,0,1
1194716,0,6
793343,0,1
1285168,0,1
680240,2,4
1078357,2,2
1666439,2,1
587979,2,1
1557263,0,1
1136781,0,1
1337766,0,2
1594284,0,1
820339,0,1
1028036,1,1
867672,1,2
1261312,1,1
793922,2,1
167743,1,1
1397663,0,1
16617,0,1
465931,1,1
608381,2,2
933678,2,1
440599,2,1
1258857,2,1
1288063,2,1
535224,2,4
1148494,0,2
1655370,0,2
1236603,0,2
1358825,0,4
1526784,0,2
1126347,0,2
170232,0,1
648484,0,1
654790,0,1
1188033,0,1
1342903,0,1
457567,0,1
427361,0,1
1389653,0,1
751581,2,1
1573953,2,1
963218,2,1
337798,2,1
334252,0,1
733262,0,1
1345806,0,1
1554109,0,6
1485893,0,1
1533480,0,1
238665,0,2
1648983,0,1
789419,0,1
204588,0,1
620561,2,1
439504,0,1
507571,0,2
303620,1,2
622847,1,1
677454,0,2
392166,0,1
74460,0,1
481333,0,1
900820,1,1
718866,1,1
1118364,1,1
1335101,1,5
1355773,1,1
318863,0,1
981230,0,1
1359,0,3
702867,0,1
350853,0,4
1611855,0,3
1475583,2,1
1620772,2,2
533463,2,1
1674447,0,3
784122,0,1
1119478,2,1
1237504,2,17
307867,2,12
845881,2,1
925939,2,1
957854,2,1
432515,2,2
52601,0,2
1126385,0,2
1323519,0,1
1460043,0,1
805592,2,1
1630078,0,2
906351,0,1
132642,2,1
950202,2,1
1002301,2,1
1336711,2,1
1096602,0,1
143784,1,1
1704881,1,1
1194932,2,1
871001,2,2
166280,2,1
1335463,2,1
35582,2,1
510847,2,1
1499648,2,2
246649,2,1
1334731,2,1
1411648,2,1
970476,2,1
1159464,2,1
442753,0,1
1577651,0,2
1179045,0,2
815430,0,2
622097,0,1
1657325,0,1
192712,0,2
1223854,0,2
1019457,2,1
1699083,2,1
4971,2,1
730790,0,1
173637,0,1
783099,0,1
188077,0,1
1401434,0,1
585225,0,1
149636,0,1
467184,0,1
1523394,0,1
1045565,0,1
820412,0,1
1635948,0,1
1142274,0,1
357629,1,1
332676,1,1
1581401,0,13
890882,0,1
875804,0,1
1104416,0,1
445293,0,1
1124345,0,1
1686498,1,1
525582,1,1
634051,1,1
69298,1,7
1179647,1,1
959056,1,2
841757,1,1
1534242,0,1
235686,0,8
805629,2,5
128100,2,1
51977,2,5
1190831,2,3
1081793,2,1
838459,0,2
557418,2,1
576432,2,1
1014923,2,4
805604,2,11
411044,2,1
868272,2,2
771611,2,11
740368,0,2
1049590,1,1
158549,1,1
99819,1,2
447520,2,1
1602140,2,1
524542,2,1
1460351,2,12
163972,2,1
597888,0,1
863226,0,3
215244,0,1
836086,0,2
874672,0,1
595557,2,1
268036,2,1
769996,2,1
24071,2,2
636326,2,1
652311,2,2
1489946,2,4
1551612,2,1
1236201,2,6
1677827,2,1
294333,2,1
898478,2,1
456054,0,1
1153771,0,1
1190550,0,1
470963,0,1
1510683,0,3
1547620,0,1
802304,0,1
168665,0,1
1149463,0,1
291013,2,1
458823,2,1
787034,0,1
1583634,0,1
188840,0,1
700753,0,1
1372984,0,1
1228638,0,3
359917,0,1
1181104,0,1
170322,0,1
211132,0,1
329565,0,2
735662,0,2
430382,2,12
1349300,2,6
1123047,1,1
285793,1,1
1504020,1,1
1018210,1,1
913849,0,1
677,0,17
591237,0,17
1412127,0,2
1153920,1,4
31220,1,1
791495,1,2
99157,0,7
541768,1,1
1444753,1,1
1690377,0,2
516953,0,7
1507971,0,1
27348,0,1
106454,0,2
99640,0,2
1170631,0,1
514558,0,1
961731,2,1
419410,2,5
1707517,2,3
650823,1,3
388179,2,1
1668805,0,1
1277891,0,2
1431529,2,5
309155,2,7
735744,2,6
537920,2,1
1625554,2,2
1575010,2,2
162591,2,4
645764,2,1
1637747,0,1
647108,0,1
730448,0,1
1212152,0,1
552232,1,1
103719,2,2
779690,1,1
1411048,0,1
1618301,2,4
984948,2,1
1341746,2,1
450642,0,2
653846,0,3
596734,1,1
672170,1,1
871701,2,4
852569,2,1
1291787,2,1
1085147,2,5
1678453,2,1
1005151,2,2
188487,2,1
1520015,2,2
603181,2,1
479962,2,1
253093,2,3
1709054,2,2
1408575,2,1
1083204,2,1
1022030,2,1
661041,2,3
390345,0,2
470958,0,1
1127276,0,1
1529460,0,3
541919,0,2
1135092,0,2
1357252,0,2
662,0,2
1540411,0,1
1470093,2,1
1203645,2,1
1282855,2,1
1710351,2,1
964464,0,1
891682,0,1
1386293,0,1
489490,0,1
1552342,0,1
1392876,0,1
234963,0,1
1410393,0,1
1484094,0,7
1183277,0,2
1366752,2,27
1621104,2,3
1335096,1,1
1648464,0,2
433798,1,1
1175070,1,3
942986,0,10
584659,0,1
1191433,1,13
460609,1,10
177349,1,1
541992,1,2
22289,1,1
1262359,0,1
1154515,1,1
1458108,0,1
271264,0,1
950153,0,1
31326,0,2
620531,0,2
1629808,0,1
1412700,0,2
747366,0,1
1111450,0,2
1111448,2,1
1178600,2,2
913389,1,1
556040,1,1
555154,1,1
362004,1,1
594557,0,1
875673,0,2
1286087,2,3
255733,2,6
428149,2,1
1047759,2,2
357018,0,1
230554,0,1
990356,0,1
1577628,0,1
845881,0,2
985059,0,1
788741,0,1
831286,1,1
1110814,1,1
972301,1,2
959027,1,1
973484,1,1
1479882,2,1
46397,2,1
818086,1,1
24869,0,1
1346076,0,1
1455939,2,1
213228,2,1
455235,2,1
164533,2,1
1575073,2,5
1361989,2,1
1523279,2,1
841634,2,3
238359,0,4
753872,0,2
167534,0,6
525355,0,1
877064,0,1
1492608,0,1
316372,0,2
962942,2,1
831438,0,1
1371229,0,1
1423112,0,1
248961,0,1
1029970,0,2
1175998,0,1
461288,0,3
1319381,0,1
1509711,1,2
1499827,0,4
1080797,1,1
820516,0,1
1367853,0,10
391214,0,2
1167543,1,2
833412,1,1
1178897,1,1
368258,0,16
715913,0,2
1154980,0,3
991651,0,1
987795,0,24
1169752,0,1
549281,0,1
1666810,0,1
632770,0,5
307751,1,1
635880,1,1
319575,0,2
419605,0,16
366500,0,1
1446668,0,2
53907,0,1
312994,0,1
1016114,0,1
329854,0,1
1227520,0,1
562370,0,3
1031512,2,12
410507,2,1
1381125,2,4
557946,2,1
1472695,2,1
1584952,2,1
1677978,2,1
301921,2,1
25531,2,1
528045,0,1
263100,0,1
867088,0,1
490798,0,11
1659367,0,1
1180598,0,1
1467527,2,1
478973,2,5
942895,2,1
299507,0,1
798543,0,1
676039,0,1
1368510,0,1
257066,1,1
1638366,1,1
612135,2,1
451037,2,1
99257,2,1
297826,2,1
1352242,2,1
151104,0,1
152310,0,1
961523,1,1
1062776,1,1
121569,2,10
1340830,2,2
968,2,3
899671,2,1
1535544,2,1
1446294,2,1
1665534,2,1
241621,2,1
429278,0,1
1232142,0,5
469266,0,1
29616,0,1
622535,0,1
1699038,0,1
1554511,0,1
237585,0,1
1539108,2,1
1641439,0,1
65305,0,1
962422,0,1
371000,0,1
1565071,0,1
310951,0,2
1174104,0,1
1179364,0,1
982296,0,1
1075624,0,1
1318433,1,1
1037184,1,1
24933,1,1
729826,1,3
904222,1,2
1595326,1,1
8871,1,1
676228,0,1
920978,0,2
604522,1,3
1027532,1,1
618942,1,2
1342253,1,1
715863,1,1
703190,1,2
986583,1,1
1638244,0,1
414277,0,1
1534665,0,1
1335235,0,6
1161735,2,7
550287,2,1
1681683,2,5
232815,2,22
1632486,2,13
1671835,0,1
461109,2,2
1014973,2,1
236076,2,3
1630460,2,3
728734,2,2
109158,2,1
958296,0,3
470786,0,1
1042096,0,5
1368391,1,1
1467468,1,1
856486,0,2
57574,2,1
97482,2,5
222322,2,1
396843,2,1
754457,0,1
49406,1,1
1711613,2,4
115312,2,1
438467,2,1
532910,2,1
1121611,2,4
897451,2,2
1576523,2,1
1082988,2,1
977885,2,1
76079,0,3
752707,0,1
426678,0,1
389088,0,1
714261,0,2
1299947,0,1
1623227,0,1
1597833,0,1
597859,0,1
1149853,0,2
1244343,2,2
1558577,2,2
698918,2,1
1466993,0,1
239198,0,1
1208817,0,1
758167,0,1
393107,0,1
123208,0,1
1017882,1,2
1644883,0,2
761697,1,1
1375727,1,1
689142,0,1
473164,0,3
1266619,0,1
371851,0,1
830260,1,3
922269,1,2
3056,1,1
1554666,1,1
219312,1,1
878058,0,1
164378,0,1
145309,0,3
1061428,0,2
667711,0,1
1684080,0,1
1705477,2,9
811131,2,1
1441771,2,1
1133841,2,1
1616922,2,8
71471,2,14
668832,2,1
1382244,0,2
288494,0,1
221379,2,1
1319479,2,2
468224,0,1
393150,1,1
913497,0,1
1170073,2,3
1700016,1,1
460317,1,1
1632722,1,1
891233,2,1
1049717,2,1
217789,2,1
1603451,2,1
207503,2,1
1546239,2,1
854817,2,1
444945,2,1
252480,2,1
77324,2,2
1203076,0,1
450964,0,1
1264250,0,1
510656,0,1
129711,0,1
1526002,0,1
1565240,0,1
1100367,0,1
157282,0,1
1552951,0,1
403072,2,1
1027904,0,1
1669205,0,1
992170,0,1
609616,0,1
1439569,0,1
1413449,0,1
442177,0,1
1071355,0,1
1132741,2,19
624312,1,12
1565277,1,2
1478559,1,1
876544,1,1
287948,1,1
638402,1,1
1382028,1,1
342705,0,3
148741,0,4
1175869,0,1
477326,0,7
1480696,0,1
521201,0,1
161282,1,1
1613348,1,3
561042,1,2
591590,0,1
500564,0,1
710209,0,1
1360349,2,4
973861,2,4
1309943,2,5
1566983,2,12
503719,2,2
1027403,2,9
538319,2,1
1280458,0,1
1536099,0,1
561760,0,2
1309227,2,4
804969,2,6
980612,2,1
1336827,2,1
137781,2,2
101783,2,1
1102440,2,2
525274,2,43
420209,1,1
470674,1,1
876691,0,1
493976,2,1
1603117,2,2
325565,2,2
842848,2,1
813923,0,1
1286194,2,1
615745,2,1
849433,2,2
549112,2,1
951697,2,1
1545246,2,1
884207,2,1
1222113,2,1
375488,0,1
753028,0,2
1543601,0,1
1175570,0,1
730402,0,1
863542,0,1
778139,0,1
1124888,0,1
1431565,0,2
1290142,0,1
1255977,2,2
802813,2,1
808039,2,1
668511,2,1
888220,0,1
1402682,0,1
1417273,0,1
1220788,0,1
1182504,0,1
1356274,0,1
1186590,0,1
1234650,0,2
841025,0,1
778857,0,1
1345565,0,1
1684631,0,1
142373,0,1
1031601,0,1
555096,0,2
939021,1,1
860703,0,4
1157261,0,5
525262,0,1
1325560,1,4
1566983,1,7
1213631,1,1
1253443,1,1
1021062,0,11
44365,0,1
832371,0,3
767769,2,1
1603344,2,4
654563,2,1
83443,2,1
1154615,1,1
1198184,2,5
594461,0,1
503011,0,2
605747,0,1
393041,2,14
757584,2,1
1140067,2,1
105682,2,9
546789,2,2
54870,0,3
701418,1,1
448124,2,1
520110,0,1
849696,0,1
914209,0,2
1012698,0,1
1162618,0,1
948901,2,2
694205,2,1
1057571,2,2
371289,2,1
672405,0,2
1378396,0,1
1137739,1,1
1315470,1,1
419508,2,1
1085112,2,1
444956,2,1
287007,2,1
216481,2,1
465453,2,2
822020,2,4
1398358,2,1
1269301,2,1
816511,2,2
1441324,2,1
810255,2,1
281320,0,1
1162045,0,1
619195,0,1
751824,0,1
1510561,0,1
283148,2,1
57026,2,1
478837,2,1
1105598,2,1
785564,2,1
1416511,0,2
1032511,0,2
625372,0,1
1041060,0,1
845567,0,1
565460,0,2
71936,0,1
134723,0,1
48544,0,1
1065829,0,1
721386,0,1
450298,0,1
1334154,0,1
1648315,0,2
1255208,0,1
1425402,0,1
234559,0,1
108594,0,1
575624,0,1
793156,2,1
82152,0,2
1614448,1,1
1614305,1,1
1478671,1,7
1669755,0,1
311151,0,1
913295,0,1
752889,0,1
886783,0,1
567515,0,1
957063,0,1
595767,1,1
524296,1,1
473058,1,1
22931,0,2
1428585,0,1
955145,0,1
335900,2,23
509381,2,4
1154264,2,4
1669072,2,1
26616,2,1
270737,1,8
318923,1,1
1106565,0,2
590478,0,1
900424,0,1
1076978,0,1
565306,2,1
553059,2,2
645353,2,3
478930,2,22
339713,2,14
1494943,0,3
230178,0,1
1237206,0,1
878685,0,1
1467468,2,1
1312755,2,1
916762,2,2
286509,2,1
281683,2,1
229754,2,1
781189,0,1
374130,1,1
1661732,2,1
1438620,2,1
1175360,2,2
567248,2,1
1103521,2,2
384953,2,3
752553,2,1
1217546,2,1
1159963,2,2
426588,0,1
98128,0,1
337221,0,2
479067,0,2
141632,0,1
1391082,0,1
1554066,0,1
365955,2,1
1682645,2,2
819027,2,1
657892,2,1
917803,0,1
933040,0,1
972985,0,1
132239,0,1
684330,0,1
1608086,0,1
856706,0,1
1256548,0,1
424700,0,1
431965,0,2
340811,0,1
819348,0,1
1314284,0,1
473243,2,1
498728,0,9
923428,0,2
996986,2,2
1601260,1,1
1182851,1,1
1429423,0,2
1381678,1,1
1704428,0,1
298727,0,8
651641,0,1
830165,1,17
1425704,1,1
193881,1,3
929700,1,1
1701502,1,1
263787,1,1
265877,0,8
391020,0,3
1693686,0,1
812876,0,1
411134,0,1
229771,2,1
488104,2,1
786145,2,3
1016882,2,17
312023,2,4
1337877,0,2
1280591,0,2
923036,2,1
864828,2,1
650898,2,1
1008950,2,1
100604,0,1
428511,0,1
393333,0,2
848981,0,1
701005,1,1
868378,1,2
564557,1,2
9273,1,1
162711,2,20
554807,2,1
1576742,1,1
404080,1,1
1167073,0,1
875762,0,1
505865,2,1
134983,2,2
290793,0,2
1522837,0,1
1360286,2,1
894915,2,1
444424,2,1
635365,2,5
1459423,2,4
1312516,2,2
1340857,2,1
1297352,2,1
616817,2,5
197590,2,1
975048,2,1
1252273,0,1
469306,0,5
406312,0,3
537753,0,1
624542,0,1
752673,0,1
425858,0,1
495263,0,1
429075,0,1
443583,0,1
206170,0,2
1068556,0,1
1500652,0,1
1618379,0,1
76355,0,1
880063,0,1
1552931,0,1
1216725,2,1
1293741,2,1
818170,2,1
726195,2,1
783490,0,1
1608678,0,1
890460,0,2
346354,0,1
859494,0,1
1018230,0,1
456057,0,1
926547,0,1
863381,0,12
62725,0,7
546256,2,4
1630585,1,1
633511,1,1
934414,1,10
1447831,1,1
322104,1,2
442901,1,1
851464,0,1
1105374,0,6
261682,0,1
704210,1,1
1460014,1,1
1221880,1,1
448775,1,1
525737,0,3
729635,0,1
584648,0,1
1650454,0,1
1062288,0,1
865518,0,2
982770,0,1
149070,0,7
984499,2,3
180208,2,10
1712345,2,2
1656859,2,2
647607,2,1
278752,0,3
447396,0,1
458652,2,1
148492,2,1
1194564,2,1
1322689,2,1
138502,0,6
204995,0,1
746847,0,2
1076134,0,1
545266,0,1
737695,0,1
735398,1,1
1151188,2,1
474725,2,1
1414592,1,3
1167980,0,3
427766,0,1
477591,0,1
1474394,0,1
659061,1,1
1026064,1,1
450613,1,1
346376,1,1
1398305,2,1
1175349,2,4
906812,2,7
938127,2,1
458835,2,1
452903,2,1
174557,2,1
305373,2,1
709615,2,1
1660307,2,2
605175,2,4
71354,2,1
1476742,2,1
180546,2,1
1283774,2,1
212953,0,1
425008,0,1
1659584,0,4
450320,0,1
1141215,0,1
640071,0,2
814352,0,1
1477841,0,1
938653,2,1
981359,0,1
247227,0,1
817262,0,2
2161,0,1
68771,0,1
611846,0,1
1585064,0,1
391081,0,1
406238,0,1
358830,0,2
1053680,0,2
1173500,0,2
1252312,0,1
610143,0,1
283268,0,1
773651,1,3
61973,0,3
1101856,0,2
1449150,1,1
811494,1,1
1466568,1,2
1140466,1,1
1611577,1,1
390345,1,2
1230702,1,1
1351579,1,1
388406,1,1
1113261,1,1
1624378,0,2
450172,0,6
1215852,2,2
1197948,2,1
1024596,0,4
1242129,2,1
462301,2,2
276377,2,1
524570,2,10
1608139,2,2
375672,2,2
952522,0,1
1206974,0,1
1338628,0,5
868697,0,1
1392075,1,1
1307021,1,1
774345,0,1
663206,2,4
313994,2,1
1096812,2,9
1308855,2,1
1373307,2,1
890791,2,1
1118275,2,3
997258,2,1
1669533,2,4
1416410,2,1
152591,2,2
686185,2,1
674606,2,1
1377363,2,1
886094,2,1
1008166,2,1
1547257,2,2
1160316,2,1
934193,2,1
1529718,0,1
1198253,0,1
346809,0,1
1665308,0,5
417357,0,1
1387821,0,4
1502620,0,2
1569891,0,1
1207782,0,2
1524999,0,1
466503,2,1
990405,0,1
755201,0,1
324740,0,2
272485,0,1
1201519,0,2
1418834,0,1
751260,0,1
1544930,0,1
1699827,0,1
91300,0,2
472676,2,3
831763,2,1
285920,0,6
399253,1,1
1355678,0,1
1428594,0,1
649730,0,1
1034397,0,3
909247,1,6
1104345,1,2
841814,0,3
1652748,0,4
1405674,0,3
1523312,0,1
575253,2,1
903731,2,1
69302,2,1
126098,2,1
1333312,1,3
960358,0,3
1219124,0,1
317975,0,1
829624,0,3
1231831,0,1
206610,2,1
207798,2,4
780828,2,2
459080,2,1
1043488,2,1
21842,0,1
1698830,0,2
863624,0,1
875673,1,5
447742,2,1
162720,2,1
26581,2,3
844003,0,1
195501,2,1
525294,2,2
1516456,0,1
316572,0,1
1117869,0,1
769595,0,1
1672362,1,1
1295917,2,1
209223,2,1
1312738,2,3
951340,2,1
945954,2,2
219964,2,1
603624,2,1
1545742,2,10
933760,2,2
669343,2,1
450896,0,1
688001,0,2
975856,0,2
1220699,0,1
477297,0,1
1618483,0,1
734872,0,2
993264,0,2
242457,0,1
498680,2,1
1695770,2,1
11540,2,1
1483835,0,1
1643372,0,1
428346,0,1
1585000,0,2
522898,0,1
287397,0,1
1498151,0,1
1063816,0,1
1034220,0,2
108314,0,1
666434,0,2
319166,1,1
165223,1,3
643415,1,5
74083,0,7
115649,1,2
153181,1,3
556639,1,1
679902,1,1
822317,1,1
431424,0,1
1172292,0,1
317575,0,2
1178391,0,6
1117469,0,5
806376,0,2
1213921,0,1
1627376,1,1
1196494,1,1
1382650,1,1
887836,1,1
502170,1,1
404684,1,1
1311196,0,1
614821,0,1
761697,0,1
1441522,0,2
808600,2,1
1053318,2,1
689925,2,1
1094796,2,1
13666,1,1
380934,0,1
1586594,2,1
316784,2,2
1356729,2,1
1165601,2,1
1678039,2,1
1539014,2,1
10022,2,1
346688,0,1
1295841,0,1
815377,0,1
31220,0,1
1512993,0,1
804194,2,1
546873,2,1
934793,1,2
366775,1,2
681540,0,1
485534,0,1
574303,2,1
438800,2,4
741075,2,1
522819,0,1
567114,1,1
816251,1,1
894037,2,6
1390383,2,2
1696526,2,2
596040,2,1
239784,2,10
506890,2,1
913606,2,1
1456830,2,2
792910,2,1
79256,0,4
171656,0,2
1584228,0,1
543559,0,2
462708,2,1
353510,0,1
518523,0,1
273642,0,1
599562,0,1
1140463,0,1
131835,0,1
1028645,0,1
1447568,0,1
1417854,0,1
1212147,0,1
1012242,0,1
1184111,0,1
1036906,0,2
918791,0,1
968317,0,1
539267,2,3
106008,2,3
1304043,2,1
283969,1,2
876970,1,2
545096,1,1
553417,1,1
1586341,0,1
25821,0,1
240274,0,1
401334,0,10
1364394,0,1
688367,1,1
53217,1,1
478081,0,1
392189,0,1
802955,0,1
241913,0,1
716769,2,1
302350,2,1
96154,2,1
445193,2,1
261561,1,3
948134,1,3
648158,2,3
1344038,0,6
134338,0,3
528509,0,1
830260,0,2
58474,0,1
1193912,2,1
718972,2,3
1577641,2,2
1695455,2,2
227884,2,5
1203975,2,1
428018,2,1
638426,2,1
103428,0,1
1430867,0,1
1344263,0,1
775787,0,2
1657469,1,1
512956,1,2
852863,2,1
300948,2,2
1157511,1,1
665195,1,2
1349436,0,1
841395,0,1
1345321,2,1
1528306,2,8
1064218,2,3
935498,2,8
1093321,2,2
1239712,2,2
725581,2,3
717415,2,1
951319,2,3
1428523,2,1
1498268,2,1
1089824,2,1
1441287,2,1
851198,2,1
1184847,2,1
1225360,0,2
1182940,0,1
1617380,0,1
478337,0,2
1568634,0,1
1298836,2,1
1502250,2,2
501372,2,1
994687,2,1
630573,0,1
779314,0,1
506038,0,1
307801,0,1
918047,0,5
1355948,0,1
1035823,0,1
416902,0,2
907597,0,2
1118871,0,1
1210718,0,1
1537636,0,1
148922,0,1
1544692,0,2
996487,0,1
461023,1,1
1153660,1,1
1157480,0,1
516956,0,2
25533,2,17
409469,2,5
879969,1,2
605009,0,27
1247780,1,1
251055,1,8
1566850,1,1
725068,0,2
657791,0,2
410585,0,28
1298148,0,3
580642,0,3
1097853,0,1
485499,1,1
704958,1,4
1551810,1,1
163528,0,1
1063332,0,1
856325,0,3
1680551,2,1
516646,2,1
1120186,1,1
6103,0,1
276964,0,1
1015255,0,3
187293,2,1
545237,2,1
1348669,2,2
878226,2,1
345189,0,1
46722,1,1
617294,1,1
1376891,1,3
1535851,2,1
1460851,2,3
138511,2,1
665357,0,1
1348934,0,1
676388,0,1
915616,0,1
792348,1,1
767570,2,1
400345,2,1
400843,2,2
790493,2,6
1609656,2,3
1227303,2,6
1008019,2,1
1535580,2,1
1456950,2,1
381279,2,1
618136,2,3
783184,0,1
768239,0,2
753798,0,1
1112992,0,1
1521126,0,1
1523154,0,1
771546,2,1
1475094,2,1
1403135,2,1
688622,0,1
1265641,0,1
648556,0,1
887072,0,1
204746,0,6
641755,0,1
74890,2,1
485647,1,1
392767,1,1
1190695,0,1
1335100,0,1
240933,0,3
723871,0,1
1382691,0,1
524468,0,2
1632700,0,1
731615,0,4
363829,0,1
1133740,1,7
61652,1,1
942704,1,1
1122459,1,6
274468,1,1
339669,0,1
25276,0,1
1604728,0,1
1060013,0,3
118597,0,1
1527983,0,1
322151,0,1
783140,2,1
167780,2,1
48739,2,1
517456,2,2
822033,1,1
315364,2,5
622423,0,1
1369023,2,1
94424,2,1
547243,2,2
15008,2,2
598343,2,1
1082919,2,1
115115,2,1
851674,0,1
771100,0,1
406689,0,1
724914,0,1
1119074,0,1
974602,0,1
118186,2,1
393150,0,1
251998,0,1
550557,0,1
653928,0,1
863939,0,3
292139,0,1
1062776,0,1
346466,2,6
1397672,2,25
782574,0,2
1162921,0,1
1358985,0,1
963920,1,1
332930,2,1
1230264,2,1
1313690,2,3
407857,2,2
360794,2,9
215904,2,2
1465061,2,1
1518154,2,1
111383,2,2
957308,2,1
1135226,2,1
622711,0,2
1665353,0,1
196603,0,2
273432,0,1
604672,0,4
469932,0,1
170550,0,1
1552973,0,1
539422,0,1
61580,0,1
532931,0,2
1505048,0,1
534596,2,1
1401663,2,1
10100,0,2
320058,0,2
881915,0,1
126411,0,1
956838,0,1
827057,2,1
1600094,2,6
751775,2,4
9731,1,1
539545,0,6
1634433,0,9
404318,1,2
617398,1,1
25421,0,2
842141,0,2
878883,0,2
625054,0,1
28849,1,1
306994,1,1
144258,0,5
487422,0,3
1674755,2,3
308769,2,2
732064,1,3
1669863,1,3
1139786,2,1
220043,0,1
1578872,0,1
495654,0,1
367618,2,3
427607,2,19
851097,2,3
497708,2,2
1511907,2,1
1693085,2,1
305255,0,3
1051808,0,1
1352072,1,2
1208676,1,3
424886,1,2
393572,1,1
198701,0,1
792119,0,8
282062,2,1
747456,0,4
1396829,0,1
772760,0,1
1042446,0,1
153303,0,1
1128529,1,1
960768,2,1
386106,2,1
867485,2,1
1170684,2,1
424005,2,1
883469,2,1
1458011,2,3
578694,2,1
1489949,2,1
1032531,2,1
307063,0,1
441173,0,1
311396,0,1
950848,0,1
543248,0,1
440936,0,2
938085,0,1
1536931,0,1
172192,0,1
865640,2,1
1642756,0,1
406352,0,4
566496,0,1
1663484,0,2
1100677,0,1
457694,1,3
617498,1,1
922362,1,1
583083,1,2
1572997,1,1
590785,1,1
101042,0,16
165163,0,1
397718,0,1
1099509,1,1
379980,1,1
53385,1,1
1260049,1,2
1616798,1,1
770147,1,3
420947,1,1
1311645,0,1
47698,0,1
343691,0,2
1563784,0,1
1602162,0,1
1592077,0,1
716629,0,1
276389,0,3
347802,2,17
1486812,2,1
1178293,2,2
1026844,2,1
1130976,1,1
441955,1,3
1030267,1,1
668875,0,2
306333,0,2
1422178,0,1
837517,2,2
1407865,2,16
1354514,2,1
1062529,0,1
1443382,0,1
461526,0,1
785828,0,1
1629949,0,1
595917,1,1
1709139,2,2
1535495,2,1
204341,1,1
407117,1,1
853938,0,1
841869,0,1
1536424,0,5
775774,0,2
1349575,0,1
1557709,1,1
1139949,1,1
1041333,1,1
890764,2,1
871621,2,1
536297,2,2
1194198,2,1
655351,2,1
722796,2,2
395196,2,1
468198,0,1
931140,0,1
1666381,0,1
95065,0,3
753807,0,1
1171121,0,2
68061,0,1
1453082,0,1
39059,0,1
1465759,0,2
1581141,0,5
789551,0,2
487132,0,1
1565741,0,1
888778,2,1
980129,2,1
977009,2,1
501869,0,1
1199888,0,1
365564,0,1
186128,0,1
1527549,0,1
674512,0,1
827737,0,1
576195,0,1
