id,name,n_pubs,n_citations,h_index
420464,Q.-T. Luong,1,3,1
426337, Lu-Hung Chen,1,0,0
427043, Minh Hoai,1,0,0
442159,Ping Luo,1,0,0
457047,Hendra Setiawan,3,6,2
470042,Xiaoou Tang,1,0,0
479115,Ernest R. Dow,1,0,0
506629,J. Zhang,1,1,1
525282,Toshiyuki Sugio,1,2,1
538904,Julie Payette,1,0,0
561441,Richard Andersen,1,0,0
566019,Bernd Möbius,1,1,1
570356,M. Milind Patil,1,0,0
576432,Thanaruk Theeramunkong,1,0,0
577892,Ryosuke Shibasaki,3,0,0
603413,Ezra W. Black,5,61,4
623158,V. Kwatra,1,0,0
630875,Trina Russ,3,1,1
645610,Martin Kostinger,2,0,0
651477,P. Robert,1,0,0
670938,Horst Possegger,1,0,0
712652,Min Zhang,1,0,0
715141,Ognjen Arandjelovic,3,0,0
730659,Cedric Archambeau,2,1,1
733465,James Davidson,2,2,1
753132, Wanquan Liu,1,0,0
766835,Zhaopeng Cui,1,0,0
792348,John Duchi,1,0,0
848730,Shelly D. D. Goggin,1,0,0
865518,Junhwan Kim,2,0,0
866895,Hod Lipson,1,0,0
869427,Noriyoshi Uratani,1,0,0
923253,Yakov Kronrod,1,3,1
1047214,L Personnaz,1,0,0
1090025,Roberto Pieraccini,10,21,3
1090085,Dorin Ungureanu,1,1,1
1106929,D. Kragic,1,0,0
1107111,Keith Bonawitz,1,0,0
1154695,S. J. Young,7,23,3
1183241,Sandra M. Aluísio,1,0,0
1192850,Sebastian Padó,9,30,2
1203076,R. Vidal,1,0,0
1212202,Susan F. Chipman,1,0,0
1214329,Tae Yano,1,5,1
1240727,Stefan Hinterstoisser,1,0,0
1263650,Bojana Dalbelo Bašic,1,0,0
1273014,Damien Muselet,1,0,0
1299516,Anthony K. H. Tung,1,0,0
1336589,Emi Izumi,1,10,1
1351931,Xilin Yi,1,2,1
1355948,M. Werman,1,0,0
1377223,Wei-Shih Lin,1,0,0
1415869,Weng-Keen Wong,1,1,1
1428133,Stephen Lin,3,2,1
1431064,Hema Swetha Koppula,1,0,0
1451194,Daniël de Kok,1,0,0
1464976,Liang Sun,1,0,0
1469840,Larry Gillick,5,6,1
1475390,Tali Basha,1,0,0
1503381,R. Fergus,4,0,0
1563638,Todd K. Leen,4,0,0
1608488,Christian Theriault,1,0,0
1628425,Jean-Pierre Nadal,1,0,0
1632360,Erol Arkun,1,0,0
1645674,N. Aoki-Waibel,1,1,1
1649697,J. Zhao,2,0,0
1693774,William B. Dolan,3,7,2
22289,Itay Gat,1,0,0
79940,S. N. Collette,1,0,0
95512,K. Shahid,1,0,0
169819,George Saon,1,0,0
190521,M. Schmidt,1,0,0
199223,Steffen Kirchhoff,1,0,0
230565,Alyssa Mensch,1,0,0
249607,James Drew,1,0,0
277153,Daniel H. Lange,1,0,0
305388,Björn Andres,3,0,0
306197,Ming-Hsuan Yang,8,2,1
321545,Nicholas R. Howe,1,0,0
355150,Jennifer L. Dungan,1,0,0
369815,Yves Schabes,12,60,4
373219,Laura Willson,1,0,0
383969,Loris Nanni,1,0,0
387034,Hassan Foroosh,2,0,0
427636, Tianfan Xue,1,0,0
436791,Svetlana Stoyanchev,3,2,1
442968,Jennifer B. Doyon,1,0,0
457747,Kyle Simek,1,0,0
527332,Alexander Thomas,1,0,0
558832,Jin Chang,1,1,1
565734,Sen-Ching S. Cheung,1,0,0
593314,Ajmal S. Mian,3,0,0
594021,W. Buntine,2,0,0
770179,Ian R. Lane,1,0,0
783140,Robert H. Thibadeau,1,0,0
799395,Codruta Orniana Ancuti,1,0,0
816251,Sun Yi,1,0,0
841312,Changhua Wu,1,0,0
858217,Larry Zitnick,1,0,0
864216,Cheng-xiang Zhai,9,22,3
891259,Karo Moilanen,1,1,1
902181,Nahum Shimkin,1,0,0
913389,Qi Li,1,0,0
939002,Jie Yang,4,1,1
949366,A. Benedetti,1,0,0
950525,Rajhans Samdani,1,2,1
973665,Mikhail Kozhevnikov,1,4,1
1079804,C. K. Sin,1,0,0
1161493,Dongeek Shin,1,0,0
1174864,Panos E. Papamichalis,1,0,0
1182134,R. Todd Constable,3,0,0
1196449,Y. Osaki,1,1,1
1211197,Kyoung Mu Lee,2,0,0
1212306,A. A. Minai,1,0,0
1218486,Hilan Bensusan,1,2,1
1258193,S. Der,1,0,0
1289243,Xiaohua Liu,8,11,2
1297062,Dale A Miller,2,2,1
1318540,Andrew R. McCallum,30,406,8
1327115,Paul Komarek,1,1,1
1366752,P. Price,27,66,4
1425747,Wei-Chao Chen,1,0,0
1507565,Narendra Ahuja,1,0,0
1507566,Danfeng Qin,1,0,0
1521558,Haitao Wang,1,0,0
1536424,Bernhard Schölkopf,19,7,2
1552562,Robby T. Tan,4,0,0
1570544,Peter Andreae,1,0,0
1633944,Mads Nielsen,7,0,0
1638366,Thilo Hinterberger,1,1,1
1643898,Kiyoshi Kogure,1,0,0
1659367,M. G. Frank,1,0,0
1660926,Rocco A. Servedio,1,0,0
1673762,Alain Trouvé,2,0,0
1674774,Ravi Ramamoorthi,3,0,0
1681683,B. K. Boguraev,5,8,2
1699827,Chetan Arora,1,0,0
48290,Matthias Heiler,2,0,0
95888,John G. Milton,1,0,0
97939,Greg Langmead,2,7,2
164378,S. H. Kong,1,0,0
183405,Fei Huang,1,0,0
186337,Wen-Sheng Chu,2,0,0
197585,S. K. Ramakrishnan,1,0,0
240933,Antonio M. López,3,0,0
251114,K. Bowyer,9,3,1
314567,John E. Black,1,3,1
323839,Yuanjun Xiong,1,0,0
395534,N. A. Vlassis,3,1,1
398678,A. Gupta,1,0,0
425878, Zi Huang,1,0,0
473417,Von-Wun Soo,1,0,0
479964,E. Brill,19,111,6
483104,Martin Hofmann,1,0,0
515658,Philippe Langlais,5,15,3
521201,Remco C. Veltkamp,1,0,0
542989,Mark Lauer,2,10,1
544144,Toshio Ueshiba,1,0,0
548193,M. Nguyen,1,5,1
550029,Vladimir Eidelman,5,8,2
571882,Yllias Chali,2,0,0
587476,Wanxiang Che,4,7,1
603850,Samuel Larkin,1,0,0
626072,Stefan Roth,1,0,0
653586,Jerome Berclaz,3,0,0
654790,Luka &#268/ehovin,1,0,0
686530,Qiang Ji,2,0,0
703441,Viki Mayzels,1,0,0
723313,J. Miura,1,0,0
762438,Huiying Liu,1,0,0
766284, Zhenan Sun,1,0,0
790894,Umar Syed,1,0,0
795634,George Kim,1,2,1
825919,George Vamos,1,0,0
841992,Jie Yu,1,0,0
850904,Patrice Enjalbert,1,0,0
864007,Yong Xu,2,0,0
895133,Keith Stevens,2,0,0
900762,Congle Zhang,2,19,2
913835,Fayin Li,1,0,0
921078,M. O. Noordewier,1,0,0
922973,Nick Barnes,3,0,0
928740,K. Ikeuchi,1,0,0
933760,Tim Van de Cruys,2,3,1
967362,Yasuyuki Matsushita,1,0,0
978532,Suin Kim,1,0,0
1059806,Yu Zhong,1,0,0
1062427,Mingcai Zhou,1,0,0
1069756,Jian Yao,1,0,0
1071758,Hee Seok Lee,1,0,0
1082317,Peter F. Brown,7,60,3
1093599,Hang Chang,1,0,0
1109407,Gang Sun,1,0,0
1124099,Aarno Lehtola,1,0,0
1140634,Colin Matheson,2,2,1
1142248,Erik B. Sudderth,3,0,0
1142962,D. Barber,4,0,0
1158347,Eisaku Maeda,3,7,2
1175548,Edward H. Adelson,4,5,1
1179064,Jana Košecká,7,2,1
1193697,G. Rives,4,0,0
1229340,Markus Becker,2,7,2
1255687,Luc Van Gool,5,0,0
1259520,J. Lafferty,1,0,0
1284158,C. V. Jawahar,2,0,0
1308748,Yannis S. Avrithis,4,0,0
1313711,Saurabh Sohoney,1,1,1
1332483,Norihiro Abe,1,1,1
1339702,Dinoj Surendran,1,0,0
1373266,Odest Chadwicke Jenkins,1,0,0
1425704,Yong S. Choi,1,0,0
1478559,Darren Mutz,1,0,0
1482471,Tal Arbel,2,0,0
1523387,Joao Queiro,1,0,0
1579818,Paul Smith,2,0,0
1600786,Alan Stewart,1,0,0
45362,David Masip,1,0,0
114681,Simon Lacoste-Julien,2,26,2
148193,Gerhard Paass,1,0,0
148756,Ioannis P. Klapaftis,2,5,2
164316,René Payrissat,1,0,0
200678,Tomek Strzalkowski,3,44,1
222596,Bernard Delyon,1,0,0
241700,Erik F. Tjong Kim Sang,1,4,1
289848,Cassio Polpo de Campos,1,0,0
323994,Fuxin Li,1,0,0
339981,Karl Krissian,2,0,0
356218,Yuriy Nevmyvaka,1,0,0
360794,Adam Pauls,9,33,4
366530,Diana F. Gordon,1,0,0
395373,Scott L. DuVall,1,1,1
427975,J. Klavans,1,44,1
429278, Viet-Quoc Pham,1,0,0
465966,Annalisa Barla,1,0,0
538248,Tomoko Ohta,3,8,1
539697,T. Zhang,11,31,4
545237,Jeremy LaCivita,1,2,1
548231,Huang-Wei Chang,1,0,0
556402,Xi Li,1,0,0
558859,Rahul Nair,1,0,0
558911,P. Caudal,1,0,0
567999,Grace Kim,1,27,1
568211,Kyriakos N. Sgarbas,1,0,0
589250,A. Kong,1,0,0
621090,Laura A. Mather,2,5,2
630245,Ziqi Zhang,1,0,0
636326,Michael Topper,1,0,0
672405,Sebastien Bougleux,2,0,0
673212,Lena Gorelick,5,2,1
733063,Pascal Fua,2,0,0
772190,Evan Ribnick,1,0,0
794541,Liming Wang,1,0,0
799204,Qinfeng Shi,1,0,0
814378,Kavita Thomas,1,0,0
824690,John A. Goldsmith,1,1,1
850669,A. J. Davison,1,0,0
855315,Guy N. Rothblum,1,1,1
858508,Chunliang Zhang,1,0,0
888413,M. J. Colbourn,1,0,0
1018210,Michio Nakashima,1,0,0
1021952,Tom Kraay,1,0,0
1026969,Anton Leuski,3,6,2
1073650,Neill D. F. Campbell,1,0,0
1077070,Anna Jonsson,1,0,0
1097250,Alan W. Biermann,3,1,1
1097281,Stefan Leutenegger,1,0,0
1101447,Stephane Mallat,1,0,0
1119541,Mei-Hua Chen,1,0,0
1157125,Steven Wohlever,1,0,0
1162676,Andrew Zisserman,1,0,0
1172025,Liang Lin,1,0,0
1189781,A. Scott Lennox,1,0,0
1252312,Kota Yamaguchi,1,0,0
1262401,A. J. van den Hengel,2,0,0
1312755,Yuan Ding,1,24,1
1317739,B. Boser,1,0,0
1372834,Sheila Kannappan,1,0,0
1373633,Pawan Sinha,1,2,1
1402876,Duy-Dinh Le,1,0,0
1432235,Parth Gupta,1,1,1
1441320,M. Horowitz,1,0,0
1553198,S. Avidan,12,12,3
1563319,David J. Fleet,1,0,0
1597022,Roser Morante,3,1,1
1600557,Michael A. Smith,1,2,1
1635858,Lillian Lee,1,5,1
67859,Timo Pylvänäinen,2,0,0
71681,Aljosa Osep,1,0,0
111453,José Ramon Quevedo,1,1,1
117935,Nick Cramer,1,0,0
161691,Ruth Colvin Clark,2,0,0
172004,Ce Liu,1,0,0
172025,H H Chen,1,0,0
173836,Kemal Egemen Ozden,1,0,0
229470,Danyu Liu,1,1,1
308931,Jean-Philippe Vert,2,1,1
348110,Tamara Sumner,1,0,0
360252,R. Roberts,1,0,0
368066,Michael L. Chuang,1,0,0
371097,Fei Song,1,0,0
458434,Judith Markowitz,1,2,1
467278,Yun Zeng,1,0,0
469052, Chuohao Yeo,1,0,0
489490,Suraj Jain,1,0,0
490126,P. J. Hayes,7,12,2
508358,Xiao-Jun Yuan,1,0,0
522004,Eitaro Fujioka,1,0,0
525028,Cheng Li,1,0,0
535943,Xiaogang Chen,1,0,0
549321,David Sinclair,1,0,0
591535,Pavel Krbec,2,7,1
659332,Yu-Gang Jiang,1,0,0
661220,Benny Kimelfeld,1,0,0
711626,Douglas C. McKee,1,0,0
753247,David Goddeau,3,8,2
753706,I. Budvytis,1,0,0
778680,Ruggero Milanese,2,0,0
804194,Jennifer Lai Pheng Kwan,1,2,1
831286,Vladimir I. Pavlovic,6,1,1
878567,Uwe D. Hanebeck,1,0,0
929943,Sitapa Rujikietgumjorn,1,0,0
930851,Guy Gilboa,1,0,0
957738,Matthias Huck,2,0,0
961460,Ruslan Salakhutdinov,4,9,1
968856,Evgeny Z. Kvon,1,0,0
997029,Baoshi Yan,1,0,0
1009559,Keh-Yih Su,4,0,0
1014342,Daniel Bär,1,0,0
1018446,Michael Chertkov,1,0,0
1053031,Frank Keller,9,27,3
1073543,J. H. Hays,3,0,0
1074844,Joseph L. Mundy,10,3,1
1075845,Rei Kawakami,2,0,0
1079617,Adarsh Kowdle,2,0,0
1081386,Jianping Shi,2,0,0
1083073,Kia-Fock Loe,2,0,0
1107594,A G Barto,11,16,2
1113200,Arun Ahuja,1,1,1
1119676,Maofu Liu,1,0,0
1170913,Enrique Vidal,1,0,0
1174956,Girish Kulkarni,1,4,1
1175570,Mubarak Shah,1,0,0
1178523,Frank Stolle,2,0,0
1187107,James D. Keeler,1,0,0
1192856,Seyoun Park,1,0,0
1194519,Andrew Zisserman,67,95,5
1215005,K. Schindler,6,0,0
1253443,J. H. Wright,2,9,2
1253534,Shinji Hayashi,1,0,0
1272979,Billy T. M. Wong,1,0,0
1299391,Mark W. Craven,5,17,2
1326096,Carlo Costanzo,1,0,0
1326408,N. Hasler,1,0,0
1336464,Galileo Namata,1,7,1
1379870,P. Perona,37,39,4
1398240,Mark Palatucci,1,1,1
1405974,Xin Li,2,0,0
1427374,Jason Medero,1,0,0
1445072,Wenjie Li,3,0,0
1465061,Piyush Kedia,1,1,1
1466653,Alexander Freytag,1,0,0
1466806,Abhishek Arun,1,4,1
1469031,Chi-Hoon Lee,1,0,0
1505436,W. Zhao,1,0,0
1559957,Vincent Van Asch,1,0,0
1597617,Lance Williams,1,0,0
1656859,Andrew David Beale,2,0,0
1690818,K. Bretonnel Cohen,1,0,0
1708253,Violeta Seretan,1,0,0
1985,Christine I. Podilchuk,1,0,0
15008,Nanette Marie Veilleux,2,0,0
37546,Jean-Charles Lamirel,1,0,0
68061,S. Y. Yeung,1,0,0
144258,Christopher O. Jaynes,5,0,0
170232,Daniel Kressner,1,0,0
196603,J. K. Aggarwal,2,0,0
256556,Berthold Crysmann,2,7,2
263292,R. P. N. Rao,1,0,0
281436,Zhaoyan Ming,1,0,0
326573,C. Anton Rytting,2,0,0
328352,Jinman Kang,1,1,1
410162,Jan Robin Rohlicek,14,18,3
440442,I. Czogiel,1,0,0
452973, Sai-Kit Yeung,1,0,0
463242,Michael L. Heytens,1,0,0
471230, Long Quan,2,0,0
476977,Yang Ge,1,0,0
497708,T. Daniel Midgley,2,0,0
509109,Zhihua Zhang,2,1,1
527485,John Williams,1,27,1
533324,H.-F. Cheung,1,0,0
540577,Markus Dickinson,2,1,1
547387,M. D. Moshier,1,0,0
596726,Paolo Coletti,1,3,1
634282,Virginia Savova,1,1,1
637038,Greg Ridgeway,1,0,0
674255,Massimo Filippi,1,0,0
705249,Ernest Valveny,2,0,0
713888,Kyungshik Roh,1,0,0
727194,Pannagadatta K. Shivaswamy,1,0,0
759368,Nitesh V. Chawla,1,0,0
767236,Richard A. Newcombe,2,0,0
771614,Peter Lohman,1,0,0
774811,T. Hazan,1,0,0
800771,R. Prevete,1,2,1
804254,Katrin Kirchhoff,7,24,3
820260,Paul Cook,1,0,0
838459,Antoni B. Chan,2,0,0
848981,Mohammed Bennamoun,1,0,0
861753,Rayid Ghani,3,3,1
885804,R. Basili,4,8,2
891233,Stefan Pharies,1,3,1
982741,L-S Lee,2,0,0
1112456,Jason Weston,6,11,3
1130976,Ioannis Tsochantaridis,1,31,1
1261597,João P. Hespanha,1,3,1
1275588,Kuan Li,1,1,1
1310329,Eric Atwell,2,0,0
1328465,Pushmeet Kohli,6,2,1
1334118,Bing Qin,1,0,0
1337695,Paola Giovanna Merlo,9,12,2
1395964,Nikolas P. Galatsanos,1,0,0
1484094,R. Vaillant,7,0,0
1484322,Ville T. Turunen,1,0,0
1502620,Sunando Sengupta,2,0,0
1508789,Xiangfei Kong,1,0,0
1525185,Michael Gelbart,1,0,0
1534896,M. I. Torres,1,0,0
1566915,Hans Burkhardt,2,0,0
1585401,Larry Nessly,1,0,0
1648315,Tsuhan Chen,2,0,0
1697447,Joachim Laubsch,1,1,1
17405,Florent Lafarge,2,0,0
94424,Goh Chooi Ling,1,1,1
114002,Rob Koeling,3,20,2
185825,Amy Tabb,1,0,0
211132,Zhengxiang Wang,1,0,0
222122,Alexander Grunewald,1,0,0
264023,Ramesh C. Jain,1,0,0
320974,Foster J. Provost,4,11,2
389088,T. Harada,1,0,0
397602,Siwei Lyu,2,0,0
398687,Ajay Gupta,1,0,0
429955,Nigel Crook,2,0,0
453962,Kedar Bellare,1,4,1
456570,E Mingolla,1,0,0
495096,Noah Coccaro,1,1,1
496709,Trung Quy Phan,1,0,0
536062,J. Carroll,12,38,4
537911,Robert Rubinoff,1,0,0
558514,Greg Whittemore,2,5,1
586618,Kazuyoshi Murata,1,0,0
599482,Minh N. Do,1,0,0
622156, Zicheng Liao,1,0,0
636419,Kourosh Pahlavan,1,0,0
651641,Alvin H. Kam,1,0,0
714931,Alexa Hauck,1,0,0
771745,Elsayed E. Hemayed,1,0,0
781098,B. Jähne,5,1,1
786878,Yang Wu,1,0,0
826013, Taeg Sang Cho,1,0,0
862387,B. Ladendorf,1,2,1
876192,P Martin,1,10,1
897881,Amos Sironi,1,0,0
902779,Naohiro Fukumura,1,0,0
918784,Allen Y. Yang,1,0,0
933469,Aaron Bronzan,1,0,0
949666,Richard S. Sutton,9,3,1
1028036,Shaojun Wang,1,0,0
1028585,J. Shen,2,0,0
1041659,Dengyong Zhou,1,3,1
1050239,Ron Keesing,1,0,0
1088222,Robert Kaucic,5,0,0
1088832,James J. Little,6,0,0
1106197,Mark Perlin,1,0,0
1159963,Yoav Artzi,2,1,1
1178868,John Woodfill,4,6,2
1202615,Omar Ocegueda,1,0,0
1213446,Zhongyu Wei,1,0,0
1228848,Tsuhan Chen,1,0,0
1237075,Andrew C. Gallagher,8,0,0
1284700,Marc Light,2,13,2
1291695,Stefan Atev,1,0,0
1298924,Emanuele Coviello,1,0,0
1333223,Margaret Marler,1,0,0
1333706,P. A. Beardsley,6,19,2
1357151,J. Xiao,3,1,1
1367828,U B Desai,1,0,0
1388006,Matthew Rudary,2,0,0
1414921,Daniel Freedman,5,1,1
1416883,J. Lim,3,1,1
1453964,Aurélien Max,4,4,1
1499648,Yuanbin Wu,2,10,1
1616672,Thilo Götz,2,2,1
1631310,Einat Kidron,1,0,0
36692,Christian Wallraven,1,0,0
39429,Sylvie Ratté,1,0,0
47180,G. Salton,2,0,0
70304,Sven Utcke,3,2,1
79256,M. Amer,4,0,0
83658,J. Allen Sears,1,0,0
99217,Guangping Zeng,1,1,1
104772,Gerald Fahner,1,0,0
115606,Robert Knippen,1,2,1
150281,W. Culbertson,1,0,0
180517,M. Ivanovic,1,0,0
208365,Z. K. Liu,1,0,0
237408,Sharath R. Cholleti,1,0,0
247743,Kwok Fai Hui,1,0,0
290080,Nelson Correa,1,0,0
297097,Liu Zhanyi,1,1,1
324708,Jiang Su,2,1,1
340212,Jinwei Gu,1,0,0
394740,Per-Ola Kristensson,1,0,0
399833,Nancy Chinchor,1,2,1
407780,Kiyoshi Yamabana,2,0,0
423761,Shengyuan Chen,1,5,1
437082,Yezhou Yang,1,3,1
445651,Avinash Sharma,1,0,0
456054, Xiang Bai,1,0,0
470126, Tai Sing Lee,1,0,0
471432, Zhiwei Li,1,0,0
480763,Juan Liu,1,0,0
495836,Dongjin Kwon,1,0,0
521167,Hiroaki Kitano,1,2,1
555553,Jack Mostow,2,0,0
566665,Jiongxin Liu,1,0,0
581214,Mike Rosner,1,0,0
586454,John G. Harris,1,0,0
591580,B. Serra,1,2,1
607078,Dong Yang,1,1,1
654183,Rafeef Abugharbieh,1,0,0
667119,Matthias Seeger,4,3,1
697155,Marzieh Bazrafshan,1,0,0
717693,Aitor Soroa,2,19,2
756819,Sangyun Hahn,1,2,1
767238,R. Cipolla,5,0,0
779314,Dinggang Shen,1,0,0
782577,Kenji Hara,3,0,0
789466,Peter Marbach,1,0,0
795186,J. Chauché,1,0,0
802813,Meritxell González,1,0,0
822317,Melody Xu,1,0,0
831316,Qiong Yan,1,0,0
843964,Wujun Li,1,0,0
854867,Feng Li,1,0,0
876768,Yongsheng Gao,1,0,0
965450,Kino Coursey,1,1,1
967834,Jianmin Wang,2,0,0
1026159,K. Kreutz-Delgado,1,0,0
1027456,Volker Krüger,1,0,0
1037367,Reut Tsarfaty,3,2,1
1046398,Colin Davidson,2,1,1
1074092,Shaojun Wang,4,2,1
1077470,Graham W. Taylor,3,0,0
1081001,Valentin Tablan,1,5,1
1106214,Andrei Barbu,1,0,0
1120221,T. Newman,1,0,0
1131558,Gwyneth Doherty-Sneddon,1,0,0
1165748,Piotr A. Habas,1,0,0
1169638,Zhu Zhang,1,3,1
1176295,Ariel Felner,1,1,1
1181963,Zhihu Chen,1,0,0
1231054,T. Tay,1,0,0
1243342,Christian Wengert,1,0,0
1258471,Debra Yarrington,2,1,1
1282331,Jason Riesa,3,4,1
1294148,Mitchell Marcus,1,0,0
1311436,Benjamin Douglas,1,0,0
1364394,Shivani Agarwal,2,1,1
1404338,Chung-Hsien Wu,1,0,0
1453183,Sara Stolbach,1,0,0
1476698,Greg Mori,1,0,0
1505750,Ian Spiro,1,0,0
1525058,Stephen Helmreich,2,0,0
1526388,Teruhisa Misu,2,0,0
1534031,Akshay Asthana,1,0,0
1541254,Jia Cui,1,0,0
1548372,Nathan Bodenstab,2,4,1
1556428,Daisuke Miyazaki,3,0,0
1567914, Kai Wang,1,0,0
1637129,Mircea Nicolescu,2,0,0
1644558,Yan Liu,9,3,1
1650448,Alireza Khotanzad,1,0,0
1699157,Michael Haag,3,0,0
38777,K. E. A.  van de Sande,1,0,0
45906,Scott Cotton,1,0,0
46507,Yin Li,1,3,1
47638,Jinho Lee,1,0,0
70301,Eneko Agirre,6,25,3
111383,Yanyan Zhao,2,1,1
139304,Daqing He,1,3,1
151491,M. Lennig,2,2,1
163186,Iain Murray,2,9,1
164652,Brian Cantwell Smith,1,0,0
187611,Tianzhu Zhang,1,0,0
189375,Leo J. Guibas,5,4,1
214453,Paula S. Newman,1,0,0
220043,David Crandall,1,0,0
230700,Qiang Sun,2,1,1
246973,Rama Chellappa,1,0,0
251236,Douglas R. Baumgardt,1,0,0
299726,Le Kang,1,0,0
329817,Andrew Blake,36,52,4
333657,Xin Tong,1,0,0
335769,Karthik Sridharan,1,0,0
354406,Kar-Ann Toh,1,0,0
443341, Taehee Lee,1,0,0
445193,Yih-Fen Luo,1,2,1
461109,Nancy Ide,2,1,1
462614,Anna Maclachlan,1,1,1
512124,Lourdes Agapito,7,0,0
530358,Morten Bekker,2,0,0
544884,Kangmiao Liu,1,0,0
566321,David Tschumperlé,3,0,0
583078,Anette Hulth,2,5,1
585511,Weiguo Fan,2,0,0
595767,Nimrod Megiddo,1,0,0
623798,Sudheendra Vijayanarasimhan,4,0,0
685346,T. Hassner,3,0,0
715945,Emilia Stoica,1,0,0
717415,Xiaoyun Wú,2,12,1
722796,Ching-Yun Chang,2,1,1
730458,Kim Steenstrup Pedersen,1,0,0
735744,Geoffrey Zweig,6,3,1
737798,Alexandra Constantin,1,170,1
743476,Andrew Wilhelm,2,0,0
749076,A. Smearson,1,0,0
760402,Jean Ponce,26,11,2
762281,Mengqiu Wang,1,0,0
765316,M J Freiling,1,0,0
773058,Fosca Giannotti,1,0,0
773651,A. Orlitsky,3,0,0
813562,Xiaorong Huang,1,0,0
825564,Asad A. Butt,1,0,0
831827,Chia-Ying Lee,1,0,0
832304,Indrajit Bhattacharya,1,0,0
852321,Lukas Zebedin,1,0,0
920978,Sharathchandra Pankanti,2,0,0
942754,Pierre Graebling,1,0,0
955017,Wufeng Xue,2,0,0
985064,A. K. Jain,1,0,0
1060640,Juntae Yoon,1,0,0
1094818,K D Baker,8,2,1
1146098,Justin Miller,1,1,1
1159478,Kevin Karsch,1,0,0
1163276,Coleman Moore,1,1,1
1186676, Xin Li,1,0,0
1219828,John McCaw,1,1,1
1243566,Christoph Rhemann,3,0,0
1243926,David Slater,3,3,1
1287018,Konstantin Voevodski,1,1,1
1297913,Christian Hardmeier,1,0,0
1306130,Didier Henrion,1,0,0
1346076,Maria-Jose Escobar,1,0,0
1348360,Michael Isard,8,32,4
1352455,Thomas Kazmierczak,1,0,0
1368361,Ivo Ihrke,1,0,0
1384971,Hagen Soltau,2,3,1
1426692,Andrea Fossati,2,0,0
1430867,Kshitiz Garg,1,0,0
1451066,Philip Beineke,1,2,1
1485847,Klaus Brinker,1,1,1
1536099,Jianyu Wang,1,0,0
1537775,Marc Gelgon,2,0,0
1548091,Thomas Ginter,1,1,1
1578872,Ashfaq A. Khokhar,1,0,0
1580122,Elisabeta Marinoiu,1,0,0
1629362,Tomas Brodsky,4,1,1
1636808,Stephen G. Pulman,1,3,1
1648038,Howard J. Schultz,2,0,0
1661561,Baihua Xiao,1,0,0
1663484,Yi Yang,2,0,0
1682130,Haoxiang Li,2,0,0
1690435,Duane Olawsky,1,0,0
1707153,Naoki Yoshinaga,1,0,0
814,Manuela Alexandra S. Pereira Vasconcelos,1,0,0
8958,Jeong woo Son,1,0,0
30766,Chris Re,1,0,0
56513,Jennifer Chu-Carroll,3,7,2
56955,Chi-Keung Tang,10,1,1
111862,Carlos Fernandez-Granda,1,0,0
145085,Bilel Gargouri,1,0,0
161824,Baoyuan Wang,1,0,0
220051,Zhe Lin,1,0,0
222410,Steve Nunn,1,0,0
251132,Sebastian B. Thrun,9,9,2
288499,Robert Lofthus,1,0,0
329846,Marco Saerens,1,0,0
364270,Liyuan Li,1,0,0
443236,Jesse Dodge,1,0,0
462752,Masato Yamamoto,1,0,0
462975,Fangzhong Su,2,2,1
469202,Matthew Brand,1,0,0
470745,Alex Rav-Acha,3,1,1
519076,Thomas Müller,1,0,0
520338,Michael English,1,1,1
523859, Xinbo Gao,1,0,0
531498,Teófilo Emídio de Campos,1,0,0
595381,Sujith Ravi,1,0,0
609365,Bob Hendley,1,0,0
624481,Chunyu Kit,4,5,1
630142,Andrea Garullli,1,0,0
633511,F. R. Waugh,1,0,0
649578,Yue Zhang,5,45,3
666498,Van-Duc Nguyen,2,0,0
668433,Long Nguyen,8,11,2
695932,Qiang Ji,2,0,0
740560,Michael J. Taylor,2,0,0
744597,Wei-Yin Loh,1,0,0
751771, He He,1,0,0
751824,Yuandong Tian,1,0,0
754711,Remko Bonnema,1,3,1
764462,Luigi Di Stefano,1,0,0
783204,Tim Paek,1,0,0
788577,Gaurav Aggarwal,2,0,0
827595,Yang Gao,1,1,1
911324,Stephane Drouin,1,0,0
941960,Necip Fazil Ayan,4,8,2
955112,Pádraig Cunningham,2,0,0
981272,Sander Wubben,2,0,0
1022063,Zhonghua Qu,2,0,0
1034275,ZhenQiu Zhang,1,0,0
1078700,Tolga Tasdizen,2,0,0
1098479,Zhuoyuan Chen,1,0,0
1116151,Reinhold Kliegl,1,4,1
1120302,Paul Thompson,2,0,0
1120524,Matthew Stone,2,8,2
1154615,T. P. Minka,6,2,1
1171778,Jeremy H. Holleman,1,0,0
1196440,Sholom M. Weiss,1,2,1
1203895,Jian-ming Xu,1,1,1
1227479,E. Alpaydin,2,0,0
1257893,Kevin Lai,1,0,0
1262905,pny@research. nj. nec. com,1,1,1
1284764,Zhengyu Su,2,0,0
1290826,Mazin Gilbert,1,0,0
1292104,Shih Fu Chang,7,0,0
1308855,Lei Chen,1,0,0
1318406,Dana Cobzas,2,0,0
1371151,Jean-Baptiste Michel,1,0,0
1388887,Gerard Ellis,1,8,1
1420668,Meghana Deodhar,1,0,0
1452214,Miroslav Martinovic,1,1,1
1482378,Matthias B. Hullin,1,0,0
1484905,Guillaume Wisniewski,2,1,1
1486025,Stan Sclaroff,2,0,0
1499716, Jie Feng,1,0,0
