article_id_1,article_id_2
815900,1270673
815901,1270673
817439,1270673
854641,1270673
939364,1270673
940023,1270673
1264741,1270673
1264793,1270673
817472,1270674
939364,1270674
940023,1270674
1261530,1270674
1264729,1270674
1264735,1270674
815902,1270675
817439,1270675
939341,1270675
939364,1270675
940035,1270675
1264782,1270675
815858,1270676
815902,1270676
816170,1270676
817439,1270676
939364,1270676
939365,1270676
939397,1270676
1264793,1270676
1264806,1270676
748718,1270677
815902,1270677
816170,1270677
817439,1270677
817472,1270677
939364,1270677
939874,1270677
1215368,1270677
875974,1270678
939920,1270678
854646,1270679
816180,1270680
940000,1270680
1261539,1270680
1261584,1270680
815796,1270681
815878,1270681
815922,1270681
938708,1270681
938673,1270682
940001,1270682
940031,1270682
1215268,1270682
1261540,1270682
1261554,1270682
1264754,1270682
770763,1270683
815844,1270683
817569,1270683
742230,1270685
746865,1270685
1261597,1270685
1265022,1270685
748184,1270686
938694,1270686
939343,1270686
939919,1270686
746865,1270687
747855,1270688
748583,1270688
815855,1270688
840903,1270688
1264752,1270688
817487,1270689
817519,1270689
940049,1270689
1264752,1270689
1264797,1270689
1265053,1270689
464451,1270690
815855,1270690
817487,1270690
817489,1270690
876067,1270690
938702,1270690
1264752,1270690
939402,1270693
1265080,1270693
815902,1270694
816170,1270694
1215368,1270694
1264793,1270694
1265020,1270694
1270672,1270694
817439,1270695
748550,1270696
815902,1270696
938720,1270696
1215368,1270696
815902,1270697
816074,1270697
817424,1270697
817439,1270697
939364,1270697
939874,1270697
940023,1270697
1264782,1270697
940018,1270698
817823,1270699
855283,1270699
1270701,1270699
748738,1270700
99683,1270701
817823,1270701
817868,1270701
854666,1270701
855283,1270701
1270699,1270701
746885,1270703
815915,1270703
854646,1270703
939346,1270703
939896,1270703
1261566,1270703
815915,1270704
854646,1270704
855279,1270704
855282,1270704
939896,1270704
1264744,1270704
748600,1270705
1261563,1270705
748738,1270706
939408,1270706
995522,1270706
1261550,1270706
815129,1270707
815796,1270707
855288,1270707
940010,1270707
940013,1270707
816060,1270708
748184,1270709
938736,1270709
940023,1270709
742218,1270710
939353,1270710
746865,1270711
816169,1270711
817472,1270711
940012,1270711
816183,1270712
786555,1270713
815876,1270713
817511,1270713
938670,1270713
938672,1270713
938687,1270713
939857,1270713
940015,1270713
1215266,1270713
817472,1270714
1261537,1270714
840872,1270715
464434,1270716
840962,1270716
939343,1270716
1265022,1270716
854636,1270717
939343,1270717
817489,1270718
855293,1270718
748582,1270719
770857,1270720
742218,1270721
786573,1270721
938658,1270721
939952,1270721
786561,1270722
817472,1270722
938657,1270722
815888,1270723
816077,1270723
855274,1270723
1264742,1270723
815902,1270725
817439,1270725
854674,1270725
1215368,1270725
1215368,1270726
1261540,1270726
815902,1270727
816170,1270727
815821,1270728
815902,1270728
817605,1270728
939379,1270728
815818,1270729
939950,1270729
1264756,1270729
815902,1270730
817439,1270730
1264777,1270730
748343,1270731
748442,1270731
853854,1270731
466229,1270733
938685,1270733
939870,1270733
1261545,1270733
1215258,1270734
1215291,1270734
457912,1270735
1265077,1270737
816193,1270740
748579,1270741
939402,1270743
939938,1270743
940052,1270743
1264957,1270743
1265020,1270743
1265058,1270743
1270697,1270743
815896,1270746
1265104,1270747
815902,1270748
816170,1270748
817428,1270748
854648,1270748
1264807,1270748
464434,1270752
939867,1270753
1215378,1270755
816072,1270756
816167,1270756
466229,1270759
939343,1270761
939367,1270761
815902,1270762
1215294,1270762
818039,1270763
815916,1270764
564279,1270766
815069,1270767
817447,1270767
817462,1270767
746867,1270768
815918,1270769
817432,1270769
1215280,1270769
815915,1270770
854646,1270770
1261539,1270770
938666,1270771
938694,1270771
939955,1270771
742227,1270772
815876,1270775
817440,1270775
938670,1270775
939936,1270775
1215350,1270775
815902,1270776
1264728,1270776
855291,1270777
786530,1270778
939341,1270778
815902,1270779
816170,1270779
1215368,1270779
815902,1270780
1264795,1270780
817472,1270781
817604,1270783
938688,1270783
464615,1270784
466101,1270784
1264812,1270784
815924,1270786
816081,1270786
816181,1270786
938665,1270786
939332,1270786
939353,1270786
466231,1270787
742218,1270787
746865,1270787
815878,1270787
938666,1270787
817472,1270788
939353,1270788
995447,1270788
1261532,1270788
1265040,1270788
464434,1270789
817420,1270789
939919,1270790
1265040,1270790
943855,1270791
464434,1270793
1215299,1270824
939882,1270825
1214076,1270825
1265069,1270825
742238,1270826
940052,1270827
1270743,1270827
1264995,1270828
770858,1328303
812535,1328303
840862,1328303
883972,1328303
1261539,1328303
939904,1328304
1264811,1328304
1265022,1328304
817420,1328305
939353,1328305
1261594,1328305
748473,1328306
816200,1328306
939964,1328306
1261525,1328306
1265033,1328306
1265087,1328306
815808,1328307
855273,1328307
742218,1328308
748615,1328308
786572,1328308
815074,1328308
816180,1328308
817474,1328308
939353,1328308
940010,1328308
1264809,1328308
815889,1328309
815900,1328309
939343,1328309
1264809,1328309
817431,1328310
817432,1328310
1261538,1328310
815879,1328311
816174,1328311
817539,1328311
938712,1328311
939364,1328311
939390,1328311
939960,1328311
939963,1328311
1264809,1328311
1264826,1328311
1270657,1328311
1270658,1328311
464434,1328312
748809,1328312
817553,1328312
995501,1328312
938718,1328313
939377,1328313
939895,1328313
940004,1328313
1264750,1328313
1264752,1328313
1264799,1328313
1270684,1328314
464434,1328316
748234,1328316
840927,1328316
854636,1328316
1328317,1328316
466095,1328317
742238,1328317
940020,1328317
1264829,1328317
1264970,1328317
854846,1328318
938673,1328318
938676,1328318
1261553,1328318
1261554,1328318
815902,1328320
816170,1328320
817439,1328320
1215368,1328320
817439,1328321
1264739,1328321
1264782,1328321
1264793,1328321
742218,1328322
815900,1328322
815902,1328322
816170,1328322
817439,1328322
817539,1328322
1215368,1328322
1264739,1328322
815902,1328323
817439,1328323
854855,1328323
1264728,1328323
1270695,1328323
742218,1328324
938693,1328324
939353,1328324
272510,1328326
748583,1328326
786578,1328326
815924,1328326
855269,1328326
939866,1328326
939868,1328326
1223706,1328326
1223708,1328326
1264797,1328326
748558,1328327
938663,1328327
939895,1328327
939897,1328328
943810,1328328
466263,1328329
815915,1328329
816079,1328329
816176,1328329
854646,1328329
938687,1328329
939897,1328329
1264731,1328329
1264775,1328329
464465,1328330
815915,1328330
854646,1328330
938687,1328330
746885,1328331
854646,1328331
855282,1328331
939897,1328331
746925,1328332
748343,1328332
748556,1328332
748465,1328333
786515,1328333
786523,1328333
815868,1328333
816164,1328333
939345,1328333
815896,1328334
815924,1328334
854636,1328334
855287,1328334
938667,1328334
939354,1328334
939955,1328334
1264744,1328334
815902,1328337
817439,1328337
939996,1328337
940048,1328337
995522,1328337
1261534,1328337
816212,1328338
938729,1328338
939366,1328338
995522,1328338
815902,1328339
816170,1328339
817439,1328339
817596,1328339
854674,1328339
939364,1328339
1264741,1328339
815900,1328340
815902,1328340
816170,1328340
939364,1328340
1264741,1328340
815821,1328341
816170,1328341
786566,1328342
840927,1328342
938706,1328342
939398,1328342
939919,1328342
940005,1328342
1211779,1328342
1261540,1328342
1264733,1328342
1264734,1328342
1264776,1328342
746905,1328343
939343,1328343
939344,1328343
939919,1328343
464434,1328344
748817,1328344
815808,1328344
938713,1328344
939343,1328344
939375,1328344
940010,1328344
1264733,1328344
1265087,1328344
1328345,1328344
815112,1328345
815889,1328345
816082,1328345
816186,1328345
817596,1328345
854674,1328345
938713,1328345
939343,1328345
939344,1328345
939365,1328345
939902,1328345
939912,1328345
1328344,1328345
786559,1328346
939343,1328346
939919,1328346
464434,1328347
815913,1328347
939364,1328347
816176,1328348
817462,1328348
854663,1328348
939903,1328348
1264823,1328348
1264785,1328349
1264790,1328349
815876,1328350
938728,1328350
1264746,1328350
815808,1328351
815893,1328351
855271,1328351
815889,1328352
815906,1328352
1264816,1328353
748241,1328354
815843,1328354
1261545,1328354
748691,1328355
748989,1328356
815902,1328356
816156,1328356
938735,1328356
939343,1328356
939993,1328356
1261527,1328356
106561,1328357
464434,1328357
854636,1328357
855283,1328357
876066,1328357
938666,1328357
939404,1328357
1264733,1328357
466736,1328358
786544,1328358
815927,1328358
817575,1328358
854636,1328358
939402,1328358
1261597,1328358
1264830,1328358
464434,1328359
748738,1328359
816181,1328359
939375,1328359
1261539,1328359
939375,1328360
464434,1328361
786543,1328361
854636,1328361
939919,1328361
1215378,1328361
816079,1328362
854636,1328362
938667,1328362
938711,1328362
939343,1328362
1261539,1328362
1264734,1328362
466888,1330498
940019,1330498
786578,1330499
815900,1330500
816170,1330500
817539,1330500
939353,1330500
939398,1330500
1215368,1330500
1261530,1330500
1261532,1330500
1261552,1330500
1264739,1330500
748721,1330501
815902,1330501
817439,1330501
854654,1330501
1215349,1330501
1261530,1330501
1261590,1330501
1264739,1330501
1264741,1330501
1264782,1330501
1330504,1330501
815900,1330502
815902,1330502
816170,1330502
817439,1330502
939364,1330502
939375,1330502
1264728,1330502
1264739,1330502
1264740,1330502
1264793,1330502
815900,1330503
817439,1330503
939364,1330503
1215368,1330503
1264728,1330503
1264782,1330503
815863,1330504
815902,1330504
816170,1330504
817424,1330504
817439,1330504
817596,1330504
939341,1330504
940035,1330504
1264782,1330504
1330501,1330504
1261525,1330505
1330505,1330505
940046,1330506
995470,1330506
1264799,1330506
876017,1330507
89066,1330508
1264791,1330508
746876,1330510
748155,1330510
748541,1330510
815876,1330510
817441,1330510
855289,1330510
1264785,1330510
1264786,1330510
815876,1330511
817441,1330511
938670,1330511
939857,1330511
1264748,1330511
1264795,1330511
99686,1330512
748561,1330512
816183,1330512
746867,1330513
815909,1330513
1264737,1330513
1330514,1330513
464434,1330514
815909,1330514
816183,1330514
939897,1330514
465754,1330515
466266,1330515
770810,1330515
854646,1330515
938687,1330515
1261576,1330515
466419,1330516
466576,1330516
635713,1330516
815915,1330516
854646,1330516
938687,1330516
1215313,1330516
939385,1330517
817472,1330518
818115,1330518
939380,1330518
1264814,1330518
272325,1330519
939939,1330519
1264760,1330519
855282,1330520
939968,1330520
939969,1330520
742218,1330521
815893,1330521
816062,1330523
1261568,1330523
748718,1330524
786566,1330524
815902,1330524
816170,1330524
816186,1330524
817439,1330524
854674,1330524
939343,1330524
939364,1330524
939365,1330524
939398,1330524
939919,1330524
1215368,1330524
1261530,1330524
1264729,1330524
816170,1330525
817439,1330525
854653,1330525
1215261,1330525
1215368,1330525
1261530,1330525
1264750,1330525
1265020,1330525
746879,1330526
815902,1330526
938688,1330526
939948,1330526
939993,1330526
940048,1330526
1215269,1330526
1264738,1330526
1264739,1330526
817439,1330527
938735,1330527
939397,1330527
742223,1330528
742226,1330528
815902,1330528
817439,1330528
746933,1330529
748736,1330529
815902,1330529
464434,1330530
815902,1330530
939343,1330530
939367,1330530
748989,1330531
815902,1330531
816156,1330531
816170,1330531
817439,1330531
940047,1330531
940048,1330531
1265016,1330531
465754,1330532
748550,1330532
854646,1330532
466892,1330534
939377,1330534
1264824,1330534
939914,1330535
746897,1330536
815902,1330536
1215267,1330537
1264985,1330537
1265067,1330537
1265104,1330537
817489,1330538
815883,1330539
816181,1330539
1215270,1330539
815858,1330540
815902,1330540
816170,1330540
817429,1330540
817472,1330540
817539,1330540
854653,1330540
939365,1330540
939398,1330540
1215368,1330540
1261530,1330540
817437,1330541
854636,1330541
854846,1330541
939390,1330541
939863,1330541
940004,1330541
940005,1330541
1215261,1330541
1264729,1330541
1264741,1330541
1270674,1330541
815902,1330542
939862,1330542
939865,1330542
939876,1330542
940003,1330542
815902,1330543
817439,1330543
1215275,1330543
1215368,1330543
1264728,1330543
815902,1330544
1215275,1330544
1264728,1330544
466736,1330545
816169,1330545
817439,1330545
817472,1330545
939353,1330545
940010,1330545
1270711,1330545
748796,1330546
786508,1330546
854636,1330546
939353,1330546
939958,1330546
464434,1330547
748705,1330547
786576,1330547
818029,1330547
818054,1330547
853859,1330547
854636,1330547
855278,1330547
748184,1330548
816174,1330548
939364,1330548
1270709,1330548
748184,1330549
748215,1330549
815868,1330550
816164,1330550
939376,1330550
939384,1330550
940029,1330550
1264744,1330550
938706,1330551
939383,1330551
939384,1330551
939944,1330551
940027,1330551
1261539,1330551
1264789,1330551
938705,1330552
938706,1330552
939944,1330552
464434,1330553
816170,1330553
1264761,1330553
464434,1330554
464466,1330554
565531,1330554
748550,1330554
748739,1330554
817556,1330554
1264829,1330554
840846,1330555
1264809,1330558
1270682,1330558
1264785,1338528
1264820,1338528
1330506,1338528
817420,1338529
1264765,1338529
746871,1338530
817420,1338530
1261530,1338530
939337,1338531
939403,1338531
939404,1338531
939934,1338531
940045,1338531
1261541,1338531
1264751,1338531
748315,1338532
815863,1338532
815902,1338532
817439,1338532
817539,1338532
817929,1338532
939365,1338532
939889,1338532
1264782,1338532
1270673,1338532
1330504,1338532
1338676,1338532
815900,1338533
815902,1338533
816170,1338533
817439,1338533
939370,1338533
1215368,1338533
1264744,1338533
1264781,1338533
815902,1338534
940023,1338534
1264729,1338534
1270674,1338534
1270721,1338534
1270760,1338534
99638,1338535
939364,1338535
1264741,1338535
1264756,1338535
1270673,1338535
464434,1338536
939377,1338536
940031,1338536
1211770,1338536
1211809,1338536
1264829,1338536
815896,1338537
817423,1338537
817539,1338537
938695,1338537
939902,1338537
746879,1338538
770844,1338538
815863,1338538
939334,1338538
1215368,1338538
1264733,1338538
1264830,1338538
1270656,1338538
1330504,1338538
1338532,1338538
464640,1338539
466759,1338539
742218,1338539
815896,1338539
817422,1338539
817472,1338539
855277,1338539
938706,1338539
939355,1338539
939381,1338539
939871,1338539
854636,1338540
464434,1338541
939377,1338541
939863,1338541
940002,1338541
940031,1338541
1264829,1338541
1328313,1338541
464434,1338542
939977,1338542
995512,1338542
1261579,1338542
464280,1338543
817446,1338543
938708,1338543
939376,1338543
815915,1338544
854646,1338544
938687,1338544
939346,1338544
939896,1338544
938687,1338545
939896,1338545
939897,1338545
1261563,1338545
1261566,1338545
1261575,1338545
1264766,1338545
746885,1338546
786539,1338546
815915,1338546
854646,1338546
855279,1338546
855282,1338546
939896,1338546
1261526,1338546
1261566,1338546
815915,1338547
855279,1338547
855282,1338547
938687,1338547
939897,1338547
940016,1338547
943811,1338547
1265022,1338547
746865,1338548
748545,1338548
748720,1338548
815808,1338548
815858,1338548
815902,1338548
816170,1338548
817439,1338548
817539,1338548
938735,1338548
939343,1338548
939364,1338548
939365,1338548
939390,1338548
939397,1338548
1261530,1338548
815818,1338549
1264756,1338549
1270729,1338549
748810,1338550
815858,1338550
815900,1338550
815902,1338550
816170,1338550
817439,1338550
938713,1338550
939364,1338550
939365,1338550
939398,1338550
939889,1338550
939917,1338550
1215368,1338550
1261530,1338550
1264739,1338550
1264740,1338550
1264741,1338550
1328356,1338550
1338614,1338550
815902,1338551
816183,1338551
939865,1338551
939924,1338552
1264778,1338552
1338626,1338552
876017,1338553
855293,1338554
786523,1338555
939381,1338556
1264989,1338556
815902,1338557
938731,1338557
1264744,1338557
1264781,1338557
1338533,1338557
770807,1338558
817556,1338558
1220995,1338558
1220997,1338558
1220998,1338558
1264744,1338558
816173,1338559
817466,1338559
939867,1338559
940049,1338559
1223711,1338559
786548,1338560
816176,1338560
816077,1338561
816167,1338561
938667,1338561
939356,1338561
1215256,1338561
1270654,1338561
770857,1338562
1270720,1338562
815909,1338563
938695,1338563
1261541,1338563
1265041,1338563
1330514,1338563
815902,1338564
816170,1338564
817439,1338564
817539,1338564
940023,1338564
1215368,1338564
1261530,1338564
1264750,1338564
1270710,1338564
1330525,1338564
939364,1338565
939954,1338565
940012,1338565
940023,1338565
1261530,1338565
1264735,1338565
815858,1338566
815901,1338566
815902,1338566
817439,1338566
817539,1338566
1215368,1338566
1270730,1338566
465914,1338567
786574,1338567
815799,1338567
815900,1338567
816170,1338567
816217,1338567
817439,1338567
817596,1338567
939364,1338567
939993,1338567
995521,1338567
1215368,1338567
1261529,1338567
1264738,1338567
1264811,1338567
1338609,1338567
464434,1338568
816179,1338568
817472,1338568
939367,1338568
1264736,1338568
464434,1338569
748724,1338569
815902,1338569
817439,1338569
940046,1338569
995470,1338569
995522,1338569
1264799,1338569
815902,1338570
815903,1338570
816193,1338570
854636,1338570
938659,1338570
938667,1338570
1270673,1338570
1270765,1338570
1270781,1338570
1270782,1338570
815131,1338571
815808,1338572
816161,1338572
1264811,1338572
748457,1338573
817962,1338573
939347,1338573
939904,1338573
1265022,1338573
1328304,1338573
854641,1338574
939337,1338574
746871,1338575
748550,1338575
748594,1338575
748703,1338575
939905,1338575
939406,1338577
748444,1338578
815902,1338578
816170,1338578
817434,1338578
817596,1338578
940004,1338578
1215368,1338578
854636,1338580
466736,1338581
840846,1338581
1264948,1338581
464434,1338582
840966,1338582
939368,1338582
1261567,1338582
1264969,1338582
99650,1338583
817472,1338583
938729,1338583
816201,1338585
817472,1338585
817498,1338585
939376,1338585
939893,1338585
1264814,1338585
464434,1338586
786572,1338586
939343,1338586
939919,1338586
1261539,1338586
939343,1338587
939344,1338587
939404,1338587
1264733,1338587
818061,1338588
939343,1338588
940011,1338588
1264776,1338588
464291,1338589
465754,1338589
635713,1338589
815915,1338589
854646,1338589
1215313,1338589
1264731,1338589
1264775,1338589
464434,1338590
854646,1338590
939348,1338590
939897,1338590
1261566,1338590
1264800,1338590
746885,1338591
815915,1338591
855282,1338591
939348,1338591
939897,1338591
1261529,1338591
1261566,1338591
1264800,1338591
1264820,1338591
939896,1338592
1270704,1338592
748499,1338594
854651,1338595
1264724,1338595
939892,1338596
815913,1338597
854862,1338597
938673,1338597
1270682,1338597
748550,1338598
815112,1338598
816080,1338598
817567,1338598
1220997,1338598
1264826,1338598
816181,1338599
1264753,1338599
748475,1338600
939375,1338600
940031,1338600
815858,1338601
815900,1338601
815902,1338601
816170,1338601
817439,1338601
817472,1338601
817539,1338601
938695,1338601
939364,1338601
939874,1338601
1215292,1338601
1261530,1338601
1261533,1338601
1261552,1338601
1264739,1338601
1264806,1338601
1264968,1338601
99638,1338602
815902,1338602
817439,1338602
1264807,1338602
748741,1338603
815902,1338603
1215368,1338603
817439,1338604
1261530,1338604
786560,1338605
816072,1338605
817472,1338605
938657,1338605
1270687,1338605
817824,1338606
817439,1338607
1270706,1338607
742218,1338608
938657,1338608
939883,1338608
465914,1338609
940015,1338609
1261529,1338609
1264811,1338609
939919,1338610
1264738,1338610
1264801,1338610
280437,1338611
466229,1338611
812372,1338611
840846,1338611
465914,1338612
786515,1338612
854664,1338612
99686,1338613
742218,1338613
746865,1338613
815880,1338613
817472,1338613
938693,1338613
938694,1338613
939342,1338613
939343,1338613
939353,1338613
940010,1338613
1264767,1338613
815879,1338614
938712,1338614
938713,1338614
939343,1338614
1264733,1338614
1264734,1338614
1264809,1338614
1328311,1338614
1328345,1338614
1328356,1338614
1338550,1338614
1338656,1338614
742218,1338615
817474,1338615
939341,1338615
939353,1338615
940010,1338615
1264808,1338615
748561,1338616
786572,1338616
817472,1338616
995447,1338616
748465,1338617
786523,1338617
280492,1338619
464608,1338619
466890,1338619
1211828,1338620
1264755,1338620
465743,1338621
748707,1338621
815881,1338621
817577,1338621
939973,1338621
939396,1338622
465914,1338623
748453,1338623
748550,1338623
748840,1338623
817426,1338623
854662,1338623
786511,1338625
786521,1338625
786523,1338625
748499,1338626
748691,1338626
786511,1338626
815129,1338626
938708,1338626
939408,1338626
1215321,1338626
1215334,1338626
1264811,1338626
1270651,1338626
786515,1338627
786523,1338627
816164,1338627
854663,1338627
853850,1338628
1264799,1338628
1328312,1338628
1328313,1338628
786555,1338629
815876,1338629
816186,1338629
817441,1338629
817511,1338629
938670,1338629
939376,1338629
939857,1338629
940015,1338629
1264748,1338629
1264786,1338629
1330511,1338629
786555,1338630
815808,1338630
815876,1338630
815922,1338630
817440,1338630
817441,1338630
853851,1338630
938672,1338630
748155,1338631
748191,1338631
748541,1338631
786506,1338631
815876,1338631
938669,1338631
939352,1338631
1215283,1338631
818039,1338632
748557,1338633
815902,1338633
817437,1338633
817439,1338633
854636,1338633
939397,1338633
939874,1338633
939994,1338633
940004,1338633
1215368,1338633
1261533,1338633
1264968,1338633
815902,1338634
816170,1338634
817459,1338634
939388,1338634
939397,1338634
939863,1338634
1215368,1338634
464434,1338635
816170,1338635
854653,1338635
876066,1338635
1215261,1338635
1215368,1338635
1264740,1338635
1264750,1338635
742218,1338636
815835,1338636
815902,1338636
817439,1338636
1215368,1338636
1264739,1338636
1328322,1338636
1270732,1338638
1330553,1338638
748724,1338639
939902,1338639
995474,1338639
1264739,1338639
1264801,1338639
1328354,1338639
816170,1338640
817439,1338640
817577,1338640
854636,1338640
938673,1338640
939365,1338640
939394,1338640
940001,1338640
1261592,1338640
1261596,1338640
1264830,1338640
464434,1338641
815896,1338641
816081,1338641
817422,1338641
855277,1338641
938706,1338641
939355,1338641
1215283,1338641
464434,1338642
564279,1338642
840846,1338642
815900,1338643
817439,1338643
939364,1338643
1261530,1338643
1264728,1338643
1265081,1338643
1330503,1338643
816170,1338644
1215368,1338644
1264728,1338644
748738,1338645
786530,1338645
816193,1338645
854666,1338645
1338615,1338645
815900,1338646
815902,1338646
817439,1338646
995522,1338646
1215368,1338646
816203,1338647
938737,1338647
742218,1338648
746865,1338648
815860,1338648
816081,1338648
816181,1338648
817472,1338648
939341,1338648
939376,1338648
1215375,1338648
742218,1338649
815876,1338649
817472,1338649
938670,1338649
939376,1338649
939857,1338649
1215266,1338649
1264748,1338649
1264784,1338649
1264785,1338649
818038,1338650
939342,1338650
1261543,1338650
816156,1338651
855276,1338651
939345,1338651
939405,1338651
939997,1338651
939998,1338651
940013,1338651
995474,1338651
815902,1338652
816170,1338652
939364,1338652
1261530,1338652
748600,1338653
815912,1338653
1265118,1338653
815902,1338654
817439,1338654
938718,1338654
1215275,1338654
1264728,1338654
1270776,1338654
1330544,1338654
748681,1338655
748708,1338655
817539,1338656
854636,1338656
938667,1338656
939343,1338656
939397,1338656
1264739,1338656
1264776,1338656
1264809,1338656
1328345,1338656
1338614,1338656
816064,1338657
817498,1338657
938670,1338657
938671,1338657
939376,1338657
939866,1338657
940015,1338657
1221004,1338657
1261557,1338657
816183,1338659
938737,1338659
940017,1338659
464434,1338660
854646,1338660
855279,1338660
939348,1338660
1264731,1338660
815066,1338661
815122,1338661
816228,1338661
939894,1338661
817420,1338662
938695,1338662
940045,1338662
1261541,1338662
1264751,1338662
1264978,1338662
464434,1338663
748550,1338663
939377,1338663
939911,1338663
940031,1338663
742218,1338664
746865,1338664
817472,1338664
818059,1338664
853862,1338664
939341,1338664
939353,1338664
742218,1338665
815902,1338665
816170,1338665
1264750,1338665
817427,1338667
938688,1338667
1265118,1338668
1330519,1338668
817825,1338669
855279,1338669
855282,1338669
1261576,1338669
1264766,1338669
1264798,1338669
815902,1338670
816076,1338670
816207,1338670
817439,1338670
939397,1338670
939405,1338670
939993,1338670
1215368,1338670
816159,1338671
742230,1338672
817472,1338672
854645,1338672
938695,1338672
938705,1338672
938706,1338672
939383,1338672
939384,1338672
939944,1338672
748703,1338674
1215262,1338674
876017,1338675
1264755,1338675
1270702,1338675
464644,1338676
815863,1338676
815902,1338676
817439,1338676
1215368,1338676
1264729,1338676
1264740,1338676
1264741,1338676
1264782,1338676
1264793,1338676
1328321,1338676
1330501,1338676
1330504,1338676
1338532,1338676
748550,1338677
748594,1338677
995501,1338677
742230,1338678
748550,1338678
815908,1338678
938705,1338678
938706,1338678
939384,1338678
939898,1338679
939926,1338679
1215357,1338679
786569,1338680
817512,1338680
938671,1338680
1270707,1338680
748452,1338681
748824,1338681
748853,1338681
1261528,1338681
1264719,1338681
1264726,1338681
816081,1338682
816200,1338682
1264751,1338682
817577,1338683
939973,1338683
1264764,1338683
1261537,1338684
465754,1338686
817472,1338686
939906,1338686
466263,1338687
817498,1338687
938727,1338687
939376,1338687
1261539,1338687
1270716,1338687
464267,1338688
815074,1338688
854646,1338688
938706,1338688
939348,1338688
939896,1338688
939897,1338688
939898,1338688
943811,1338688
1261575,1338688
464434,1338689
770844,1338689
817422,1338689
855283,1338689
940010,1338689
995470,1338689
1215314,1338689
1215340,1338689
1270749,1338689
466736,1338690
742218,1338690
746865,1338690
815897,1338690
817472,1338690
854636,1338690
939341,1338690
939353,1338690
940010,1338690
1264809,1338690
1265040,1338690
815107,1338691
815920,1468132
815902,1468133
816170,1468133
940004,1468133
1215368,1468133
1264806,1468133
1330524,1468133
1470691,1468133
818022,1468136
1221008,1468137
1270738,1468139
815129,1468142
940037,1470563
742218,1470564
742222,1470564
786568,1470564
786576,1470564
817477,1470564
938709,1470564
272381,1470565
464434,1470565
742205,1470565
742218,1470565
748721,1470565
816169,1470565
817472,1470565
939334,1470565
939341,1470565
939353,1470565
940010,1470565
1261590,1470565
1264808,1470565
1265040,1470565
1270788,1470565
1338615,1470565
1338690,1470565
742218,1470566
939353,1470566
940010,1470566
1264789,1470566
1264810,1470566
1270716,1470566
1338586,1470566
742218,1470567
939341,1470567
939387,1470567
939883,1470567
1338615,1470567
742225,1470568
815796,1470569
815902,1470569
938725,1470569
815915,1470570
854646,1470570
939896,1470570
939897,1470570
940016,1470570
1338544,1470570
464434,1470571
876044,1470571
1338626,1470571
1470673,1470571
748786,1470572
786523,1470572
635689,1470573
1338594,1470573
1338609,1470573
748600,1470574
815902,1470574
1211828,1470574
1215322,1470574
1270651,1470574
1270689,1470574
1270715,1470574
748465,1470575
786511,1470575
1264744,1470575
1270651,1470575
1328304,1470575
748721,1470576
815858,1470576
817429,1470576
817439,1470576
938718,1470576
939364,1470576
940004,1470576
940023,1470576
1270674,1470576
1330500,1470576
1330541,1470576
1338564,1470576
1338665,1470576
1470577,1470576
939341,1470577
939863,1470577
940004,1470577
1264809,1470577
1328311,1470577
1330541,1470577
1338614,1470577
466892,1470578
815902,1470578
816170,1470578
817439,1470578
817596,1470578
817852,1470578
939364,1470578
939397,1470578
1328339,1470578
786578,1470579
815799,1470579
815868,1470579
816156,1470579
816177,1470579
939405,1470579
939993,1470579
940004,1470579
940048,1470579
995468,1470579
1264738,1470579
1270663,1470579
1328356,1470579
817524,1470580
1265111,1470580
817524,1470581
1265002,1470581
1265111,1470581
940037,1470582
1211828,1470582
1270689,1470582
1270702,1470582
1338562,1470582
1338659,1470582
939408,1470583
1338607,1470583
1338532,1470584
815830,1470585
854676,1470585
939991,1470585
816194,1470586
1264744,1470586
1338533,1470586
1338557,1470586
464434,1470587
748465,1470587
939387,1470587
1338615,1470587
1338645,1470587
748738,1470588
1338626,1470588
816170,1470590
854653,1470590
1215368,1470590
1264750,1470590
1330525,1470590
815902,1470591
1215368,1470591
1338578,1470591
1264822,1470592
1265022,1470592
1270666,1470592
1270685,1470592
815902,1470593
939405,1470593
748546,1470595
939954,1470595
1264740,1470595
1270697,1470595
1330541,1470595
855271,1470596
939394,1470596
748184,1470597
748805,1470597
1270709,1470597
1470680,1470597
816139,1470598
1270824,1470598
853850,1470600
854646,1470600
1270679,1470600
786548,1470601
1338560,1470601
815902,1470602
816170,1470602
816186,1470602
817439,1470602
1215368,1470602
1265081,1470602
1270673,1470602
1338550,1470602
940039,1470603
815915,1470604
854646,1470604
855279,1470604
939346,1470604
939897,1470604
1215282,1470604
1328331,1470604
1265022,1470605
815919,1470606
995468,1470606
1215303,1470606
1264736,1470606
1264744,1470606
1215368,1470607
465914,1470609
817962,1470609
1264995,1470609
815799,1470610
815074,1470611
818038,1470611
748557,1470612
815902,1470612
817439,1470612
995522,1470612
1215368,1470612
1330541,1470612
1264744,1470613
1270680,1470613
1338557,1470613
939364,1470614
1264741,1470614
817604,1470615
938688,1470615
1338547,1470616
1328354,1470618
1264744,1470619
1338557,1470619
742218,1470620
817957,1470620
939896,1470621
939353,1470622
1270756,1470622
742218,1470623
815876,1470623
939351,1470623
939352,1470623
940031,1470623
1264748,1470623
1270667,1470623
1330511,1470623
1338629,1470623
1338649,1470623
815902,1470624
