id,title,year,venue_id
884087,Mesostructure from Specularity,2006,0
884088,Spatial Reflectance Recovery under Complex Illumination from Sparse Images,2006,0
884089,Shape from Shading: Recognizing the Mountains through a Global View,2006,0
884090,Reconstruction in the Round Using Photometric Normals and Silhouettes.,2006,0
884091,Separation of Highlight Reflections on Textured Surfaces,2006,0
884092,Instant 3Descatter,2006,0
884093,Specular Flow and the Recovery of Surface Structure,2006,0
884094,A Design Principle for Coarse-to-Fine Classification,2006,0
884095,A Multi-Channel Algorithm for Edge Detection Under Varying Lighting,2006,0
884096,Bottom-Up & Top-down Object Detection using Primal Sketch Features and Graphical Models,2006,0
884097,The Bottleneck Geodesic: Computing Pixel Affinity,2006,0
884098,Motion Patterns: High-Level Representation of Natural Video Sequences,2006,0
884099,A Framework for Feature Selection for Background Subtraction,2006,0
884100,Modeling Age Progression in Young Faces,2006,0
884101,A Projective Invariant for Textures,2006,0
884102,A Shape Representation for Planar Curves by Shape Signature Harmonic Embedding,2006,0
884103,Perceptually-Inspired and Edge-Directed Color Image Super-Resolution,2006,0
884104,Image Pre-Conditioning for Out-of-Focus Projector Blur,2006,0
884105,Supervised Learning of Edges and Object Boundaries,2006,0
884106,Multiscale Nonlinear Diffusion and Shock Filter for Ultrasound Image Enhancement,2006,0
884107,CSIFT: A SIFT Descriptor with Color Invariant Characteristics,2006,0
884108,Blind Haze Separation,2006,0
884109,Estimating Intrinsic Component Images using Non-Linear Regression,2006,0
884110,Color Subspaces as Photometric Invariants,2006,0
884111,Graph Laplacian Kernels for Object Classification from a Single Example,2006,0
884112,Clustering Appearance for Scene Analysis,2006,0
884113,Space-Time Video Montage,2006,0
884114,Fast Compact City Modeling for Navigation Pre-Visualization,2006,0
884115,Single View Reconstruction of Curved Surfaces,2006,0
884116,A Generative-Discriminative Hybrid Method for Multi-View Object Detection,2006,0
884117,Shape Topics: A Compact Representation and New Algorithms for 3D Partial Shape Retrieval,2006,0
884118,Discriminative Object Class Models of Appearance and Shape by Correlatons,2006,0
884119,Measure Locally, Reason Globally: Occlusion-sensitive Articulated Pose Estimation,2006,0
884120,An Integrated Model of Top-Down and Bottom-Up Attention for Optimizing Detection Speed,2006,0
925090,Advances in Neural Information Processing Systems 18: Proceedings of the 2005 Conference (Neural Information Processing),2006,5
926837,ACL Made Simple,2004,6
938652,Proceedings of the 42nd Annual Meeting on Association for Computational Linguistics,2004,6
938653,Optimization in multimodal interpretation,2004,6
938654,Constructivist development of grounded construction grammars,2004,6
938655,A distributional model of semantic context effects in lexical processing,2004,6
938656,Analysis of mixed natural and symbolic language input in mathematical dialogs,2004,6
938657,A TAG-based noisy channel model of speech repairs,2004,6
938658,Attention shifting for parsing speech,2004,6
938659,Discriminative language modeling with conditional random fields and the perceptron algorithm,2004,6
938660,Statistical modeling for unit selection in speech synthesis,2004,6
938661,Developing a flexible spoken dialog system using simulation,2004,6
938662,Data-driven strategies for an automated dialogue system,2004,6
938663,Trainable sentence planning for complex information presentation in spoken dialog systems,2004,6
938664,User expertise modelling and adaptivity in a speech-based e-mail system,2004,6
938665,Discriminative training of a neural network statistical parser,2004,6
938666,Parsing the WSJ using CCG and log-linear models,2004,6
938667,Incremental parsing with the perceptron algorithm,2004,6
938668,Convolution kernels with feature selection for natural language processing tasks,2004,6
938669,Improving pronoun resolution by incorporating coreferential information of candidates,2004,6
938670,A mention-synchronous coreference resolution algorithm based on the Bell tree,2004,6
938671,Learning to resolve bridging references,2004,6
938672,Learning noun phrase anaphoricity to improve coreference resolution: issues in representation and optimization,2004,6
938673,A joint source-channel model for machine transliteration,2004,6
938674,Collocation translation acquisition using monolingual corpora,2004,6
938675,Statistical machine translation with word- and sentence-aligned parallel corpora,2004,6
938676,Finding ideographic representations of Japanese names written in Latin script via language identification and corpus validation,2004,6
938677,Extracting regulatory gene expression networks from PubMed,2004,6
938678,Linguistic profiling for author recognition and verification,2004,6
938679,An empirical study of information synthesis tasks,2004,6
938680,Mining metalinguistic activity in corpora to create lexical resources using information extraction techniques: the MOP system,2004,6
938681,Optimizing typed feature structure grammar parsing through non-statistical indexing,2004,6
938682,Head-driven parsing for word lattices,2004,6
938683,Balancing clarity and efficiency in typed feature logic through delaying,2004,6
938684,Minimal recursion semantics as dominance constraints: translation, evaluation, and analysis,2004,6
938685,Learning with unlabeled data for text categorization using bootstrapping and feature projection techniques,2004,6
938686,The sentimental factor: improving review classification via human-provided information,2004,6
938687,A sentimental education: sentiment analysis using subjectivity summarization based on minimum cuts,2004,6
938688,Finding predominant word senses in untagged text,2004,6
938689,Unsupervised sense disambiguation using bilingual probabilistic models,2004,6
938690,Chinese verb sense discrimination using an EM clustering model with rich linguistic features,2004,6
938691,Relieving the data acquisition bottleneck in word sense disambiguation,2004,6
938692,Enriching the output of a parser using memory-based learning,2004,6
938693,Long-distance dependency resolution in automatically acquired wide-coverage PCFG-based LFG approximations,2004,6
938694,Deep dependencies from context-free statistical parsers: correcting the surface dependency approximation,2004,6
938695,A study on convolution kernels for shallow semantic parsing,2004,6
938696,Combining acoustic and pragmatic features to predict recognition performance in spoken dialogue systems,2004,6
938697,Predicting student emotions in computer-human tutoring dialogues,2004,6
938698,Building verb predicates: a computational view,2004,6
938699,Large-scale induction and evaluation of lexical resources from the Penn-II treebank,2004,6
938700,Inducing frame semantic verb classes from WordNet and LDOCE,2004,6
938701,Paragraph-, word-, and coherence-based approaches to sentence ranking: a comparison of algorithm and human performance,2004,6
938702,Evaluating centering-based metrics of coherence for text structuring using a reliably annotated corpus,2004,6
938703,Computing locally coherent discourses,2004,6
938704,Generating referring expressions in open domains,2004,6
938705,Discovering relations among named entities from large corpora,2004,6
938706,Dependency tree kernels for relation extraction,2004,6
938707,Classifying semantic relations in bioscience texts,2004,6
938708,Collective information extraction with relational Markov networks,2004,6
938709,Error mining for wide-coverage grammar engineering,2004,6
938710,Alternative approaches for generating bodies of grammar rules,2004,6
938711,Adaptive Chinese word segmentation,2004,6
938712,Experiments in parallel-text based grammar induction,2004,6
938713,Corpus-based induction of syntactic structure: models of dependency and constituency,2004,6
938714,Annealing techniques for unsupervised statistical language learning,2004,6
938715,Multi-engine machine translation with voted language model,2004,6
938716,Aligning words using matrix factorisation,2004,6
938717,FSA: an efficient and flexible C++ toolkit for finite state automata using on-demand computation,2004,6
938718,Improving IBM word-alignment model 1,2004,6
938719,A geometric view on bilingual lexicon extraction from comparable corpora,2004,6
938720,Creating multilingual translation lexicons with regional variations using web corpora,2004,6
938721,Probabilistic parsing strategies,2004,6
938722,An alternative method of training probabilistic LR parsers,2004,6
938723,Wrapping of trees,2004,6
938724,Splitting complex temporal questions for question answering systems,2004,6
938725,Question answering using constraint satisfaction: QA-by-Dossier-with-Constraints,2004,6
938726,Applying machine learning to Chinese temporal relation resolution,2004,6
938727,Multi-criteria-based active learning for named entity recognition,2004,6
938728,Weakly supervised learning for cross-document person name disambiguation supported by information extraction,2004,6
938729,Automatic evaluation of machine translation quality using longest common subsequence and skip-bigram statistics,2004,6
938730,A unified framework for automatic evaluation using N-gram co-occurrence statistics,2004,6
938731,Extending the BLEU MT evaluation method with frequency weightings,2004,6
938732,Learning word senses with feature selection and order identification capabilities,2004,6
938733,A kernel PCA method for superior word sense disambiguation,2004,6
938734,Using linguistic principles to recover empty categories,2004,6
938735,Statistical machine translation by parsing,2004,6
938736,Generalized multitext grammars,2004,6
938737,Identifying agreement and disagreement in conversational speech: use of Bayesian networks to model pragmatic dependencies,2004,6
938738,Using conditional random fields to predict pitch accents in conversational speech,2004,6
938739,Acquiring the meaning of discourse markers,2004,6
938740,FLSA: extending latent semantic analysis with features for dialogue act classification,2004,6
939331,Proceedings of the 43rd Annual Meeting on Association for Computational Linguistics,2005,6
939332,A high-performance semi-supervised learning method for text chunking,2005,6
939333,Scaling conditional random fields using error-correcting codes,2005,6
939334,Logarithmic opinion pools for conditional random fields,2005,6
939335,Supersense tagging of unknown nouns using semantic similarity,2005,6
939336,Learning semantic classes for word sense disambiguation,2005,6
939337,The role of semantic roles in disambiguating verb senses,2005,6
939338,Aggregation improves learning: experiments in natural language generation for intelligent tutoring systems,2005,6
939339,Empirically-based control of natural language generation,2005,6
939340,Towards developing generation algorithms for text-to-text applications,2005,6
939341,Probabilistic CFG with latent annotations,2005,6
939342,Probabilistic disambiguation models for wide-coverage HPSG parsing,2005,6
939343,Online large-margin training of dependency parsers,2005,6
939344,Pseudo-projective dependency parsing,2005,6
939345,The distributional inclusion hypotheses and lexical entailment,2005,6
939346,Seeing stars: exploiting class relationships for sentiment categorization with respect to rating scales,2005,6
939347,Inducing ontological co-occurrence vectors,2005,6
939348,Extracting semantic orientations of words using spin model,2005,6
939349,Modeling local coherence: an entity-based approach,2005,6
939350,Modelling the substitutability of discourse connectives,2005,6
939351,Machine learning for coreference resolution: from local classification to global ranking,2005,6
939352,Improving pronoun resolution using statistics-based semantic compatibility information,2005,6
939353,Coarse-to-fine n-best parsing and MaxEnt discriminative reranking,2005,6
939354,Data-defined kernels for parse reranking derived from probabilistic models,2005,6
939355,Boosting-based parse reranking with subtree features,2005,6
939356,Automatic measurement of syntactic development in child language,2005,6
939357,Experiments with interactive question-answering,2005,6
939358,Question answering as question-biased term extraction: a new approach toward multilingual QA,2005,6
939359,Exploring and exploiting the limited utility of captions in recognizing intention in information graphics,2005,6
939360,Scaling up from dialogue to multilogue: some principles and benchmarks,2005,6
939361,Implications for generating clarification requests in task-oriented dialogues,2005,6
939362,Towards finding and fixing fragments: using ML to identify non-sentential utterances and their antecedents in multi-party dialogue,2005,6
939363,Scaling phrase-based statistical machine translation to larger corpora and longer phrases,2005,6
939364,A hierarchical phrase-based model for statistical machine translation,2005,6
939365,Dependency treelet translation: syntactically informed phrasal SMT,2005,6
939366,QARLA: a framework for the evaluation of text summarization systems,2005,6
939367,Supervised and unsupervised learning for sentence compression,2005,6
939368,Digesting virtual "geek" culture: the summarization of technical internet relay chats,2005,6
939369,Lexicalization in crosslinguistic probabilistic parsing: the case of French,2005,6
939370,What to do when lexicalization fails: parsing German with suffix analysis and smoothing,2005,6
939371,Detecting errors in discontinuous structural annotation,2005,6
939372,High precision treebanking: blazing useful trees using POS information,2005,6
939373,A dynamic Bayesian framework to model context and memory in edit distance learning: an application to pronunciation classification,2005,6
939374,Learning stochastic OT grammars: a Bayesian approach using data augmentation and Gibbs sampling,2005,6
939375,Contrastive estimation: training log-linear models on unlabeled data,2005,6
939376,Incorporating non-local information into information extraction systems by Gibbs sampling,2005,6
939377,Unsupervised learning of field segmentation models for information extraction,2005,6
939378,A semantic approach to IE pattern induction,2005,6
939379,Word sense disambiguation vs. statistical machine translation,2005,6
939380,Word sense disambiguation using label propagation based semi-supervised learning,2005,6
939381,Domain kernels for word sense disambiguation,2005,6
939382,Improving name tagging by reference resolution and relation detection,2005,6
939383,Extracting relations with integrated information using kernel methods,2005,6
939384,Exploring various knowledge in relation extraction,2005,6
939385,A quantitative analysis of lexical differences between genders in telephone conversations,2005,6
939386,Position specific posterior lattices for indexing speech,2005,6
939387,Using conditional random fields for sentence boundary detection in speech,2005,6
939388,Log-linear models for word alignment,2005,6
939389,Alignment model adaptation for domain-specific word alignment,2005,6
939390,Stochastic lexicalized inversion transduction grammar for alignment,2005,6
939391,Multi-field information extraction and cross-document fusion,2005,6
939392,Simple algorithms for complex relation extraction with applications to biomedical IE,2005,6
939393,Resume information extraction with cascaded hybrid model,2005,6
939394,Discriminative syntactic language modeling for speech recognition,2005,6
939395,A phonotactic language model for spoken language identification,2005,6
939396,Reading level assessment using support vector machines and statistical language models,2005,6
939397,Clause restructuring for statistical machine translation,2005,6
939398,Machine translation using probabilistic synchronous dependency insertion grammars,2005,6
939399,Context-dependent SMT model using bilingual verb-noun collocation,2005,6
939400,A localized prediction model for statistical machine translation,2005,6
939401,Instance-based sentence boundary determination by optimization for natural language generation,2005,6
939402,Arabic tokenization, part-of-speech tagging and morphological disambiguation in one fell swoop,2005,6
939403,Semantic role labeling using different syntactic views,2005,6
939404,Joint learning improves semantic role labeling,2005,6
939405,Paraphrasing with bilingual parallel corpora,2005,6
939406,A nonparametric method for extraction of candidate phrasal terms,2005,6
939407,Automatic acquisition of adjectival subcategorization from corpora,2005,6
939408,Randomized algorithms and NLP: using locality sensitive hash function for high speed noun clustering,2005,6
939853,Proceedings of the conference on Human Language Technology and Empirical Methods in Natural Language Processing,2005,8
939854,Improving LSA-based summarization with anaphora resolution,2005,8
939855,Data-driven approaches for information structure identification,2005,8
939856,Using semantic relations to refine coreference decisions,2005,8
939857,On coreference resolution performance metrics,2005,8
939858,Improving multilingual summarization: using redundancy in the input to correct MT errors,2005,8
939859,Error detection using linguistic features,2005,8
939860,Semantic similarity for detecting recognition errors in automatic speech transcripts,2005,8
939861,Redundancy-based correction of automatically extracted facts,2005,8
939862,NeurAlign: combining word alignments using neural networks,2005,8
939863,A discriminative matching approach to word alignment,2005,8
939864,A discriminative framework for bilingual word alignment,2005,8
939865,A maximum entropy word aligner for Arabic-English machine translation,2005,8
939866,A large-scale exploration of effective global features for a joint entity detection and tracking model,2005,8
939867,Novelty detection: the TREC experience,2005,8
939868,Tell me what you do and I'll tell you what you are: learning occupation-related activities for biographies,2005,8
939869,Using names and topics for new event detection,2005,8
939870,Investigating unsupervised learning for text categorization bootstrapping,2005,8
939871,Speeding up training with tree kernels for node relation labeling,2005,8
939872,Kernel-based approach for automatic evaluation of natural language generation technologies: application to automatic summarization,2005,8
939873,Discretization based learning approach to information retrieval,2005,8
939874,Local phrase reordering models for statistical machine translation,2005,8
939875,HMM word and phrase alignment for statistical machine translation,2005,8
939876,Inner-outer bracket models for word alignment using hidden blocks,2005,8
939877,Alignment link projection using transformation-based learning,2005,8
939878,Predicting sentences using N-gram language models,2005,8
939879,Training neural network language models on very large corpora,2005,8
939880,Minimum sample risk methods for language modeling,2005,8
939881,A salience driven approach to robust input interpretation in multimodal conversational systems,2005,8
939882,Error handling in the RavenClaw dialog management framework,2005,8
939883,Effective use of prosody in parsing conversational speech,2005,8
939884,Automatically learning cognitive status for multi-document summarization of newswire,2005,8
939885,Bayesian learning in text summarization,2005,8
939886,Discourse chunking and its application to sentence compression,2005,8
939887,A comparative study on language model adaptation techniques using new evaluation metrics,2005,8
939888,PP-attachment disambiguation using large context,2005,8
939889,Compiling Comp Ling: practical weighted dynamic programming and the Dyna language,2005,8
939890,Learning what to talk about in descriptive games,2005,8
939891,Using question series to evaluate question answering system effectiveness,2005,8
939892,Combining deep linguistics analysis and surface pattern learning: a hybrid approach to Chinese definitional question answering,2005,8
939893,Enhanced answer type inference from questions using sequential models,2005,8
939894,A practically unsupervised learning method to identify single-snippet answers to definition questions on the web,2005,8
939895,Collective content selection for concept-to-text generation,2005,8
939896,Extracting product features and opinions from reviews,2005,8
939897,Recognizing contextual polarity in phrase-level sentiment analysis,2005,8
939898,Identifying sources of opinions with conditional random fields and extraction patterns,2005,8
939899,Disambiguating toponyms in news,2005,8
939900,A semantic approach to recognizing textual entailment,2005,8
939901,Detection of entity mentions occurring in English and Chinese text,2005,8
939902,Robust textual inference via graph matching,2005,8
939903,Bootstrapping without the boot,2005,8
939904,Differentiating homonymy and polysemy in information retrieval,2005,8
939905,Unsupervised large-vocabulary word sense disambiguation with graph-based algorithms for sequence data labeling,2005,8
939906,Domain-specific sense distributions and predominant sense acquisition,2005,8
939907,Chinese named entity recognition based on multiple features,2005,8
939908,Cluster-specific named entity transliteration,2005,8
939909,Extracting personal names from email: applying named entity recognition to informal text,2005,8
939910,Matching inconsistently spelled names in automatic speech recognizer output for information retrieval,2005,8
939911,Part-of-speech tagging using virtual evidence and negative training,2005,8
939912,Bidirectional inference with the easiest-first strategy for tagging sequence data,2005,8
939913,Context-based morphological disambiguation with random fields,2005,8
939914,Mining key phrase translations from web corpora,2005,8
939915,Robust named entity extraction from large spoken archives,2005,8
939916,Mining context specific similarity relationships using the world wide web,2005,8
939917,Hidden-variable models for discriminative reranking,2005,8
939918,Disambiguation of morphological structure using a PCFG,2005,8
939919,Non-projective dependency parsing using spanning tree algorithms,2005,8
939920,Making computers laugh: investigations in automatic humor recognition,2005,8
939921,Optimizing to arbitrary NLP metrics using ensemble selection,2005,8
939922,Word sense disambiguation using sense examples automatically acquired from a second language,2005,8
939923,Using MONA for querying linguistic treebanks,2005,8
939924,KnowItNow: fast, scalable information extraction from the web,2005,8
939925,A cost-benefit analysis of hybrid phone-manner representations for ASR,2005,8
939926,Emotions from text: machine learning for text-based emotion prediction,2005,8
939927,Combining multiple forms of evidence while filtering,2005,8
939928,Handling biographical questions with implicature,2005,8
939929,The use of metadata, web-derived answer patterns and passage context to improve reading comprehension performance,2005,8
939930,Identifying semantic relations and functional properties of human verb associations,2005,8
939931,Accurate function parsing,2005,8
939932,Recognising textual entailment with logical inference,2005,8
939933,A self-learning context-aware lemmatizer for German,2005,8
939934,A robust combination strategy for semantic role labeling,2005,8
939935,A methodology for extrinsically evaluating information extraction performance,2005,8
939936,Multi-lingual coreference resolution with syntactic features,2005,8
939937,Analyzing models for semantic role assignment using confusability,2005,8
939938,Improving statistical MT through morphological analysis,2005,8
939939,A translation model for sentence retrieval,2005,8
939940,Maximum expected F-measure training of logistic regression models,2005,8
939941,Evita: a robust event recognizer for QA systems,2005,8
939942,Using sketches to estimate associations,2005,8
939943,Context and learning in novelty detection,2005,8
939944,A shortest path dependency kernel for relation extraction,2005,8
939945,Multi-way relation classification: application to protein-protein interactions,2005,8
939946,BLANC: learning evaluation metrics for MT,2005,8
939947,Composition of conditional random fields for transfer learning,2005,8
939948,Translating with non-contiguous phrases,2005,8
939949,Word-level confidence estimation for machine translation using phrase-based translation models,2005,8
939950,Word-sense disambiguation for machine translation,2005,8
939951,The Hiero machine translation system: extensions, evaluation, and analysis,2005,8
939952,Comparing and combining finite-state and context-free parsers,2005,8
939953,Morphology and reranking for the statistical parsing of Spanish,2005,8
939954,Some computational complexity results for synchronous context-free grammars,2005,8
939955,Incremental LTAG parsing,2005,8
939956,Automatic question generation for vocabulary assessment,2005,8
939957,Parallelism in coordination as an instance of syntactic priming: evidence from corpus-based modeling,2005,8
939958,Using the web as an implicit training set: application to structural ambiguity resolution,2005,8
939959,Paradigmatic modifiability statistics for the extraction of complex multi-word terms,2005,8
939960,A backoff model for bootstrapping resources for non-English languages,2005,8
939961,Cross-linguistic projection of role-semantic information,2005,8
939962,OCR post-processing for low density languages,2005,8
939963,Inducing a multilingual dictionary from a parallel multitext in related languages,2005,8
939964,Exploiting a verb lexicon in automatic semantic role labelling,2005,8
939965,A semantic scattering model for the automatic interpretation of genitives,2005,8
939966,Measuring the relative compositionality of verb-noun (V-N) collocations by integrating features,2005,8
939967,A semi-supervised feature clustering algorithm with application to word sense disambiguation,2005,8
939968,Using random walks for question-focused sentence retrieval,2005,8
939969,Multi-perspective question answering using the OpQA corpus,2005,8
939970,Automatically evaluating answers to definition questions,2005,8
939971,Integrating linguistic knowledge in passage retrieval for question answering,2005,8
939972,Searching the audio notebook: keyword search in recorded conversations,2005,8
939973,Learning a spelling error model from search query logs,2005,8
939974,Query expansion with the minimum user feedback by transductive learning,2005,8
939975,An orthonormal basis for topic segmentation in tutorial dialogue,2005,8
939976,A generalized framework for revealing analogous themes across related topics,2005,8
939977,Flexible text segmentation with structured multilabel classification,2005,8
939978,The vocal joystick: a voice-based human-computer interface for individuals with motor impairments,2005,8
939979,Speech-based information retrieval system with clarification dialogue strategy,2005,8
939980,Learning mixed initiative dialog strategies by using reinforcement learning on both conversants,2005,8
939990,Proceedings of the main conference on Human Language Technology Conference of the North American Chapter of the Association of Computational Linguistics,2006,8
939991,Capitalizing machine translation,2006,8
939992,Do we need phrases?: challenging the conventional wisdom in statistical machine translation,2006,8
939993,Improved statistical machine translation using paraphrases,2006,8
939994,Segment choice models: feature-rich models for global distortion in statistical machine translation,2006,8
939995,Effectively using syntax for recognizing false entailment,2006,8
939996,Learning to recognize features of valid textual entailments,2006,8
939997,Acquisition of verb entailment from text,2006,8
939998,Acquiring inference rules with temporal constraints by using Japanese coordinated sentences and noun-verb co-occurrences,2006,8
939999,Role of local context in automatic deidentification of ungrammatical, fragmented text,2006,8
940000,Exploiting domain structure for named entity recognition,2006,8
940001,Named entity transliteration and discovery from multilingual comparable corpora,2006,8
940002,Reducing weight undertraining in structured discriminative learning,2006,8
940003,A maximum entropy approach to combining word alignments,2006,8
940004,Alignment by agreement,2006,8
940005,Word alignment via quadratic assignment,2006,8
940006,An empirical study of the behavior of active learning for word sense disambiguation,2006,8
940007,Unknown word sense detection as outlier detection,2006,8
940008,Understanding temporal expressions in emails,2006,8
940009,Partial training for a lexicalized-grammar parser,2006,8
940010,Effective self-training for parsing,2006,8
940011,Multilingual dependency parsing using Bayes Point Machines,2006,8
940012,Multilevel coarse-to-fine PCFG parsing,2006,8
940013,A fully-lexicalized probabilistic model for Japanese syntactic and case structure analysis,2006,8
940014,Fully parsing the Penn Treebank,2006,8
940015,Exploiting semantic role labeling, WordNet and Wikipedia for coreference resolution,2006,8
940016,Identifying and analyzing judgment opinions,2006,8
940017,Learning to detect conversation focus of threaded discussions,2006,8
940018,Towards automatic scoring of non-native spontaneous speech,2006,8
940019,Unsupervised and semi-supervised learning of tone and pitch accent,2006,8
940020,Learning pronunciation dictionaries: language complexity and word selection strategies,2006,8
940021,Relabeling syntax trees to improve syntax-based machine translation quality,2006,8
940022,Grammatical machine translation,2006,8
940023,Synchronous binarization for machine translation,2006,8
940024,Modelling user satisfaction and student learning in a spoken dialogue tutoring system with generic, tutoring, and user affect parameters,2006,8
940025,Comparing the utility of state features in spoken dialogue using reinforcement learning,2006,8
940026,Backoff model training using partially observed data: application to dialog act tagging,2006,8
940027,Exploring syntactic features for relation extraction using a convolution tree kernel,2006,8
940028,Integrating probabilistic extraction models and data mining to discover relations and patterns in text,2006,8
940029,Preemptive information extraction using unrestricted relation discovery,2006,8
940030,Probabilistic context-free grammar induction based on structural zeros,2006,8
940031,Prototype-driven learning for sequence models,2006,8
940032,Learning morphological disambiguation rules for Turkish,2006,8
940033,Cross-entropy and estimation of probabilistic context-free grammars,2006,8
940034,Estimation of consistent probabilistic context-free grammars,2006,8
940035,A better N-best list: practical determinization of weighted finite tree automata,2006,8
940036,Aggregation via set partitioning for natural language generation,2006,8
940037,Incorporating speaker and discourse features into speech summarization,2006,8
940038,Nuggeteer: automatic nugget-based evaluation using descriptions and judgements,2006,8
940039,Will pyramids built of nuggets topple over?,2006,8
940040,Creating a test collection for citation-based IR experiments,2006,8
940041,A machine learning based approach to evaluating retrieval systems,2006,8
940042,Language model information retrieval with document expansion,2006,8
940043,Towards spoken-document retrieval for the internet: lattice indexing for large-scale web-search architectures,2006,8
940044,A fast finite-state relaxation method for enforcing global constraints on sequence decoding,2006,8
940045,Semantic role labeling of nominalized predicates in Chinese,2006,8
940046,Learning for semantic parsing with statistical machine translation,2006,8
940047,ParaEval: using paraphrases to evaluate summaries automatically,2006,8
940048,Paraphrasing for automatic evaluation,2006,8
940049,An information-theoretic approach to automatic evaluation of summaries,2006,8
940050,Cross linguistic name matching in English and Arabic: a "one to many mapping" extension of the Levenshtein edit distance algorithm,2006,8
940051,Language model-based document clustering using random walks,2006,8
940052,Unlimited vocabulary speech recognition for agglutinative languages,2006,8
943793,Proceedings of HLT/EMNLP on Interactive Demonstrations,2005,8
943794,Automatic detection of translation errors: the state of the art,2005,8
943795,Bridging the gap between technology and users: leveraging machine translation in a visual data triage tool,2005,8
943796,Classummary: introducing discussion summarization to online classrooms,2005,8
943797,Demonstrating an interactive semantic role labeling system,2005,8
943798,MindNet: an automatically-created lexical resource,2005,8
943799,NooJ: a linguistic annotation system for corpus processing,2005,8
943800,Pattern visualization for machine translation output,2005,8
943801,Prague Dependency Treebank as an exercise book of Czech,2005,8
943802,Translation exercise assistant: automated generation of translation exercises for native-Arabic speakers learning English,2005,8
943803,WebExperimenter for multiple-choice question generation,2005,8
943804,Dialogue view: an annotation tool for dialogue,2005,8
943805,Extracting information about outbreaks of infectious epidemics,2005,8
943806,A flexible conversational dialog system for mp3 player,2005,8
943807,Japanese speech understanding using grammar specialization,2005,8
943808,The MIT spoken lecture processing project,2005,8
943809,MBOI: discovery of business opportunities on the internet,2005,8
943810,OPINE: extracting product features and opinions from reviews,2005,8
943811,OpinionFinder: a system for subjectivity analysis,2005,8
943812,POSBIOTM/W: a development workbench for machine learning oriented biomedical text mining system,2005,8
943845,Proceedings of the 2006 Conference of the North American Chapter of the Association for Computational Linguistics on Human Language Technology: companion volume: demonstrations,2006,8
943846,InfoMagnets: making sense of corpus data,2006,8
943847,From pipedreams to products, and promise!,2006,8
943848,SmartNotes: implicit labeling of meeting data through user note-taking and browsing,2006,8
943849,MTTK: an alignment toolkit for statistical machine translation,2006,8
943850,AquaLog: an ontology-driven question answering system to interface the semantic web,2006,8
943851,Knowtator: a protégé plug-in for annotated corpus construction,2006,8
943852,Automatic cluster stopping with criterion functions and the gap statistic,2006,8
943853,Automating the creation of interactive glyph-supplemented scatterplots for visualizing algorithm results,2006,8
943854,SconeEdit: a text-guided domain knowledge editor,2006,8
943855,Factoid question answering with web, mobile and speech interfaces,2006,8
943856,Automated quality monitoring for call centers using speech and NLP technologies,2006,8
943857,Proceedings of the 2006 Conference of the North American Chapter of the Association for Computational Linguistics on Human Language Technology: companion volume: doctoral consortium,2006,8
943858,Incorporating gesture and gaze into multimodal models of human-to-human communication,2006,8
943859,Semantic back-pointers from gesture,2006,8
943860,Can the internet help improve machine translation?,2006,8
943861,Efficient algorithms for richer formalisms: parsing and machine translation,2006,8
943862,Identifying perspectives at the document and sentence levels using statistical models,2006,8
943863,Detecting emotion in speech: experiments in three domains,2006,8
943864,Document representation and multilevel measures of document similarity,2006,8
943865,Logical investigations on the adequacy of certain feature-based theories of natural language,2006,8
943866,A hybrid approach to biomedical named entity recognition and semantic role labeling,2006,8
943867,Supporting multiple information-seeking strategies in a single system framework,2006,8
995445,Proceedings of the second international conference on Human Language Technology Research,2002,8
995446,Natural language interaction in goal-directed C&C: a comparative analysis of semantic inference,2002,8
995447,Design of a multi-lingual, parallel-processing statistical parsing engine,2002,8
995448,TONGUES: rapid development of a speech-to-speech translation system,2002,8
995449,Rapid annotation through human-machine collaboration,2002,8
995450,Dynamic stopwording for story link detection,2002,8
995451,Spoken book alignment using WFSTs,2002,8
995452,Interdependencies among dialog acts, task goals and discourse inheritance in mixed-initiative dialogs,2002,8
995453,Drug discovery through information extraction technology,2002,8
995454,Research methodologies, observations and outcomes in (conversational) speech data collection,2002,8
995455,Speech in noisy environments (spine) adds new dimension to speech recognition R&D,2002,8
995456,Using heuristics, syntax and a local dynamic dictionary for protein name tagging,2002,8
995457,The Arizona virtual patient: using question-answering technology to enhance dialogue processing,2002,8
995458,Annotating temporal information: from theory to practice,2002,8
995459,A trainable approach for multi-lingual speech-to-speech translation system,2002,8
995460,Summarizing large document sets using concept-based clustering,2002,8
995461,Automatic summarization of English broadcast news speech,2002,8
995462,A question/answer typology with surface text patterns,2002,8
995463,Adding predicate argument structure to the Penn TreeBank,2002,8
995464,OCR error correction using a noisy channel model,2002,8
995465,Recent improvements to the ATLAS architecture,2002,8
995466,Enhancing the usability and performance of NESPOLE!: a real-world speech-to-speech translation system,2002,8
995467,Spoken dialogue evaluation for the Bell Labs communicator system,2002,8
995468,Tracking and summarizing news on a daily basis with Columbia's Newsblaster,2002,8
995469,XML tag information management system: a workbench for ontology-based knowledge acquisition and integration,2002,8
995470,Maximum entropy estimation for feature forests,2002,8
995471,DialogXML: extending VoiceXML for dynamic dialog management,2002,8
995472,MeetingLogger: rich transcription of courtroom speech,2002,8
995473,An efficient incremental architecture for robust interpretation,2002,8
995474,Automatic paraphrase acquisition from news articles,2002,8
