article_id,topic_id
817933,2
817934,2
817935,2
817936,2
817937,2
817938,2
817939,2
817940,2
817941,2
817942,2
817943,2
817944,2
817945,2
817946,2
817947,2
817948,2
817949,2
817950,2
817951,2
817952,2
817953,2
817954,2
817955,2
817956,2
817957,2
817958,2
817959,2
817960,2
817961,2
817962,2
817963,2
817964,2
817965,2
817966,2
817967,2
817968,2
817969,2
817970,2
817971,2
817972,2
817973,2
817974,2
817975,2
817976,2
817977,2
817978,2
817979,2
817980,2
817981,2
817982,2
817983,2
817984,2
817985,2
817986,2
817987,2
817988,2
817989,2
817990,2
817991,2
817992,2
817993,2
817994,2
817995,2
817996,2
817997,2
817998,2
817999,2
818000,2
818001,2
818002,2
818003,2
818004,2
818005,2
818006,2
818007,2
818008,2
818009,2
818020,2
818021,2
818022,2
818023,2
818024,2
818025,2
818026,2
818027,2
818028,2
818029,2
818030,2
818031,2
818032,2
818033,2
818034,2
818035,2
818036,2
818037,2
818038,2
818039,2
818040,2
818041,2
818042,2
818043,2
818044,2
818045,2
818046,2
818047,2
818048,2
818049,2
818050,2
818051,2
818052,2
818053,2
818054,2
818055,2
818056,2
818057,2
818058,2
818059,2
818060,2
818061,2
818062,2
818063,2
818064,2
818065,2
818066,2
818067,2
818068,2
818069,2
818070,2
818071,2
818072,2
818073,2
818074,2
818075,2
818076,2
818077,2
818078,2
818079,2
818080,2
818081,2
818082,2
818083,2
818084,2
818085,2
818086,2
818087,2
818088,2
818089,2
818090,2
818091,2
818092,2
818093,2
818094,2
818095,2
818096,2
818097,2
818098,2
818099,2
818100,2
818101,2
818102,2
818103,2
818104,2
818105,2
818106,2
818107,2
818108,2
818109,2
818110,2
818111,2
818112,2
818113,2
818114,2
818115,2
818116,2
818117,2
818118,2
818119,2
818120,2
818121,2
818122,2
818123,2
818124,2
819260,2
819261,2
819262,2
819263,2
819264,2
819265,2
819266,2
819267,2
819268,2
819269,2
819270,2
819271,2
819272,2
819273,2
819274,2
819275,2
819276,2
819277,2
819278,2
819279,2
819280,2
819281,2
819282,2
819283,2
819284,2
829211,1
836198,0
836199,0
836669,0
836670,0
836671,0
836672,0
836673,0
836674,0
836675,0
836676,0
836677,0
836678,0
836679,0
836680,0
836681,0
836682,0
836683,0
836684,0
836685,0
836686,0
836687,0
836688,0
836689,0
836690,0
836691,0
836692,0
836693,0
836694,0
836695,0
836696,0
836697,0
836698,0
836699,0
836700,0
836701,0
836702,0
836703,0
836704,0
836705,0
836706,0
836707,0
836708,0
836709,0
836710,0
836711,0
836712,0
836713,0
836714,0
836715,0
836716,0
836717,0
836718,0
836719,0
836720,0
836721,0
836722,0
836723,0
836724,0
836725,0
836726,0
836727,0
836728,0
836729,0
836730,0
836731,0
836732,0
836733,0
836734,0
836735,0
836736,0
836737,0
836738,0
836739,0
836740,0
836741,0
836742,0
836743,0
836744,0
836745,0
836746,0
836747,0
836748,0
836749,0
836750,0
836751,0
836752,0
836753,0
836754,0
836755,0
836756,0
836757,0
836758,0
836759,0
836760,0
836761,0
836762,0
836763,0
836764,0
836765,0
836766,0
836767,0
836768,0
836769,0
836770,0
836771,0
836772,0
836773,0
836774,0
836775,0
836776,0
836777,0
836778,0
836779,0
836780,0
836781,0
836782,0
836783,0
836784,0
836785,0
836786,0
836787,0
836788,0
836789,0
836790,0
836791,0
836792,0
836793,0
836794,0
836795,0
836796,0
836797,0
836798,0
836799,0
836800,0
836801,0
836802,0
836803,0
836804,0
836805,0
836806,0
836807,0
836808,0
836809,0
836810,0
836811,0
836812,0
836813,0
836814,0
836815,0
836816,0
836817,0
836818,0
836819,0
836820,0
836821,0
836822,0
836823,0
836824,0
836825,0
836826,0
836827,0
836828,0
836829,0
836830,0
836831,0
836832,0
836833,0
836834,0
836835,0
836836,0
836837,0
836838,0
836839,0
836840,0
836841,0
836842,0
836843,0
836844,0
836845,0
836846,0
836847,0
836848,0
836849,0
836850,0
836851,0
836852,0
836853,0
836854,0
836855,0
836856,0
836857,0
836858,0
836859,0
836860,0
836861,0
836862,0
836863,0
836864,0
836865,0
836866,0
836867,0
836868,0
836869,0
836870,0
836871,0
836872,0
836873,0
836874,0
836875,0
836876,0
836877,0
836878,0
836879,0
836880,0
836881,0
836882,0
836883,0
836884,0
836885,0
836886,0
836887,0
836888,0
836889,0
836890,0
836891,0
836892,0
836893,0
836894,0
836895,0
836896,0
836897,0
836898,0
836899,0
836900,0
836901,0
836902,0
836903,0
836904,0
836905,0
836906,0
836907,0
836908,0
836909,0
836910,0
836911,0
836912,0
838370,0
838689,0
838690,0
838691,0
838692,0
838693,0
838694,0
838695,0
838696,0
838697,0
838698,0
838699,0
838700,0
838701,0
838702,0
838703,0
838704,0
838705,0
838706,0
838707,0
838708,0
838709,0
838710,0
838711,0
838712,0
838713,0
838715,0
838716,0
838717,0
838718,0
838719,0
838720,0
838721,0
838722,0
838723,0
838724,0
838725,0
838726,0
838727,0
838728,0
838729,0
838730,0
838731,0
838732,0
838733,0
838734,0
838735,0
838736,0
838737,0
838738,0
838739,0
838740,0
838741,0
838742,0
838743,0
838744,0
838745,0
838746,0
838747,0
838748,0
838749,0
838750,0
838751,0
838752,0
838753,0
838754,0
838755,0
838756,0
838757,0
838758,0
838759,0
838760,0
838761,0
838762,0
838763,0
838764,0
838765,0
838766,0
838767,0
838768,0
838769,0
838770,0
838771,0
838772,0
838773,0
838774,0
838775,0
838776,0
838777,0
838778,0
838779,0
838780,0
838781,0
838782,0
838783,0
838784,0
838785,0
838786,0
838787,0
838788,0
838789,0
838790,0
838791,0
838792,0
838793,0
838794,0
838795,0
838796,0
838797,0
838798,0
838799,0
838800,0
838801,0
838802,0
838803,0
838804,0
838805,0
838806,0
838807,0
838808,0
838809,0
838810,0
838811,0
838812,0
838813,0
838814,0
838815,0
838816,0
838817,0
838818,0
838819,0
838820,0
838821,0
838822,0
838823,0
838824,0
838825,0
838826,0
838827,0
838828,0
838829,0
838830,0
838831,0
838832,0
838833,0
838834,0
838835,0
838836,0
838837,0
838838,0
838839,0
838840,0
838841,0
838842,0
838843,0
838844,0
838845,0
838846,0
838847,0
838848,0
838849,0
838850,0
838851,0
838852,0
838853,0
838854,0
838855,0
838856,0
838857,0
838858,0
838859,0
838860,0
838861,0
838862,0
838863,0
838864,0
838865,0
838866,0
838867,0
838868,0
838869,0
838870,0
838871,0
838872,0
838873,0
838874,0
840834,1
840835,1
840836,1
840837,1
840838,1
840839,1
840840,1
840841,1
840842,1
840843,1
840844,1
840845,1
840846,1
840847,1
840848,1
840849,1
840850,1
840851,1
840852,1
840853,1
840854,1
840855,1
840856,1
840857,1
840858,1
840859,1
840860,1
840861,1
840862,1
840863,1
840864,1
840865,1
840866,1
840867,1
840868,1
840869,1
840870,1
840871,1
840872,1
840873,1
840874,1
840875,1
840876,1
840877,1
840878,1
840879,1
840880,1
840881,1
840882,1
840883,1
840884,1
840885,1
840886,1
840887,1
840888,1
840889,1
840890,1
840891,1
840892,1
840893,1
840894,1
840895,1
840896,1
840897,1
840898,1
840899,1
840900,1
840901,1
840902,1
840903,1
840904,1
840905,1
840906,1
840907,1
840908,1
840909,1
840910,1
840911,1
840912,1
840913,1
840914,1
840915,1
840916,1
840917,1
840918,1
840919,1
840920,1
840921,1
840922,1
840923,1
840924,1
840925,1
840926,1
840927,1
840928,1
840929,1
840930,1
840931,1
840932,1
840933,1
840934,1
840935,1
840936,1
840937,1
840938,1
840939,1
840940,1
840941,1
840942,1
840943,1
840944,1
840945,1
840946,1
840947,1
840948,1
840949,1
840950,1
840951,1
840952,1
840953,1
840954,1
840955,1
840956,1
840957,1
840958,1
840959,1
840960,1
840961,1
840962,1
840963,1
840964,1
840965,1
840966,1
840967,1
840968,1
853612,2
853613,2
853614,2
853615,2
853616,2
853617,2
853618,2
853619,2
853620,2
853621,2
853622,2
853623,2
853624,2
853625,2
853626,2
853627,2
853628,2
853629,2
853630,2
853644,2
853645,2
853646,2
853647,2
853648,2
853649,2
853650,2
853651,2
853652,2
853653,2
853654,2
853655,2
853656,2
853657,2
853658,2
853659,2
853660,2
853661,2
853662,2
853663,2
853842,2
853843,2
853844,2
853845,2
853846,2
853847,2
853848,2
853849,2
853850,2
853851,2
853852,2
853853,2
853854,2
853855,2
853856,2
853857,2
853858,2
853859,2
853860,2
853861,2
853862,2
853863,2
853864,2
853865,2
853866,2
853867,2
853868,2
853869,2
854635,2
854636,2
854637,2
854638,2
854639,2
854640,2
854641,2
854642,2
854643,2
854644,2
854645,2
854646,2
854647,2
854648,2
854649,2
854650,2
854651,2
854652,2
854653,2
854654,2
854655,2
854656,2
854657,2
854658,2
854659,2
854660,2
854661,2
854662,2
854663,2
854664,2
854665,2
854666,2
854667,2
854668,2
854669,2
854670,2
854671,2
854672,2
854673,2
854674,2
854675,2
854676,2
854834,2
854835,2
854836,2
854837,2
854838,2
854839,2
854840,2
854841,2
854842,2
854843,2
854844,2
854845,2
854846,2
854847,2
854848,2
854849,2
854850,2
854851,2
854852,2
854853,2
854854,2
854855,2
854856,2
854857,2
854858,2
854859,2
854860,2
854861,2
854862,2
854863,2
854864,2
854865,2
854866,2
854867,2
854868,2
854869,2
854870,2
854871,2
854872,2
854873,2
854874,2
854882,2
855125,2
855126,2
855127,2
855128,2
855129,2
855130,2
855131,2
855132,2
855133,2
855134,2
855135,2
855136,2
855137,2
855138,2
855152,2
855153,2
855154,2
855155,2
855156,2
855157,2
855158,2
855159,2
855160,2
855161,2
855162,2
855265,2
855266,2
855267,2
855268,2
855269,2
855270,2
855271,2
855272,2
855273,2
855274,2
855275,2
855276,2
855277,2
855278,2
855279,2
855280,2
855281,2
855282,2
855283,2
855284,2
855285,2
855286,2
855287,2
855288,2
855289,2
855290,2
855291,2
855292,2
855293,2
855304,2
855305,2
855306,2
855307,2
855308,2
855309,2
855310,2
855311,2
855312,2
855313,2
855314,2
855315,2
855316,2
855367,2
855368,2
855369,2
855370,2
855371,2
855372,2
855373,2
855374,2
855375,2
855376,2
855377,2
871864,2
871865,2
871866,2
871867,2
871868,2
871869,2
871870,2
871871,2
871872,2
871873,2
871874,2
871875,2
871876,2
871877,2
871878,2
871879,2
871880,2
871881,2
871882,2
871883,2
871884,2
871885,2
871886,2
871887,2
871888,2
871889,2
871890,2
871891,2
871892,2
871893,2
871894,2
871895,2
871896,2
871897,2
871898,2
871899,2
871900,2
871901,2
871902,2
871903,2
871904,2
871905,2
871906,2
871907,2
871908,2
871909,2
871910,2
871911,2
871912,2
871913,2
871914,2
871915,2
871916,2
871917,2
871918,2
871919,2
871920,2
871921,2
871922,2
871923,2
871924,2
871925,2
871926,2
871927,2
871928,2
871929,2
871930,2
871931,2
871932,2
871933,2
875944,1
875945,1
875946,1
875947,1
875948,1
875949,1
875950,1
875951,1
875952,1
875953,1
875954,1
875955,1
875956,1
875957,1
875958,1
875959,1
875960,1
875961,1
875962,1
875963,1
875964,1
875965,1
875966,1
875967,1
875968,1
875969,1
875970,1
875971,1
875972,1
875973,1
875974,1
875975,1
875976,1
875977,1
875978,1
875979,1
875980,1
875981,1
875982,1
875983,1
875984,1
875985,1
875986,1
875987,1
875988,1
875989,1
875990,1
875991,1
875992,1
875993,1
875994,1
875995,1
875996,1
875997,1
875998,1
875999,1
876000,1
876001,1
876002,1
876003,1
876004,1
876005,1
876006,1
876007,1
876008,1
876009,1
876010,1
876011,1
876012,1
876013,1
876014,1
876015,1
876016,1
876017,1
876018,1
876019,1
876020,1
876021,1
876022,1
876023,1
876024,1
876025,1
876026,1
876027,1
876028,1
876029,1
876030,1
876031,1
876032,1
876033,1
876034,1
876035,1
876036,1
876037,1
876038,1
876039,1
876040,1
876041,1
876042,1
876043,1
876044,1
876045,1
876046,1
876047,1
876048,1
876049,1
876050,1
876051,1
876052,1
876053,1
876054,1
876055,1
876056,1
876057,1
876058,1
876059,1
876060,1
876061,1
876062,1
876063,1
876064,1
876065,1
876066,1
876067,1
876068,1
876069,1
876070,1
876071,1
876072,1
876073,1
876074,1
876075,1
876076,1
876077,1
876078,1
876079,1
876080,1
876081,1
876082,1
876083,1
876084,1
883609,0
883610,0
883804,0
883805,0
883806,0
883807,0
883808,0
883809,0
883810,0
883811,0
883812,0
883813,0
883814,0
883815,0
883816,0
883817,0
883818,0
883820,0
883821,0
883822,0
883823,0
883824,0
883825,0
883826,0
883827,0
883828,0
883829,0
883830,0
883831,0
883832,0
883833,0
883834,0
883835,0
883836,0
883837,0
883838,0
883839,0
883840,0
883841,0
883842,0
883843,0
883844,0
883845,0
883846,0
883847,0
883848,0
883849,0
883850,0
883851,0
883852,0
883853,0
883854,0
883855,0
883856,0
883857,0
883858,0
883859,0
883860,0
883861,0
883862,0
883863,0
883864,0
883865,0
883866,0
883867,0
883868,0
883869,0
883870,0
883871,0
883872,0
883873,0
883874,0
883875,0
883876,0
883877,0
883878,0
883879,0
883880,0
883881,0
883882,0
883883,0
883884,0
883885,0
883886,0
883887,0
883888,0
883889,0
883890,0
883891,0
883892,0
883893,0
883894,0
883895,0
883896,0
883897,0
883898,0
883899,0
883900,0
883901,0
883902,0
883903,0
883904,0
883905,0
883906,0
883907,0
883908,0
883909,0
883910,0
883911,0
883912,0
883913,0
883914,0
883915,0
883916,0
883917,0
883918,0
883919,0
883920,0
883921,0
883922,0
883923,0
883924,0
883925,0
883926,0
883927,0
883928,0
883929,0
883930,0
883931,0
883932,0
883933,0
883934,0
883935,0
883936,0
883937,0
883938,0
883939,0
883940,0
883941,0
883942,0
883943,0
883944,0
883945,0
883946,0
883947,0
883948,0
883949,0
883950,0
883951,0
883952,0
883953,0
883954,0
883955,0
883956,0
883957,0
883958,0
883959,0
883960,0
883961,0
883962,0
883963,0
883964,0
883965,0
883966,0
883967,0
883968,0
883969,0
883970,0
883971,0
883972,0
883973,0
883974,0
883975,0
883976,0
883977,0
883978,0
883979,0
883980,0
883981,0
883982,0
883983,0
883984,0
883985,0
883986,0
883987,0
883988,0
883989,0
883990,0
883991,0
883992,0
883993,0
883994,0
883995,0
883996,0
883997,0
883998,0
883999,0
884000,0
884001,0
884002,0
884003,0
884004,0
884005,0
884006,0
884007,0
884008,0
884009,0
884010,0
884011,0
884012,0
884013,0
884014,0
884015,0
884016,0
884017,0
884018,0
884019,0
884020,0
884021,0
884022,0
884023,0
884024,0
884025,0
884026,0
884027,0
884028,0
884029,0
884030,0
884031,0
884032,0
884033,0
884034,0
884035,0
884036,0
884037,0
884038,0
884039,0
884040,0
884041,0
884042,0
884043,0
884044,0
884045,0
884046,0
884047,0
884048,0
884049,0
884050,0
884051,0
884052,0
884053,0
884054,0
884055,0
884056,0
884057,0
884058,0
884059,0
884060,0
884061,0
884062,0
884063,0
884064,0
884065,0
884066,0
884067,0
884068,0
884069,0
884070,0
884071,0
884072,0
884073,0
884074,0
884075,0
884076,0
884077,0
884078,0
884079,0
884080,0
884081,0
884082,0
884083,0
884084,0
884085,0
884086,0
884087,0
884088,0
884089,0
884090,0
884091,0
884092,0
884093,0
884094,0
884095,0
884096,0
884097,0
884098,0
884099,0
884100,0
884101,0
884102,0
884103,0
884104,0
884105,0
884106,0
884107,0
884108,0
884109,0
884110,0
884111,0
884112,0
884113,0
884114,0
884115,0
884116,0
884117,0
884118,0
884119,0
884120,0
925090,1
926837,2
938652,2
938653,2
938654,2
938655,2
938656,2
938657,2
938658,2
938659,2
938660,2
938661,2
938662,2
938663,2
938664,2
938665,2
938666,2
938667,2
938668,2
938669,2
938670,2
938671,2
938672,2
938673,2
938674,2
938675,2
938676,2
938677,2
938678,2
938679,2
938680,2
938681,2
938682,2
938683,2
938684,2
938685,2
938686,2
938687,2
938688,2
938689,2
938690,2
938691,2
938692,2
938693,2
938694,2
938695,2
938696,2
938697,2
938698,2
938699,2
938700,2
938701,2
938702,2
938703,2
938704,2
938705,2
938706,2
938707,2
938708,2
938709,2
938710,2
938711,2
938712,2
938713,2
938714,2
938715,2
938716,2
938717,2
938718,2
938719,2
938720,2
938721,2
938722,2
938723,2
938724,2
938725,2
938726,2
938727,2
938728,2
938729,2
938730,2
938731,2
938732,2
938733,2
938734,2
938735,2
938736,2
938737,2
938738,2
938739,2
938740,2
939331,2
939332,2
939333,2
939334,2
939335,2
939336,2
939337,2
939338,2
939339,2
939340,2
939341,2
939342,2
939343,2
939344,2
939345,2
939346,2
939347,2
939348,2
939349,2
939350,2
939351,2
939352,2
939353,2
939354,2
939355,2
939356,2
939357,2
939358,2
939359,2
939360,2
939361,2
939362,2
939363,2
939364,2
939365,2
939366,2
939367,2
939368,2
939369,2
939370,2
939371,2
939372,2
939373,2
939374,2
939375,2
939376,2
939377,2
939378,2
939379,2
939380,2
939381,2
939382,2
939383,2
939384,2
939385,2
939386,2
939387,2
939388,2
939389,2
939390,2
939391,2
939392,2
939393,2
939394,2
939395,2
939396,2
939397,2
939398,2
939399,2
939400,2
939401,2
939402,2
939403,2
939404,2
939405,2
939406,2
939407,2
939408,2
939853,2
939854,2
939855,2
939856,2
939857,2
939858,2
939859,2
939860,2
939861,2
939862,2
939863,2
939864,2
939865,2
939866,2
939867,2
939868,2
939869,2
939870,2
939871,2
939872,2
939873,2
939874,2
939875,2
939876,2
939877,2
939878,2
939879,2
939880,2
939881,2
939882,2
939883,2
939884,2
939885,2
939886,2
939887,2
939888,2
939889,2
939890,2
939891,2
939892,2
939893,2
939894,2
939895,2
939896,2
939897,2
939898,2
939899,2
939900,2
939901,2
939902,2
939903,2
939904,2
939905,2
939906,2
939907,2
939908,2
939909,2
939910,2
939911,2
939912,2
939913,2
939914,2
939915,2
939916,2
939917,2
939918,2
939919,2
939920,2
939921,2
939922,2
939923,2
939924,2
939925,2
939926,2
939927,2
939928,2
939929,2
939930,2
939931,2
939932,2
939933,2
939934,2
939935,2
939936,2
939937,2
939938,2
939939,2
939940,2
939941,2
939942,2
939943,2
939944,2
939945,2
939946,2
939947,2
939948,2
939949,2
939950,2
939951,2
939952,2
939953,2
939954,2
939955,2
939956,2
939957,2
939958,2
939959,2
939960,2
939961,2
939962,2
939963,2
939964,2
939965,2
939966,2
939967,2
939968,2
939969,2
939970,2
939971,2
939972,2
939973,2
939974,2
939975,2
939976,2
939977,2
939978,2
939979,2
939980,2
939990,2
939991,2
939992,2
939993,2
939994,2
939995,2
939996,2
939997,2
939998,2
939999,2
940000,2
940001,2
940002,2
940003,2
940004,2
940005,2
940006,2
940007,2
940008,2
940009,2
940010,2
940011,2
940012,2
940013,2
940014,2
940015,2
940016,2
940017,2
940018,2
940019,2
940020,2
940021,2
940022,2
940023,2
940024,2
940025,2
940026,2
940027,2
940028,2
940029,2
940030,2
940031,2
940032,2
940033,2
940034,2
940035,2
940036,2
940037,2
940038,2
940039,2
940040,2
940041,2
940042,2
940043,2
940044,2
940045,2
940046,2
940047,2
940048,2
940049,2
940050,2
940051,2
940052,2
943793,2
943794,2
943795,2
943796,2
943797,2
943798,2
943799,2
943800,2
943801,2
943802,2
943803,2
943804,2
943805,2
943806,2
943807,2
943808,2
943809,2
943810,2
943811,2
943812,2
943845,2
943846,2
943847,2
943848,2
943849,2
943850,2
943851,2
943852,2
943853,2
943854,2
943855,2
943856,2
943857,2
943858,2
943859,2
943860,2
943861,2
943862,2
943863,2
943864,2
943865,2
943866,2
943867,2
995445,2
995446,2
995447,2
995448,2
995449,2
995450,2
995451,2
995452,2
995453,2
995454,2
995455,2
995456,2
995457,2
995458,2
995459,2
995460,2
995461,2
995462,2
995463,2
995464,2
995465,2
995466,2
995467,2
995468,2
995469,2
995470,2
995471,2
995472,2
995473,2
995474,2
995475,2
995476,2
995477,2
995478,2
995479,2
995480,2
995481,2
995482,2
995483,2
995484,2
995485,2
995486,2
995487,2
995488,2
995489,2
995490,2
995491,2
995492,2
995493,2
995494,2
995495,2
995496,2
995497,2
995498,2
995499,2
995500,2
995501,2
995502,2
995503,2
995504,2
995505,2
995506,2
995507,2
995508,2
995509,2
995510,2
995511,2
995512,2
995513,2
995514,2
995515,2
995516,2
995517,2
995518,2
995519,2
995520,2
995521,2
995522,2
995523,2
995524,2
995525,2
995526,2
1000334,1
1148249,0
1148250,0
1148251,0
1148252,0
1148253,0
1148254,0
1148255,0
1148256,0
1148257,0
1148258,0
1148259,0
1148260,0
1148261,0
1148262,0
1148263,0
1148264,0
1148265,0
1148266,0
1148267,0
1148268,0
1148269,0
1148270,0
1148271,0
1148272,0
1148273,0
1148274,0
1148275,0
1148276,0
1148277,0
1148278,0
1148279,0
1148280,0
1148281,0
1148282,0
1148283,0
1148284,0
1148285,0
1148286,0
1148287,0
1148288,0
1148289,0
1148290,0
1148291,0
1148292,0
1148293,0
1148294,0
1148295,0
1148296,0
1148297,0
1148298,0
1148299,0
1148300,0
1148301,0
1148302,0
1148303,0
1148304,0
1148305,0
1148306,0
1148307,0
1148308,0
1148309,0
1148310,0
1148311,0
1148312,0
1148313,0
1148314,0
1148315,0
1148316,0
1148317,0
1148318,0
1148319,0
1148320,0
1148321,0
1148322,0
1148323,0
1148324,0
1148325,0
1148326,0
1148327,0
1148328,0
1148329,0
1148330,0
1148331,0
1148332,0
1148333,0
1148334,0
1148335,0
1148336,0
1148337,0
1148338,0
1148339,0
1148340,0
1148341,0
1148342,0
1148343,0
1148344,0
1148345,0
1148346,0
1148347,0
1148440,0
1148441,0
1148442,0
1148443,0
1148444,0
1148445,0
1148446,0
1148447,0
1148448,0
1148449,0
1148450,0
1148451,0
1148452,0
1148453,0
1148454,0
1148455,0
1148456,0
1148457,0
1148458,0
1148459,0
1148460,0
1148461,0
1148462,0
1148463,0
1148464,0
1148465,0
1148466,0
1148467,0
1148468,0
1148469,0
1148470,0
1148471,0
1148472,0
1148473,0
1148474,0
1148475,0
1148476,0
1148477,0
1148478,0
1148479,0
1148480,0
1148481,0
1148482,0
1148483,0
1148484,0
1148485,0
1148486,0
1148487,0
1148488,0
1148489,0
1148490,0
1148491,0
1148492,0
1148493,0
1148494,0
1148495,0
1148496,0
1148497,0
1148498,0
1148499,0
1149113,0
1149114,0
1149115,0
1149116,0
1149117,0
1149118,0
1149119,0
1149120,0
1149121,0
1149122,0
1149123,0
1149124,0
1149125,0
1149126,0
1149127,0
1149128,0
1149129,0
1149130,0
1149131,0
1149132,0
1149133,0
1149134,0
1149135,0
1149136,0
1149137,0
1149138,0
1149139,0
1149140,0
1149141,0
1149142,0
1149143,0
1149144,0
1149145,0
1149146,0
1149147,0
1149148,0
1149149,0
1149150,0
1149151,0
1149152,0
1149153,0
1149154,0
1149155,0
1149156,0
1149157,0
1149158,0
1149159,0
1149160,0
1149161,0
1149162,0
1149163,0
1149164,0
1149165,0
1149166,0
1149167,0
1149168,0
1149169,0
1149170,0
1149171,0
1149172,0
1149173,0
1149174,0
1169452,0
1169453,0
1169454,0
1169455,0
1211690,1
1211691,1
1211692,1
1211693,1
1211694,1
1211695,1
1211696,1
1211697,1
1211698,1
1211699,1
1211700,1
1211701,1
1211702,1
1211703,1
1211704,1
1211705,1
1211706,1
1211707,1
1211708,1
1211709,1
1211710,1
1211711,1
1211712,1
1211713,1
1211714,1
1211715,1
1211716,1
1211717,1
1211718,1
1211719,1
1211720,1
1211721,1
1211722,1
1211723,1
1211724,1
1211725,1
1211726,1
1211727,1
1211728,1
1211729,1
1211730,1
1211731,1
1211732,1
1211733,1
1211734,1
1211735,1
1211736,1
1211737,1
1211738,1
1211739,1
1211740,1
1211741,1
1211742,1
1211743,1
1211744,1
1211745,1
1211746,1
1211747,1
1211748,1
1211749,1
1211750,1
1211751,1
1211752,1
1211753,1
1211754,1
1211755,1
1211756,1
1211757,1
1211758,1
1211759,1
1211760,1
1211761,1
1211762,1
1211763,1
1211764,1
1211765,1
1211766,1
1211767,1
1211768,1
1211769,1
1211770,1
1211771,1
1211772,1
1211773,1
1211774,1
1211775,1
1211776,1
1211777,1
1211778,1
1211779,1
1211780,1
1211781,1
1211782,1
1211783,1
1211784,1
1211785,1
1211786,1
1211787,1
1211788,1
1211789,1
1211790,1
1211791,1
1211792,1
1211793,1
1211794,1
1211795,1
1211796,1
1211797,1
1211798,1
1211799,1
1211800,1
1211801,1
1211802,1
1211803,1
1211804,1
1211805,1
1211806,1
1211807,1
1211808,1
1211809,1
1211810,1
1211811,1
1211812,1
1211813,1
1211814,1
1211815,1
1211816,1
1211817,1
1211818,1
1211819,1
1211820,1
1211821,1
1211822,1
1211823,1
1211824,1
1211825,1
1211826,1
1211827,1
1211828,1
1211829,1
1211830,1
1211831,1
1211832,1
1211833,1
1211834,1
1211835,1
1211836,1
1211837,1
1211838,1
1211839,1
1211840,1
1211841,1
1211842,1
1211843,1
1211844,1
1211846,1
1211847,1
1211848,1
1211849,1
1211850,1
1211851,1
1211852,1
1211853,1
1211855,1
1211856,1
1211857,1
1211859,1
1211860,1
1211861,1
1211863,1
1211864,1
1211865,1
1211866,1
1211867,1
1211868,1
1211870,1
1211871,1
1211872,1
1211873,1
1211874,1
1214071,2
1214072,2
1214073,2
1214074,2
1214075,2
1214076,2
1214077,2
1214078,2
1214079,2
1214080,2
1214081,2
1214082,2
1214083,2
1214084,2
1214085,2
1215254,2
1215255,2
1215256,2
1215257,2
1215258,2
1215259,2
1215260,2
1215261,2
1215262,2
1215263,2
1215264,2
1215265,2
1215266,2
1215267,2
1215268,2
1215269,2
1215270,2
1215271,2
1215272,2
1215273,2
1215274,2
1215275,2
1215276,2
1215277,2
1215278,2
1215279,2
1215280,2
1215281,2
1215282,2
1215283,2
1215284,2
1215285,2
1215286,2
1215287,2
1215288,2
1215289,2
1215290,2
1215291,2
1215292,2
1215293,2
1215294,2
1215295,2
1215296,2
1215297,2
1215298,2
1215299,2
1215300,2
1215301,2
1215302,2
1215303,2
1215304,2
1215305,2
1215306,2
1215307,2
1215308,2
1215309,2
1215310,2
1215311,2
1215312,2
1215313,2
1215314,2
1215315,2
1215316,2
1215317,2
1215318,2
1215319,2
1215320,2
1215321,2
1215322,2
1215323,2
1215324,2
1215325,2
1215326,2
1215327,2
1215328,2
1215329,2
1215330,2
1215331,2
1215332,2
1215333,2
1215334,2
1215335,2
1215336,2
1215337,2
1215338,2
1215339,2
1215340,2
1215341,2
1215342,2
1215343,2
1215344,2
1215345,2
1215346,2
1215347,2
1215348,2
1215349,2
1215350,2
1215351,2
1215352,2
1215353,2
1215354,2
1215355,2
1215356,2
1215357,2
1215358,2
1215359,2
1215360,2
1215361,2
1215362,2
1215363,2
1215364,2
1215365,2
1215366,2
1215367,2
1215368,2
1215369,2
1215370,2
1215371,2
1215372,2
1215373,2
1215374,2
1215375,2
1215376,2
1215377,2
1215378,2
1215379,2
1215380,2
1215381,2
1215382,2
1215383,2
1215384,2
1215385,2
1215386,2
1215387,2
1215388,2
1215389,2
1215390,2
1215391,2
1215392,2
1215393,2
1215394,2
1215395,2
1215396,2
1215397,2
1220992,2
1220993,2
1220994,2
1220995,2
1220996,2
1220997,2
1220998,2
1220999,2
1221000,2
1221001,2
1221002,2
1221003,2
1221004,2
1221005,2
1221006,2
1221007,2
1221008,2
1221009,2
1221010,2
1221011,2
1221012,2
1221013,2
1221014,2
1221015,2
1221016,2
1221017,2
1221018,2
1221019,2
1221020,2
1221021,2
1221022,2
1221023,2
1221024,2
1221025,2
1221026,2
1221027,2
1221028,2
1221029,2
1221030,2
1223689,2
1223690,2
1223691,2
1223692,2
1223693,2
1223694,2
1223695,2
1223696,2
1223697,2
1223698,2
1223699,2
1223700,2
1223701,2
1223702,2
1223703,2
1223704,2
1223705,2
1223706,2
1223707,2
1223708,2
1223709,2
1223710,2
1223711,2
1223712,2
1223713,2
1261524,2
1261525,2
1261526,2
1261527,2
1261528,2
1261529,2
1261530,2
1261531,2
1261532,2
1261533,2
1261534,2
1261535,2
1261536,2
1261537,2
1261538,2
1261539,2
1261540,2
1261541,2
1261542,2
1261543,2
1261544,2
