author_id_1,author_id_2,n_colab
461074,1451569,1
461074,1577739,1
461134,1697674,1
461145,1307449,1
461288,790041,1
461288,918047,3
461318,632893,1
461318,812451,1
461470,1269223,1
461470,1351785,1
461526,759238,1
461526,1023328,1
461669,621973,1
461669,680240,1
461669,1365167,1
461669,1483863,1
461677,707590,2
461783,623813,1
461783,1646387,1
461843,538109,1
461843,751424,1
461890,865113,1
461890,985698,1
461890,1267563,1
461893,512445,2
461893,568091,1
461893,622778,1
461893,623191,1
461893,749131,1
461893,1010104,1
461893,1061759,1
461893,1440387,1
462007,1061920,1
462007,1074844,1
462007,1194519,1
462007,1600801,1
462024,508666,1
462024,556447,1
462024,626127,1
462024,836218,1
462024,957864,1
462024,1102440,1
462024,1518705,1
462024,1668129,1
462228,808600,1
462228,1179832,1
462228,1706949,1
462301,1008902,1
462614,803640,1
462708,610486,1
462708,938653,1
462708,938656,1
462731,808818,1
462731,922291,1
462731,1151468,1
462731,1196449,1
462752,1306717,1
462752,1630460,1
462848,860798,1
462848,1415798,1
462888,769248,1
462975,757333,2
463038,782448,1
463038,992759,1
463038,1091433,1
463038,1093321,1
463080,1626237,1
463084,1503940,3
463084,1696242,1
463084,1697003,1
463242,481403,1
463242,771614,1
463242,822317,1
463242,939302,1
463242,1138265,1
463242,1517929,1
463242,1555571,1
463312,1388887,1
463450,769248,1
463450,1233006,1
463450,1328266,1
463481,782268,1
463481,1674774,1
463823,982785,1
463882,495096,1
463882,537913,1
463882,580769,1
463882,793168,1
463882,860189,1
463882,1202555,1
463882,1323047,1
463882,1365167,1
463882,1466580,1
463882,1645674,1
463937,1289243,1
464038,943274,1
464038,1344038,1
464038,1420262,1
464073,670393,1
464099,595755,1
464099,735978,1
464099,1459423,1
464099,1539108,1
464099,1555810,1
464099,1608399,1
464174,957091,1
464174,976347,1
464174,978363,1
464174,1269764,1
464431,479962,1
464431,536062,3
464431,596771,2
464431,780828,1
464494,702158,1
464494,1068376,1
464494,1710346,1
464505,604672,1
464505,895174,1
464531,500564,1
464531,1680832,1
464599,647366,1
464599,702158,1
464599,774811,1
464599,1228732,3
464599,1548561,1
464695,748621,1
464695,766309,1
464695,1258733,1
464718,524070,1
464718,622153,1
464718,751419,1
464718,1162951,1
464718,1189904,1
464775,752856,1
464775,1482378,1
464775,1534036,2
464775,1671429,1
464775,1677917,1
464775,1703562,1
464816,1059154,1
464903,1026064,1
464903,1494062,1
465125,509381,1
465125,1402449,3
465128,625409,1
465128,774817,1
465128,920784,1
465128,1174956,1
465128,1188905,1
465128,1682226,1
465168,1119028,1
465326,469803,1
465453,1513350,2
465527,1135371,2
465529,1133841,1
465740,884328,1
465740,1548984,1
465931,1417946,1
465931,1635662,1
465966,956204,1
466003,1374828,2
466003,1473558,1
466007,596299,1
466050,1524999,1
466050,1565369,1
466050,1710346,1
466056,1246602,1
466056,1566983,1
466059,503293,1
466059,523691,2
466059,630142,1
466059,647779,1
466059,667956,3
466059,677454,1
466059,715141,2
466059,812872,1
466059,909281,1
466059,922275,3
466059,943045,1
466059,990857,2
466059,1058643,1
466059,1131476,1
466059,1165902,1
466059,1166491,2
466059,1174798,1
466059,1221922,1
466059,1248621,2
466059,1342063,2
466059,1367580,1
466059,1412700,2
466059,1536643,1
466059,1579818,1
466059,1615886,1
466059,1628448,1
466059,1645402,3
466059,1650436,1
466059,1700565,2
466137,737323,1
466161,826291,1
466171,1007507,1
466171,1155927,1
466177,748621,1
466177,887751,1
466190,525837,1
466190,568091,1
466239,664658,1
466503,1337187,1
466503,1455771,1
466506,502983,3
466506,836530,2
466506,1373633,1
466506,1685665,1
466506,1695710,2
467022,562823,4
467022,1465848,1
467022,1554961,1
467045,470207,1
467045,525274,1
467045,603115,1
467045,614872,1
467074,676228,1
467074,1613540,1
467074,1665372,2
467184,856706,1
467184,1273672,1
467278,1238687,1
467278,1579136,1
467341,524382,1
467341,734027,1
467341,1284839,1
467341,1471531,1
467441,809347,1
467441,887172,1
467441,894206,1
467441,1685733,1
467615,653846,1
467615,667435,1
467615,849367,1
467615,1008140,1
467615,1010104,1
467615,1023174,1
467615,1029853,1
467615,1042446,1
467615,1112104,1
467615,1140397,1
467615,1168903,2
467615,1258601,1
467615,1259503,2
467615,1639847,1
467615,1644758,1
467652,875033,1
467652,1120305,1
467652,1176357,1
467680,468873,2
467785,488895,2
467785,802720,1
467852,1037322,1
467852,1415935,1
467994,845742,1
468066,1157663,1
468067,1563394,1
468067,1707577,1
468127,489491,1
468224,496963,1
468283,955340,1
468283,1247790,1
468283,1408985,1
468306,493261,1
468306,625964,1
468326,521844,3
468326,698366,1
468326,777569,2
468326,989417,2
468326,1480655,1
468411,523535,1
468411,604837,1
468411,770179,1
468411,972272,1
468411,1033425,1
468411,1076971,1
468411,1323047,1
468411,1540111,1
468411,1648356,2
468411,1685160,1
468422,1707577,1
468434,504588,1
468434,987823,1
468434,1003862,1
468434,1081023,1
468434,1105765,1
468434,1130015,1
468434,1352072,1
468434,1466580,1
468434,1503760,1
468460,922337,1
468460,1162426,1
468460,1335235,1
468473,634943,1
468473,1578393,1
468473,1703489,1
468476,538243,1
468476,541348,3
468476,654242,1
468476,690565,1
468476,835435,1
468476,1155872,3
468499,889131,1
468499,1061410,1
468499,1179045,1
468499,1390520,1
468517,512653,1
468517,752707,1
468517,1437453,1
468557,512509,1
468557,826273,1
468594,537753,1
468594,884328,1
468614,523903,3
468614,623424,3
468614,1524347,2
468614,1567558,1
468616,762129,1
468616,833352,1
468616,1243566,1
468616,1312136,1
468873,532138,1
468873,1143167,1
468977,667435,1
468977,767423,1
468977,1110090,1
468977,1132499,1
468977,1705391,1
469002,471278,1
469002,662201,1
469025,524464,1
469025,526255,1
469025,542651,1
469025,625411,1
469025,640071,1
469025,760993,1
469025,765867,1
469025,1112973,1
469025,1126347,1
469025,1141215,1
469025,1163303,1
469025,1175570,1
469025,1188721,1
469025,1222874,1
469025,1310042,1
469025,1466827,1
469025,1691075,1
469031,469306,2
469031,1262401,1
469052,751720,1
469077,471230,1
469077,625846,1
469077,753022,1
469188,587773,1
469188,1160838,1
469188,1222168,1
469188,1449992,1
469188,1489928,1
469188,1589251,1
469188,1601121,1
469202,1336720,1
469209,718772,1
469209,735744,1
469209,863045,1
469209,1355196,1
469228,715666,1
469228,1050333,1
469228,1448942,1
469228,1461413,1
469228,1540726,1
469266,1482019,1
469305,826012,1
469306,625314,1
469306,749139,1
469306,1077920,2
469306,1262401,1
469327,1446628,1
469327,1604728,1
469337,1510751,1
469337,1515001,1
469337,1529732,1
469393,775150,1
469393,995033,1
469393,1364351,1
469393,1548561,1
469393,1668699,1
469412,752087,1
469412,1186025,1
469412,1407395,1
469412,1464978,1
469416,512509,1
469416,751577,1
469429,832273,1
469429,1514603,1
469429,1575299,1
469455,770147,1
469455,1510790,1
469599,477008,2
469599,758263,2
469616,533108,1
469616,926544,1
469620,534055,1
469620,649729,1
469620,772572,2
469620,803278,1
469620,1228895,1
469620,1230197,1
469620,1355789,1
469620,1707517,1
469872,990356,1
469872,1428394,1
469932,471409,1
469932,1111973,1
469946,753852,1
469946,1198629,1
469946,1445291,1
469982,860798,1
469982,994449,1
469982,1640034,1
469982,1652281,1
469982,1688088,1
470002,623739,1
470002,688001,1
470002,753417,1
470023,539267,2
470023,556452,2
470023,635502,4
470023,668433,2
470023,727054,5
470023,758430,1
470023,878226,1
470023,895745,2
470023,996986,1
470023,1077586,1
470023,1175007,1
470023,1217703,1
470023,1222008,1
470023,1222094,1
470023,1252916,1
470023,1469483,5
470023,1630380,2
470023,1668129,3
470042,912193,1
470042,1476786,1
470056,876117,2
470056,1367940,2
470056,1564368,1
470056,1617068,2
470126,1196688,1
470207,525274,3
470207,603115,1
470207,614872,1
470207,986183,1
470207,1006165,1
470207,1035694,1
470207,1302474,1
470272,580097,2
470272,1186909,1
470272,1315730,1
470318,1271617,1
470338,806669,1
470338,938233,1
470338,1197032,1
470384,487192,1
470384,1535197,1
470603,654132,1
470603,943420,1
470603,1559116,1
470603,1665354,1
470638,1693798,1
470674,995470,1
470745,843033,1
470745,910678,3
470745,1652752,1
470745,1706339,2
470786,752260,1
470786,1095139,1
470786,1215280,1
470786,1357151,1
470839,1652699,1
470958,585020,1
470963,538106,1
470963,752948,1
470963,766460,1
471081,1466580,1
471116,867388,1
471116,1127394,1
471116,1151004,1
471116,1674782,1
471116,1702267,1
471117,490798,1
471117,538581,1
471117,723582,1
471117,1439412,1
471117,1666381,1
471162,753992,1
471190,817914,1
471190,1628864,1
471205,524562,1
471205,624986,1
471227,672382,1
471227,901485,1
471230,625846,1
471230,753022,1
471278,662201,1
471409,1111973,1
471430,1227515,4
471430,1633944,4
471432,753028,1
471432,1445291,1
471432,1655370,1
471487,527757,1
471502,841088,2
471612,672170,1
471612,1011021,3
471612,1212136,1
471689,1541662,1
471730,1261442,1
471815,1456214,3
471865,1051157,1
471865,1312703,1
471865,1402449,4
471865,1675382,1
471902,606973,1
471902,1295734,1
471960,544673,1
471960,702397,1
471960,1657844,1
472439,487192,1
472439,516717,1
472439,539646,1
472439,540663,1
472439,619851,3
472439,645227,2
472439,649729,1
472439,714282,1
472439,760896,1
472439,894037,1
472439,923527,1
472439,1026969,1
472439,1035901,1
472439,1084765,1
472439,1102663,1
472439,1222321,3
472439,1237504,1
472439,1266618,2
472439,1303135,1
472439,1415798,2
472439,1456214,1
472439,1517753,1
472439,1517767,1
472439,1546125,2
472439,1708361,1
472553,629317,1
472553,997449,1
472553,1137089,1
472676,508666,2
472676,908564,1
472676,1048821,1
472676,1081362,2
472676,1366752,1
472676,1480651,1
472889,549177,1
472889,587221,1
472889,1155528,1
472889,1548038,1
473011,532397,3
473011,547848,1
473011,793909,1
473011,1120219,1
473011,1469483,1
473014,536062,1
473014,1555395,1
473014,1612738,1
473037,752316,1
473135,1305969,1
473164,1367853,3
473164,1700951,3
473243,1312497,1
473417,1180415,1
473612,1037322,1
473814,802021,1
473814,1044032,1
473814,1133830,1
473814,1368391,1
473814,1380406,1
473814,1536424,1
473814,1558932,1
473814,1637162,1
473814,1638244,1
473814,1638366,1
473858,504588,1
473858,539498,1
473858,541324,1
473858,707710,2
473858,767742,1
473858,770551,1
473858,777996,1
473858,841363,1
473858,848486,1
473858,879696,1
473858,982785,4
473858,992328,1
473858,994449,2
473858,1081362,1
473858,1136607,1
473858,1147501,1
473858,1154985,2
473858,1161735,1
473858,1186909,2
473858,1198184,1
473858,1305969,5
473858,1315408,1
473858,1318540,3
473858,1480651,2
473858,1495020,1
473858,1612766,1
473858,1669305,1
473858,1669863,1
473858,1694282,1
473858,1712345,1
474148,1021306,1
474148,1296465,1
474395,505802,1
474395,1466749,1
474406,993937,1
474406,1115555,1
474406,1315005,1
474617,544526,1
474725,489061,1
474725,1070202,1
474756,702507,1
474756,1237026,1
474825,915321,1
474825,1170667,1
474847,508918,1
474976,635502,1
474976,1373547,1
474976,1469483,1
474982,667831,1
474982,795634,1
474982,908144,1
474982,1284700,1
474982,1484545,1
474982,1632492,2
475127,543111,1
475127,543324,2
475127,645610,1
475127,766456,1
475127,811706,1
475127,939977,1
475204,885809,1
475204,915710,1
475204,1411031,1
475320,901937,1
475320,949418,1
475320,1495941,1
475618,1312703,1
475618,1616922,1
475662,625390,1
475662,841590,1
475662,966502,1
475662,1329922,1
475671,655301,1
475671,1486805,1
475671,1674288,1
475706,1094265,1
475706,1308795,1
475706,1503577,1
475799,567345,1
475799,1095139,1
475799,1430839,1
475922,525753,2
475922,793899,2
475922,1053031,3
475955,518198,1
475955,722888,1
475955,1361989,1
476099,1361320,1
476254,1167980,1
476254,1648897,1
476316,766835,1
476589,1127276,1
476589,1153771,1
476641,579679,1
476641,676168,1
476641,678427,1
476641,871621,1
476641,894915,1
476641,1317466,1
476792,1192166,1
476792,1669597,1
476800,571742,1
476800,1408057,1
476977,1390997,1
476983,766346,1
476983,792593,1
476983,1201412,1
476983,1444753,1
477008,488988,1
477008,519481,1
477008,552931,1
477008,654494,1
477008,758263,2
477008,930851,1
477008,1183229,1
477048,481233,1
477048,510819,1
477048,794223,1
477048,1229353,1
477048,1238071,1
477222,1083114,1
477222,1456036,1
477297,625406,1
477326,489752,1
477326,747059,1
477326,801291,1
477326,1190103,1
477326,1240079,3
477326,1323347,1
477326,1467096,1
477328,525306,1
477328,637038,1
477328,708750,1
477328,780155,1
477328,875856,1
477328,991524,1
477328,1354463,1
477328,1666832,1
477328,1698103,1
477355,681533,1
477355,800771,1
477355,1044413,1
477355,1219266,1
477355,1300290,1
477355,1612467,1
477524,487432,2
477524,757333,1
477524,929014,1
477524,990451,1
477524,1524221,1
477591,1537339,1
477591,1563703,1
477632,660338,1
477632,738573,1
477632,934793,1
477632,1091081,1
477632,1187958,1
477632,1361672,1
477632,1410547,1
477632,1458724,1
477632,1621104,2
477757,652663,1
477757,1044298,1
477757,1107299,1
477757,1442843,1
477769,636326,1
477769,650022,1
477769,715902,1
477769,831462,3
477769,1167734,1
477769,1679983,1
477769,1703171,1
477901,582329,4
477901,869681,1
477901,938127,1
477901,998374,1
477901,1051157,1
477901,1450202,1
477968,834892,1
477968,845167,1
477968,867877,1
477968,906351,1
477968,911749,1
477968,1088222,1
477968,1106195,1
477968,1166313,1
477968,1292536,2
477968,1695901,3
478081,1517863,1
478239,697155,1
478311,512090,1
478311,884207,1
478311,1612738,1
478337,597843,1
478337,835269,1
478337,861330,2
478337,1128041,1
478337,1631900,1
478653,619815,1
478837,669483,1
478837,771608,1
478837,1223284,1
478837,1429879,1
478837,1649272,1
478885,1187907,2
478888,490100,1
478888,696022,1
478888,827780,1
478888,1208676,1
478888,1412568,1
478888,1636890,1
478912,793909,1
478912,1523906,1
478930,532268,6
478930,552491,1
478930,603624,1
478930,624481,1
478930,709566,1
478930,746956,1
478930,804753,1
478930,840154,1
478930,840378,1
478930,843199,1
478930,864976,1
478930,927829,1
478930,957685,4
478930,1044902,1
478930,1078192,1
478930,1091183,1
478930,1248040,2
478930,1286126,1
478930,1323372,4
478930,1390959,2
478930,1397672,2
478930,1447770,2
478930,1458011,3
478930,1511189,1
478930,1571972,2
478955,722250,1
478955,727463,1
478955,1344038,1
478973,522702,1
478973,772572,1
478973,804747,2
478973,870345,1
478973,875089,1
478973,994559,3
478973,1070244,1
478973,1104829,1
478973,1139474,2
478973,1318540,1
479013,708944,1
479013,839850,1
479067,692713,1
479067,1595463,2
479355,1014895,1
479355,1623185,1
479621,983256,1
479621,1614929,1
479962,536062,1
479964,535511,1
479964,635469,3
479964,653607,1
479964,753247,1
479964,909564,1
479964,1170605,1
479964,1253352,1
479964,1265399,1
479964,1352072,1
479964,1355789,1
479964,1480655,1
479964,1578366,1
479964,1593499,1
479964,1695306,1
480082,882960,1
480082,1033566,1
480082,1071410,1
480082,1090025,1
480154,678002,1
480154,729623,1
480154,816251,1
480154,1073999,1
480154,1590187,1
480352,1125854,1
480352,1142024,1
480524,1075564,1
480524,1668310,1
480763,1299648,1
480763,1572966,1
480767,650898,1
480767,901593,3
480767,1014374,1
480767,1090025,1
480767,1169313,1
480767,1286087,3
480767,1356891,1
480767,1604032,2
480767,1604769,5
480767,1710739,1
480833,1233090,1
480833,1659901,1
480868,492772,1
481233,510819,1
481233,794223,1
481233,1229353,1
481233,1238071,1
481308,1175691,1
481308,1538081,1
481333,1596333,1
481349,593624,2
481349,904222,2
481403,771614,1
481403,822317,1
481403,939302,1
481403,1138265,1
481403,1517929,1
481403,1555571,1
481525,677381,2
481525,1260049,1
481525,1265372,1
481525,1552613,2
481525,1701930,1
481566,487117,1
481566,1616335,1
481763,503127,1
481763,1445072,1
481763,1525548,1
481763,1579963,1
482025,1437453,1
482333,694258,2
482333,735662,2
482333,753924,2
482333,1671395,2
482374,1015255,1
482419,681533,1
482419,834008,1
482419,1215303,1
482419,1246121,1
482450,1425829,2
482497,1222321,1
482497,1286194,1
482582,505499,2
482582,956902,1
482582,1190103,1
482582,1265355,2
482582,1417840,1
482582,1617659,2
482708,1367853,1
482757,1604455,1
482828,1035878,1
482828,1395887,1
482828,1486455,1
483104,623706,1
483233,582270,1
483638,793343,1
483660,1154229,2
483674,744338,1
483674,798216,1
483674,1208817,1
483674,1284764,2
483674,1479086,2
483674,1509660,1
483848,685828,1
483848,1603699,1
484161,748896,1
484193,726304,1
484193,1078434,1
484193,1142248,2
484193,1197747,2
484193,1488848,1
484193,1626237,2
484408,923412,1
484408,1316722,1
484695,600630,1
484695,1480944,1
484695,1556017,1
484695,1615143,1
484764,1490753,1
484781,771381,1
484781,1656632,1
484795,1459525,1
485127,1708097,1
485135,681324,1
485135,727401,1
485135,946912,1
485135,1334147,1
485204,875626,1
485204,887836,1
485204,1640260,1
485359,571078,1
485359,1330785,1
485392,644014,1
485392,949876,1
485392,1493856,1
485499,563954,1
485499,1167651,1
485534,532138,1
485561,534262,1
485561,929372,2
485561,1197637,1
485561,1289888,1
485561,1377223,1
485561,1622521,1
485625,536894,1
485625,1002686,1
485625,1441771,1
485625,1677923,1
485868,1299936,1
485868,1561463,1
485916,1412127,1
485982,746956,1
485982,803898,2
485982,805339,1
485982,1281280,1
485982,1604991,1
486102,1175212,1
486119,705583,1
486119,892685,1
486119,938085,1
486119,1368361,1
486150,1340552,1
486305,667831,1
486305,1366752,2
486396,1448869,1
486600,1597703,1
486685,729994,1
486685,1178926,1
486685,1618746,1
486685,1657092,1
486723,660387,1
486723,958296,1
486908,1059510,1
486908,1369633,1
486966,610000,1
487023,659662,1
487023,1355231,1
487117,488443,1
487117,636922,1
487117,808300,1
487117,1616335,2
487117,1664435,1
487132,487481,1
487132,638033,1
487132,718758,1
487132,807681,1
487132,1014794,1
487132,1566983,1
487132,1709689,1
487192,510271,1
487192,570655,1
487192,619851,1
487192,654988,1
487192,682835,1
487192,801414,2
487192,805339,2
487192,923527,1
487192,1001638,1
487192,1170073,3
487192,1248121,2
487192,1263488,1
487192,1301513,1
487192,1391779,1
487192,1460351,1
487192,1479900,3
487192,1535197,1
487192,1548372,2
487192,1567735,2
487192,1638682,3
487192,1665149,1
487192,1669305,1
487192,1691316,1
487192,1697917,2
487270,717277,1
487270,1021910,1
487283,547244,1
487373,647108,1
487373,804514,1
487373,1534122,2
487373,1553198,1
487373,1650436,1
487422,575016,1
487422,1627214,2
487422,1663236,2
487422,1701646,1
487432,536201,3
487432,618263,1
487432,757333,2
487432,990451,1
487432,1031512,2
487432,1120484,3
487432,1266815,3
487432,1629930,1
487452,1030826,1
487452,1528221,2
487481,667119,1
487481,737765,1
487481,807681,1
487481,1014794,1
487601,1228848,1
487601,1237075,2
487601,1648315,1
487679,1222874,1
487679,1256548,1
487799,913481,1
487799,1338628,1
487823,858016,1
487823,1213362,1
487832,1088832,2
487967,547203,2
487967,622652,1
487967,664227,2
487967,678398,1
487967,1090616,1
487967,1264724,1
487967,1424780,1
488025,708950,1
488145,579680,1
488145,1093202,1
488362,618494,1
488362,849964,1
488362,1078357,1
488362,1131594,1
488362,1138543,1
488362,1348048,1
488400,555329,1
488400,1362816,1
488400,1580722,1
488400,1682643,1
488443,636922,1
488443,808300,1
488443,1664435,1
488486,737392,1
488486,1026478,1
488601,1492571,1
488847,1371229,1
488895,521802,1
488895,1497420,1
488988,930851,1
489061,1070202,1
489092,1644812,1
489358,1016812,1
489490,1613857,1
489621,981230,1
489621,992689,1
489621,1124333,1
489728,1049715,1
489752,801291,1
489774,536201,1
489774,1186103,1
489774,1653629,1
489774,1679922,1
489774,1704673,1
490027,982525,1
490027,1169412,1
490100,696022,1
490100,827780,2
490100,1412568,2
490100,1636890,2
490126,585221,1
490126,589229,1
490126,1622784,2
490135,1091081,1
490220,654649,1
490220,1005748,1
490220,1629618,1
490231,945236,1
490231,989367,1
490257,629033,1
490257,1398249,1
490798,538581,1
490798,544163,1
490798,589241,1
490798,814077,2
490798,819348,1
490798,821272,1
490798,1105483,1
490798,1130725,2
490798,1137523,2
490798,1211926,1
490798,1234650,1
490798,1287828,1
490798,1326734,1
490798,1439412,1
491266,588415,1
491266,790293,2
491266,1574528,1
491680,1094818,1
491680,1459574,1
491788,717441,1
491788,1166246,1
491788,1175360,1
491788,1287604,1
491796,781907,1
491796,1139547,4
491796,1680915,1
491856,880537,1
491856,1014154,1
491856,1548314,2
491856,1638741,1
491902,636666,1
491902,1016139,1
492093,908625,1
492263,1077090,1
492288,1292104,1
492307,497302,1
492307,791195,1
492319,1306717,1
492328,1707622,1
492426,1357692,1
492426,1555673,1
492426,1657956,1
493000,512090,2
493000,523032,1
493000,639164,1
493000,821399,1
493000,1229340,2
493000,1360349,1
493000,1555395,1
493000,1612467,1
493000,1612738,2
493101,1076464,1
493101,1520217,1
493151,1577279,2
493151,1684757,2
493261,625964,1
493739,892968,1
493739,904256,1
493739,1100746,1
493739,1275572,1
493739,1616922,1
493739,1662536,1
493960,703062,1
493960,1119028,1
493976,1025175,1
494194,714377,1
494194,1175876,1
494270,562612,1
494270,1072094,1
494277,1074844,1
494277,1441039,1
495096,537913,1
495096,580769,1
495096,793168,1
495096,860189,1
495096,1202555,1
495096,1323047,1
495096,1365167,1
495096,1466580,1
495096,1645674,1
495140,525308,2
495140,612135,1
495228,870107,1
495540,1194519,1
495654,1645786,1
495654,1650436,1
495836,500074,1
495836,901235,1
495963,1113905,1
496139,680381,1
496139,792144,1
496139,1068959,1
496139,1194519,1
496139,1258303,1
496139,1284158,1
496139,1342063,1
496139,1565774,1
496139,1603699,4
496496,913025,1
496709,813903,1
496709,1018230,1
496709,1158980,1
496963,1120281,1
496963,1172292,1
497302,547594,1
497302,791195,1
497302,809648,1
497302,914212,1
497302,920817,2
497302,1213094,1
497302,1661826,3
497328,529517,1
498021,548153,2
498021,823929,1
498021,831418,2
498021,1291555,2
498021,1451409,1
498021,1681683,2
498101,636666,1
498143,528913,1
498143,633974,1
498143,1357760,1
498145,1603434,1
498148,664601,1
498148,995035,1
498313,1320684,1
498496,650327,1
498496,802813,1
498496,947663,1
498496,1027446,1
498496,1114938,1
498496,1438281,1
498496,1475709,1
498496,1535303,2
498505,524570,1
498653,546803,3
498653,635427,1
498653,636054,1
498669,1202454,1
498669,1222422,1
498669,1535851,1
498688,1618033,1
498728,610987,1
498728,682496,1
498728,717441,1
498728,776953,1
498728,834228,1
498728,874723,1
498728,876968,1
498728,899260,1
498728,981359,1
498728,1194519,1
498728,1205732,1
498728,1677297,1
498982,927981,1
498982,1223588,1
499018,845077,1
499018,1310958,1
499073,787600,1
499073,1655608,1
499393,1019030,1
499393,1309943,1
499393,1668129,1
499435,1402449,2
499435,1410998,2
499607,794660,1
499607,985650,1
499865,534326,1
499865,686612,1
499865,786145,1
499865,1481200,1
499951,856325,1
500074,720095,1
500074,901234,1
500074,901235,1
500074,1488191,5
500074,1548208,1
500074,1621631,1
500074,1647204,1
500124,553877,1
500124,907114,1
500124,1025175,2
500296,518198,1
500296,804094,1
500296,1260754,1
500332,907461,1
500519,819162,1
500519,1021652,1
500519,1619653,1
500564,1680832,1
500801,878580,2
500801,890288,2
500801,934793,2
500801,1392075,1
500870,1586812,1
500878,586454,1
500878,767550,1
500878,840058,1
500878,943274,1
500878,1017882,1
500947,705583,1
500947,860703,1
501263,562662,1
501263,786128,1
501263,1077025,1
501263,1146776,1
501344,566942,1
501344,567999,1
501344,722200,1
501344,1546607,1
501344,1618124,1
501344,1627475,1
501372,863526,1
501372,1183850,1
501463,510052,1
501463,574732,1
501780,1161521,1
501780,1260730,1
501780,1324013,1
501828,1114812,1
501869,1536424,1
501869,1581141,1
501889,763493,1
501889,1690915,1
501919,550898,1
501919,666476,1
501919,1060640,1
501919,1214165,1
501919,1308793,1
501919,1472699,1
502170,841393,1
502170,1125836,1
502170,1619288,1
502347,552823,4
502347,705979,1
502347,767742,1
502347,876970,2
502347,910678,2
502347,912565,1
502347,1052108,1
502347,1091255,1
502347,1265355,1
502347,1650432,1
502347,1657933,1
502348,1171901,1
502457,1099322,1
502457,1114942,2
502457,1169909,1
502457,1310964,1
502457,1497894,1
502457,1596728,2
502457,1654895,2
502488,1345321,1
502770,1191433,1
502789,1044552,2
502789,1411282,1
502893,1202555,1
502893,1629453,2
502893,1648356,1
502983,504872,2
502983,562162,3
502983,590042,1
502983,595867,1
502983,782574,2
502983,785919,1
502983,863226,1
502983,890730,1
502983,891547,3
502983,951398,1
502983,992626,1
502983,1015209,1
502983,1095139,3
502983,1260856,1
502983,1329048,5
502983,1347120,1
502983,1430867,1
502983,1434131,2
502983,1440831,1
502983,1454463,3
502983,1474196,1
502983,1483737,1
502983,1505282,1
502983,1508102,1
502983,1523154,1
502983,1573607,1
502983,1584565,1
502983,1596333,1
502983,1623231,1
502983,1652699,1
502983,1658971,1
502983,1660706,1
502983,1669095,2
502983,1672919,1
502983,1709306,1
502998,643440,1
502998,1119049,1
503011,1178391,2
503011,1194924,2
503066,744406,1
503073,1491807,1
503127,533538,1
503127,1119676,1
503127,1445072,2
503127,1525548,1
503127,1579963,1
503174,1518037,1
503293,1166491,1
503412,953034,1
503449,1515719,1
503449,1516647,1
503628,1355112,1
503633,510052,1
503948,741194,2
504006,641750,1
504006,1141261,1
504134,620531,1
504143,586231,1
504143,1083606,1
504150,1312497,1
504436,528509,1
504436,708915,1
504508,760272,1
504508,903519,1
504588,525274,2
504588,616149,1
504588,870345,1
504588,902238,1
504588,960455,1
504588,985597,1
504588,987823,5
504588,1003862,1
504588,1214329,1
504588,1331134,1
504588,1461207,1
504588,1466580,1
504588,1495020,2
504588,1602874,1
504592,1078041,1
504592,1170723,1
504592,1438620,1
504612,547408,1
504612,1332313,1
504613,664155,1
504613,672405,2
504613,812136,1
504613,836716,1
504613,868906,1
504613,1139935,2
504613,1241330,1
504613,1255032,1
504613,1622064,1
504613,1630228,2
504613,1636577,1
504613,1661638,1
504638,799204,1
504638,867618,1
504666,536062,2
504666,1260096,1
504666,1553225,1
504872,1095139,1
504971,594941,1
504971,1262401,1
505056,1305969,1
505056,1460351,1
505110,1009006,3
505110,1199416,1
505110,1391233,1
505110,1444753,1
505110,1674341,1
505194,1421797,1
505203,1094818,1
505203,1317423,1
505238,1438412,1
505238,1504439,1
505238,1664507,1
505419,987795,1
505499,543975,1
505499,760402,4
505499,841367,1
505499,841392,1
505499,1168120,1
505499,1194519,2
505499,1283428,1
505499,1464348,1
505499,1566062,1
505499,1582834,1
505499,1707622,2
505612,585511,1
505612,976050,1
505864,694205,1
505864,720142,1
505864,1013881,2
505864,1235472,2
505864,1395987,5
505864,1542326,1
505864,1645542,1
505865,754354,1
505881,506007,1
505881,1042970,2
505881,1226857,1
505881,1289243,1
505881,1345272,1
505886,1081501,1
505962,663229,1
505962,702785,1
505962,804753,1
505962,864976,1
505962,1009559,1
505962,1051300,1
505962,1260542,1
505962,1476279,1
506007,539953,1
506007,552834,3
506007,585640,1
506007,603804,1
506007,632849,2
506007,651884,2
506007,742326,1
506007,771611,1
506007,843973,1
506007,883365,1
506007,981628,1
506007,1042970,1
506007,1056088,1
506007,1136175,1
506007,1227303,2
506007,1274219,1
506007,1275588,1
506007,1279118,1
506007,1288693,1
506007,1289243,7
506007,1309657,1
506007,1329638,1
506007,1344806,1
506007,1379132,1
506007,1379594,1
506007,1405542,8
506007,1410998,1
506007,1445110,1
506007,1523878,1
506007,1543233,1
506007,1561956,1
506007,1563394,1
506007,1577523,1
506007,1609637,3
506007,1612766,1
506007,1625115,1
506007,1659660,1
506007,1699083,1
506038,522344,1
506038,580868,1
506038,1421964,1
506140,544819,1
506166,803749,1
506190,592908,1
506190,1015899,1
506190,1016632,1
506291,538154,1
506409,1581086,1
506537,557272,1
506537,709768,1
506564,1029501,1
506564,1405974,1
506593,1037564,1
506593,1075845,1
506607,539505,1
506629,524733,1
506629,680240,1
506629,878598,1
